Thu Nov 29 12:59:28 2018
Controller Frequency: 1.50 kHz
Time(s), Time(ns), x, v, f, xdes, vdes, cmd, LSB, LSF
158709, 334414500, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 336401792, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 337936129, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 339691163, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 341213154, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 342752734, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 344411997, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 345931113, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 347482151, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 349054084, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 350612492, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 352148989, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 353653888, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 355238717, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 356745935, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 358249660, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 359836994, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 361373469, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 362877221, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 364380767, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 365927060, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 367430844, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 368963928, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 370502759, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 372007362, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 373510924, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 375044988, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 376585719, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 378129731, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 379673223, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 381238768, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 382742801, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 384277845, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 385821480, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 387325469, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 388865633, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 390398671, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 391903742, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 393410266, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 395010326, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 396636353, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 398228614, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 399822918, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 401422728, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 403023135, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 404629467, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 406231379, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 407836249, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 409458132, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 410962958, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 412551007, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 414055889, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 415559999, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 417064476, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 418568921, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 420073810, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
158709, 421578449, 0.000, 0.000, 433.916, 0.250, 0.000, 2.320, 0, 0 
