Thu Nov 29 11:51:31 2018
Controller Frequency: 1.50 kHz
Time(s), Time(ns), x, v, f, xdes, vdes, cmd, LSB, LSF
154632, 287370428, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
154632, 288886136, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
154632, 290402444, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
154632, 291919261, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
154632, 293437266, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
154632, 294953824, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
154632, 296472466, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
154632, 298037279, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
154632, 299557080, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
154632, 301069373, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
154632, 302636750, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
154632, 304140802, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
154632, 305649006, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
154632, 307152567, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
154632, 308758285, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
154632, 310262512, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
154632, 311766368, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
154632, 313368348, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
154632, 314872662, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
154632, 316375049, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
154632, 317885379, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
