Subject ID: 2
Sat Jun 29 12:08:35 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, Fa, xdes, vdes, cmd, LSB, LSF
3361376, 558287736, 192.517, 192.517, 0.000, 3.431, 0.000, -4.441, -4.110, 0.000, 192.330, -3.119, 2.500, 0, 1 
3361376, 559361347, 192.517, 192.517, 0.000, 3.480, 0.000, -4.520, -4.899, 0.000, 192.327, -3.121, 2.500, 0, 1 
3361376, 560369171, 192.517, 192.517, 0.000, 3.528, 0.000, -4.454, -4.678, 0.000, 192.324, -3.123, 2.500, 0, 1 
3361376, 561375968, 192.517, 192.517, 0.000, 3.576, 0.000, -4.501, -4.489, 0.000, 192.321, -3.125, 2.500, 0, 1 
3361376, 562384153, 192.517, 192.517, 0.000, 3.623, 0.000, -4.444, -4.236, 0.000, 192.318, -3.127, 2.500, 0, 1 
3361376, 563391047, 192.517, 192.517, 0.000, 3.669, 0.000, -4.413, -4.205, 0.000, 192.315, -3.129, 2.500, 0, 1 
3361376, 564397627, 192.517, 192.517, 0.000, 3.715, 0.000, -4.429, -4.015, 0.000, 192.312, -3.131, 2.500, 0, 1 
3361376, 565402725, 192.517, 192.517, 0.000, 3.762, 0.000, -4.526, -4.772, 0.000, 192.308, -3.133, 2.500, 0, 1 
3361376, 566408170, 192.517, 192.517, 0.000, 3.809, 0.000, -4.492, -5.340, 0.000, 192.305, -3.135, 2.500, 0, 1 
3361376, 567419956, 192.517, 192.517, 0.000, 3.855, 0.000, -4.498, -4.867, 0.000, 192.302, -3.137, 2.500, 0, 1 
3361376, 568426330, 192.517, 192.517, 0.000, 3.902, 0.000, -4.501, -4.268, 0.000, 192.299, -3.139, 2.500, 0, 1 
3361376, 569495596, 192.517, 192.517, 0.000, 3.948, 0.000, -4.545, -3.952, 0.000, 192.296, -3.141, 2.500, 0, 1 
3361376, 570501756, 192.517, 192.517, 0.000, 3.994, 0.000, -4.514, -4.268, 0.000, 192.293, -3.144, 2.500, 0, 1 
3361376, 571510353, 192.517, 192.517, 0.000, 4.039, 0.000, -4.495, -4.804, 0.000, 192.290, -3.146, 2.500, 0, 1 
3361376, 572524085, 192.517, 192.517, 0.000, 4.085, 0.000, -4.552, -5.592, 0.000, 192.286, -3.148, 2.500, 0, 1 
3361376, 573690002, 192.517, 192.517, 0.000, 4.132, 0.000, -4.612, -5.624, 0.000, 192.283, -3.150, 2.500, 0, 1 
3361376, 574904204, 192.517, 192.517, 0.000, 4.177, 0.000, -4.552, -3.637, 0.000, 192.280, -3.152, 2.500, 0, 1 
3361376, 575910577, 192.517, 192.517, 0.000, 4.228, 0.000, -4.861, -5.119, 0.000, 192.277, -3.154, 2.500, 0, 1 
3361376, 576916905, 192.517, 192.517, 0.000, 4.277, 0.000, -4.766, -5.309, 0.000, 192.274, -3.156, 2.500, 0, 1 
3361376, 577922710, 192.517, 192.517, 0.000, 4.324, 0.000, -4.706, -4.930, 0.000, 192.271, -3.158, 2.500, 0, 1 
3361376, 578929404, 192.517, 192.517, 0.000, 4.372, 0.000, -4.741, -4.835, 0.000, 192.267, -3.160, 2.500, 0, 1 
3361376, 579936748, 192.517, 192.517, 0.000, 4.421, 0.000, -4.791, -4.678, 0.000, 192.264, -3.162, 2.500, 0, 1 
3361376, 580941510, 192.517, 192.517, 0.000, 4.472, 0.000, -4.968, -5.561, 0.000, 192.261, -3.164, 2.500, 0, 1 
3361376, 581975684, 192.517, 192.517, 0.000, 4.525, 0.000, -5.022, -5.687, 0.000, 192.258, -3.166, 2.500, 0, 1 
3361376, 582979982, 192.517, 192.517, 0.000, 4.575, 0.000, -4.936, -4.078, 0.000, 192.255, -3.168, 2.500, 0, 1 
3361376, 583986353, 192.517, 192.517, 0.000, 4.626, 0.000, -5.006, -4.678, 0.000, 192.252, -3.170, 2.500, 0, 1 
3361376, 585001684, 192.517, 192.517, 0.000, 4.674, 0.000, -4.864, -4.804, 0.000, 192.248, -3.172, 2.500, 0, 1 
3361376, 586096340, 192.517, 192.517, 0.000, 4.725, 0.000, -4.984, -4.962, 0.000, 192.245, -3.174, 2.500, 0, 1 
3361376, 587103023, 192.517, 192.517, 0.000, 4.772, 0.000, -4.854, -3.984, 0.000, 192.242, -3.176, 2.500, 0, 1 
3361376, 588127426, 192.517, 192.517, 0.000, 4.820, 0.000, -4.905, -4.835, 0.000, 192.239, -3.178, 2.500, 0, 1 
3361376, 589134469, 192.517, 192.517, 0.000, 4.865, 0.000, -4.788, -4.615, 0.000, 192.236, -3.180, 2.500, 0, 1 
3361376, 590142088, 192.517, 192.517, 0.000, 4.909, 0.000, -4.741, -4.142, 0.000, 192.233, -3.183, 2.500, 0, 1 
3361376, 591316969, 192.517, 192.517, 0.000, 4.956, 0.000, -4.876, -5.561, 0.000, 192.229, -3.185, 2.500, 0, 1 
3361376, 592455071, 192.517, 192.517, 0.000, 4.998, 0.000, -4.665, -4.867, 0.000, 192.226, -3.187, 2.500, 0, 1 
3361376, 593461797, 192.517, 192.517, 0.000, 5.040, 0.000, -4.690, -5.246, 0.000, 192.223, -3.189, 2.500, 0, 1 
3361376, 594467758, 192.517, 192.517, 0.000, 5.081, 0.000, -4.668, -4.236, 0.000, 192.220, -3.191, 2.500, 0, 1 
3361376, 595498371, 192.517, 192.517, 0.000, 5.125, 0.000, -4.769, -4.678, 0.000, 192.217, -3.193, 2.500, 0, 1 
3361376, 596570591, 192.517, 192.517, 0.000, 5.167, 0.000, -4.757, -5.119, 0.000, 192.213, -3.195, 2.500, 0, 1 
3361376, 597635899, 192.517, 192.517, 0.000, 5.210, 0.000, -4.791, -5.750, 0.000, 192.210, -3.197, 2.500, 0, 1 
3361376, 598698873, 192.517, 192.517, 0.000, 5.253, 0.000, -4.785, -4.552, 0.000, 192.207, -3.199, 2.500, 0, 1 
3361376, 599704092, 192.517, 192.517, 0.000, 5.297, 0.000, -4.858, -4.362, 0.000, 192.204, -3.201, 2.500, 0, 1 
3361376, 600710198, 192.517, 192.517, 0.000, 5.341, 0.000, -4.895, -4.804, 0.000, 192.201, -3.203, 2.500, 0, 1 
3361376, 601725389, 192.517, 192.517, 0.000, 5.386, 0.000, -4.936, -4.993, 0.000, 192.197, -3.205, 2.500, 0, 1 
3361376, 602731467, 192.517, 192.517, 0.000, 5.426, 0.000, -4.741, -3.795, 0.000, 192.194, -3.207, 2.500, 0, 1 
3361376, 603750868, 192.517, 192.517, 0.000, 5.467, 0.000, -4.763, -3.889, 0.000, 192.191, -3.210, 2.500, 0, 1 
3361376, 604759429, 192.517, 192.517, 0.000, 5.505, 0.000, -4.643, -4.142, 0.000, 192.188, -3.212, 2.500, 0, 1 
3361376, 605785699, 192.517, 192.517, 0.000, 5.542, 0.000, -4.624, -4.299, 0.000, 192.185, -3.214, 2.500, 0, 1 
3361376, 606810314, 192.517, 192.517, 0.000, 5.580, 0.000, -4.640, -4.993, 0.000, 192.181, -3.216, 2.500, 0, 1 
3361376, 607927892, 192.517, 192.517, 0.000, 5.612, 0.000, -4.400, -3.416, 0.000, 192.178, -3.218, 2.500, 0, 1 
3361376, 609009046, 192.517, 192.517, 0.000, 5.649, 0.000, -4.640, -6.570, 0.000, 192.175, -3.220, 2.500, 0, 1 
3361376, 610039498, 192.517, 192.517, 0.000, 5.679, 0.000, -4.321, -4.520, 0.000, 192.172, -3.222, 2.500, 0, 1 
3361376, 611070373, 192.517, 192.517, 0.000, 5.713, 0.000, -4.498, -4.078, 0.000, 192.168, -3.224, 2.500, 0, 1 
3361376, 612075368, 192.517, 192.517, 0.000, 5.747, 0.000, -4.536, -4.741, 0.000, 192.165, -3.226, 2.500, 0, 1 
3361376, 613082519, 192.517, 192.517, 0.000, 5.780, 0.000, -4.495, -5.246, 0.000, 192.162, -3.228, 2.500, 0, 1 
3361376, 614091265, 192.517, 192.517, 0.000, 5.814, 0.000, -4.545, -4.804, 0.000, 192.159, -3.230, 2.500, 0, 1 
3361376, 615097730, 192.517, 192.517, 0.000, 5.851, 0.000, -4.738, -5.372, 0.000, 192.156, -3.233, 2.500, 0, 1 
3361376, 616103039, 192.517, 192.517, 0.000, 5.888, 0.000, -4.709, -4.425, 0.000, 192.152, -3.235, 2.500, 0, 1 
3361376, 617107372, 192.517, 192.517, 0.000, 5.928, 0.000, -4.892, -5.182, 0.000, 192.149, -3.237, 2.500, 0, 1 
3361376, 618193044, 192.517, 192.517, 0.000, 5.965, 0.000, -4.744, -4.268, 0.000, 192.146, -3.239, 2.500, 0, 1 
3361376, 619227080, 192.517, 192.517, 0.000, 6.006, 0.000, -4.990, -4.962, 0.000, 192.143, -3.241, 2.500, 0, 1 
3361376, 620233776, 192.517, 192.517, 0.000, 6.042, 0.000, -4.706, -4.425, 0.000, 192.139, -3.243, 2.500, 0, 1 
3361376, 621242830, 192.517, 192.517, 0.000, 6.077, 0.000, -4.728, -4.205, 0.000, 192.136, -3.245, 2.500, 0, 1 
3361376, 622272672, 192.517, 192.517, 0.000, 6.113, 0.000, -4.753, -4.110, 0.000, 192.133, -3.247, 2.500, 0, 1 
3361376, 623749629, 192.517, 192.517, 0.000, 6.149, 0.000, -4.766, -4.772, 0.000, 192.130, -3.249, 2.500, 0, 1 
3361376, 624756406, 192.517, 192.517, 0.000, 6.185, 0.000, -4.766, -5.908, 0.000, 192.126, -3.251, 2.500, 0, 1 
3361376, 625765404, 192.517, 192.517, 0.000, 6.218, 0.000, -4.643, -4.709, 0.000, 192.123, -3.254, 2.500, 0, 1 
3361376, 626773026, 192.517, 192.517, 0.000, 6.253, 0.000, -4.763, -5.372, 0.000, 192.120, -3.256, 2.500, 0, 1 
3361376, 627780609, 192.517, 192.517, 0.000, 6.287, 0.000, -4.741, -4.867, 0.000, 192.117, -3.258, 2.500, 0, 1 
3361376, 628805231, 192.517, 192.517, 0.000, 6.322, 0.000, -4.760, -4.867, 0.000, 192.113, -3.260, 2.500, 0, 1 
3361376, 629809759, 192.517, 192.517, 0.000, 6.354, 0.000, -4.649, -3.164, 0.000, 192.110, -3.262, 2.500, 0, 1 
3361376, 630813881, 192.517, 192.517, 0.000, 6.390, 0.000, -4.876, -5.529, 0.000, 192.107, -3.264, 2.500, 0, 1 
3361376, 631820105, 192.517, 192.517, 0.000, 6.421, 0.000, -4.605, -4.078, 0.000, 192.104, -3.266, 2.500, 0, 1 
3361376, 632826479, 192.517, 192.517, 0.000, 6.456, 0.000, -4.823, -4.930, 0.000, 192.100, -3.268, 2.500, 0, 1 
3361376, 633833230, 192.517, 192.517, 0.000, 6.489, 0.000, -4.782, -4.552, 0.000, 192.097, -3.270, 2.500, 0, 1 
3361376, 634855122, 192.517, 192.517, 0.000, 6.523, 0.000, -4.785, -4.425, 0.000, 192.094, -3.273, 2.500, 0, 1 
3361376, 635861395, 192.517, 192.517, 0.000, 6.553, 0.000, -4.596, -3.889, 0.000, 192.090, -3.275, 2.500, 0, 1 
3361376, 636868121, 192.517, 192.517, 0.000, 6.582, 0.000, -4.612, -4.331, 0.000, 192.087, -3.277, 2.500, 0, 1 
3361376, 637886122, 192.517, 192.517, 0.000, 6.609, 0.000, -4.473, -4.425, 0.000, 192.084, -3.279, 2.500, 0, 1 
3361376, 638928022, 192.517, 192.517, 0.000, 6.635, 0.000, -4.432, -4.552, 0.000, 192.081, -3.281, 2.500, 0, 1 
