Subject ID: 0
Tue Jun 25 11:07:39 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, Fa, xdes, vdes, cmd, LSB, LSF
3012032, 786884869, 248.630, 248.947, 0.000, -0.898, 0.000, -0.140, 0.588, 0.000, 248.240, -3.193, 2.500, 0, 1 
3012032, 787891781, 248.630, 248.949, 0.000, -0.902, 0.000, -0.446, -1.620, 0.000, 248.236, -3.195, 2.500, 0, 1 
3012032, 788898418, 248.630, 248.951, 0.000, -0.911, 0.000, -0.175, -0.263, 0.000, 248.233, -3.196, 2.500, 0, 1 
3012032, 789905085, 248.630, 248.954, 0.000, -0.918, 0.000, -0.317, -0.137, 0.000, 248.230, -3.198, 2.500, 0, 1 
3012032, 790911839, 248.630, 248.956, 0.000, -0.921, 0.000, -0.475, -1.778, 0.000, 248.227, -3.199, 2.500, 0, 1 
3012032, 791918482, 248.630, 248.958, 0.000, -0.925, 0.000, -0.424, -1.683, 0.000, 248.224, -3.201, 2.500, 0, 1 
3012032, 792925244, 248.630, 248.961, 0.000, -0.927, 0.000, -0.544, -0.579, 0.000, 248.220, -3.203, 2.500, 0, 1 
3012032, 793931868, 248.630, 248.963, 0.000, -0.926, 0.000, -0.677, -0.516, 0.000, 248.217, -3.204, 2.190, 0, 1 
3012032, 794938464, 248.630, 248.965, 0.000, -0.926, 0.000, -0.686, -0.232, 0.000, 248.214, -3.206, 2.190, 0, 1 
3012032, 795944987, 248.630, 248.967, 0.000, -0.925, 0.000, -0.658, -0.011, 0.000, 248.211, -3.207, 2.500, 0, 1 
3012032, 796950501, 248.630, 248.970, 0.000, -0.926, 0.000, -0.623, -0.011, 0.000, 248.208, -3.209, 2.500, 0, 1 
3012032, 797956481, 248.630, 248.972, 0.000, -0.928, 0.000, -0.554, 1.282, 0.000, 248.204, -3.211, 2.500, 0, 1 
3012032, 798962279, 248.631, 248.974, 0.114, -0.929, 1.143, -0.573, -0.516, 0.000, 248.201, -3.212, 2.500, 0, 1 
3012032, 799968037, 248.631, 248.976, 0.000, -0.933, 0.000, -0.446, -0.800, 0.000, 248.198, -3.214, 2.500, 0, 1 
3012032, 800973944, 248.631, 248.979, 0.114, -0.938, 0.000, -0.431, -0.263, 0.000, 248.195, -3.215, 2.500, 0, 1 
3012032, 801979718, 248.632, 248.981, 0.229, -0.943, 1.143, -0.383, -0.768, 0.000, 248.192, -3.217, 2.500, 0, 1 
3012032, 802986249, 248.632, 248.983, 0.114, -0.953, 0.000, -0.178, -0.137, 0.000, 248.188, -3.219, 2.500, 0, 1 
3012032, 803991618, 248.632, 248.986, 0.229, -0.962, 0.000, -0.185, -0.011, 0.000, 248.185, -3.220, 2.190, 0, 0 
3012032, 804996756, 248.632, 248.988, 0.229, -0.974, 0.000, -0.046, 0.998, 0.000, 248.182, -3.222, 2.500, 0, 0 
3012032, 806001828, 248.633, 248.990, 0.343, -0.984, 1.144, -0.137, -0.137, 0.000, 248.179, -3.224, 2.500, 0, 1 
3012032, 807006863, 248.633, 248.992, 0.229, -0.997, 0.000, -0.024, -0.011, 0.000, 248.175, -3.225, 2.500, 0, 1 
3012032, 808012410, 248.633, 248.995, 0.343, -1.008, 0.000, -0.077, -0.421, 0.000, 248.172, -3.227, 2.500, 0, 1 
3012032, 809017476, 248.635, 248.997, 0.458, -1.017, 1.144, -0.235, -0.705, 0.000, 248.169, -3.228, 2.500, 0, 1 
3012032, 810022535, 248.635, 248.999, 0.229, -1.025, 0.000, -0.251, -0.957, 0.000, 248.166, -3.230, 2.500, 0, 1 
3012032, 811026921, 248.635, 249.001, 0.343, -1.033, 0.000, -0.213, -0.674, 0.000, 248.163, -3.232, 2.500, 0, 1 
3012032, 812031667, 248.636, 249.003, 0.458, -1.040, 1.145, -0.342, -1.273, 0.000, 248.159, -3.233, 2.500, 0, 1 
3012032, 813036071, 248.636, 249.006, 0.229, -1.050, 0.000, -0.103, 1.030, 0.000, 248.156, -3.235, 2.500, 0, 1 
3012032, 814040523, 248.636, 249.008, 0.343, -1.057, 0.000, -0.336, -0.169, 0.000, 248.153, -3.237, 2.500, 0, 0 
3012032, 815044918, 248.636, 249.010, 0.343, -1.066, 0.000, -0.210, 0.052, 0.000, 248.150, -3.238, 2.500, 0, 1 
3012032, 816049869, 248.636, 249.012, 0.343, -1.071, 0.000, -0.374, -0.421, 0.000, 248.146, -3.240, 2.500, 0, 1 
3012032, 817055179, 248.637, 249.014, 0.343, -1.078, 1.144, -0.304, 0.084, 0.000, 248.143, -3.241, 2.500, 0, 1 
3012032, 818059466, 248.637, 249.016, 0.229, -1.084, 0.000, -0.355, -0.011, 0.000, 248.140, -3.243, 2.500, 0, 1 
3012032, 819063898, 248.637, 249.019, 0.343, -1.090, 0.000, -0.327, -0.232, 0.000, 248.137, -3.245, 2.500, 0, 1 
3012032, 820067940, 248.637, 249.021, 0.229, -1.099, 0.000, -0.229, 0.052, 0.000, 248.133, -3.246, 2.500, 0, 1 
3012032, 821072217, 248.637, 249.023, 0.229, -1.108, 0.000, -0.200, -0.390, 0.000, 248.130, -3.248, 2.500, 0, 1 
3012032, 822076534, 248.637, 249.025, 0.229, -1.117, 0.000, -0.213, -1.241, 0.000, 248.127, -3.250, 2.500, 0, 1 
3012032, 823081814, 248.637, 249.027, 0.114, -1.128, 0.000, -0.071, -0.705, 0.000, 248.124, -3.251, 2.500, 0, 1 
3012032, 824086819, 248.637, 249.029, 0.114, -1.136, 0.000, -0.260, -0.327, 0.000, 248.120, -3.253, 2.500, 0, 1 
3012032, 825090729, 248.637, 249.031, 0.114, -1.142, 0.000, -0.352, -0.705, 0.000, 248.117, -3.255, 2.500, 0, 1 
3012032, 826094590, 248.637, 249.033, 0.114, -1.148, 0.000, -0.371, -0.516, 0.000, 248.114, -3.256, 2.500, 0, 1 
