Tue Nov 27 18:22:26 2018
StepTime, x, v, f, xdes, vdes, fdes, cmd, IR, LSB, LSF
0, 344390116,0.00, 100.00, 0.00, 2.25, 0, 0 
1, 349552665,0.00, 100.00, 0.00, 2.25, 0, 0 
2, 354668489,0.00, 100.00, 0.00, 2.25, 0, 0 
3, 360391922,0.00, 100.00, 0.00, 2.25, 0, 0 
4, 364644911,0.00, 100.00, 0.00, 2.25, 0, 0 
5, 369612359,0.00, 100.00, 0.00, 2.25, 0, 0 
6, 394483800,4.00, 100.00, 0.00, 2.25, 0, 0 
7, 399478337,4.00, 100.00, 0.00, 2.25, 0, 0 
8, 404814767,4.00, 100.00, 0.00, 2.25, 0, 0 
9, 409468807,4.00, 100.00, 0.00, 2.25, 0, 0 
0, 70080444,4.00, 100.00, 0.00, 2.25, 0, 0 
1, 69892324,4.00, 100.00, 0.00, 2.25, 0, 0 
2, 69749354,4.00, 100.00, 0.00, 2.25, 0, 0 
3, 69002866,4.00, 100.00, 0.00, 2.25, 0, 0 
4, 69750497,4.00, 100.00, 0.00, 2.25, 0, 0 
5, 69781201,4.00, 100.00, 0.00, 2.25, 0, 0 
6, 49926796,4.00, 100.00, 0.00, 2.25, 0, 0 
7, 49918033,4.00, 100.00, 0.00, 2.25, 0, 0 
8, 49572678,4.00, 100.00, 0.00, 2.25, 0, 0 
9, 49932597,4.00, 100.00, 0.00, 2.25, 0, 0 
0, 49933233,4.00, 100.00, 0.00, 2.25, 0, 0 
1, 49966484,4.00, 100.00, 0.00, 2.25, 0, 0 
2, 55022947,5.00, 100.00, 0.00, 2.25, 0, 0 
3, 55092217,5.00, 100.00, 0.00, 2.25, 0, 0 
4, 55159791,5.00, 100.00, 0.00, 2.25, 0, 0 
5, 55159048,5.00, 100.00, 0.00, 2.25, 0, 0 
6, 55098160,5.00, 100.00, 0.00, 2.25, 0, 0 
7, 55157971,5.00, 100.00, 0.00, 2.25, 0, 0 
8, 55154585,5.00, 100.00, 0.00, 2.25, 0, 0 
9, 55147188,5.00, 100.00, 0.00, 2.25, 0, 0 
0, 55136325,5.00, 100.00, 0.00, 2.25, 0, 0 
1, 55152751,5.00, 100.00, 0.00, 2.25, 0, 0 
2, 50106566,5.00, 100.00, 0.00, 2.25, 0, 0 
3, 50057773,5.00, 100.00, 0.00, 2.25, 0, 0 
4, 49994615,5.00, 100.00, 0.00, 2.25, 0, 0 
5, 49993049,5.00, 100.00, 0.00, 2.25, 0, 0 
6, 50027945,5.00, 100.00, 0.00, 2.25, 0, 0 
7, 49982498,5.00, 100.00, 0.00, 2.25, 0, 0 
8, 49993386,5.00, 100.00, 0.00, 2.25, 0, 0 
9, 49966233,5.00, 100.00, 0.00, 2.25, 0, 0 
0, 49951063,5.00, 100.00, 0.00, 2.25, 0, 0 
1, 49973268,5.00, 100.00, 0.00, 2.25, 0, 0 
2, 49988583,5.00, 100.00, 0.00, 2.25, 0, 0 
3, 50004420,5.00, 100.00, 0.00, 2.25, 0, 0 
4, 50006427,5.00, 100.00, 0.00, 2.25, 0, 0 
5, 50008631,5.00, 100.00, 0.00, 2.25, 0, 0 
6, 50017497,5.00, 100.00, 0.00, 2.25, 0, 0 
7, 50020215,5.00, 100.00, 0.00, 2.25, 0, 0 
8, 50017505,5.00, 100.00, 0.00, 2.25, 0, 0 
9, 50022780,5.00, 100.00, 0.00, 2.25, 0, 0 
0, 50047775,5.00, 100.00, 0.00, 2.25, 0, 0 
1, 50004890,5.00, 100.00, 0.00, 2.25, 0, 0 
2, 50003482,5.00, 100.00, 0.00, 2.25, 0, 0 
3, 49991833,5.00, 100.00, 0.00, 2.25, 0, 0 
4, 49981573,5.00, 100.00, 0.00, 2.25, 0, 0 
