Thu Nov 29 12:00:33 2018
Controller Frequency: 1.50 kHz
Time(s), Time(ns), x, v, f, xdes, vdes, cmd, LSB, LSF
155174, 311679889, 0.000, 0.000, -454.981, 0.000, 0.000, 2.350, 0, 0 
155174, 313302452, 0.001, 0.709, -454.981, 0.000, 0.000, 2.351, 0, 0 
155174, 314832251, 0.001, 0.000, -454.967, 0.000, 0.000, 2.350, 0, 0 
155174, 316363860, 0.001, 0.000, -454.981, 0.000, 0.000, 2.350, 0, 0 
155174, 317888501, 0.001, 0.000, -454.981, 0.000, 0.000, 2.350, 0, 0 
155174, 319477431, 0.001, 0.000, -454.981, 0.000, 0.000, 2.350, 0, 0 
155174, 321001456, 0.001, 0.000, -454.967, 0.000, 0.000, 2.350, 0, 0 
155174, 322522612, 0.002, 0.756, -454.994, 0.000, 0.000, 2.351, 0, 0 
155174, 324048105, 0.003, 0.754, -454.967, 0.000, 0.000, 2.351, 0, 0 
155174, 325577536, 0.005, 0.752, -454.967, 0.000, 0.000, 2.351, 0, 0 
155174, 327179790, 0.006, 0.718, -454.981, 0.000, 0.000, 2.351, 0, 0 
155174, 328701469, 0.007, 0.756, -454.994, 0.000, 0.000, 2.351, 0, 0 
155174, 330210107, 0.007, 0.000, -454.981, 0.000, 0.000, 2.350, 0, 0 
155174, 331809730, 0.008, 0.719, -454.967, 0.000, 0.000, 2.351, 0, 0 
155174, 333413495, 0.009, 0.717, -454.981, 0.000, 0.000, 2.351, 0, 0 
155174, 335012810, 0.009, 0.000, -454.981, 0.000, 0.000, 2.350, 0, 0 
155174, 336607516, 0.009, 0.000, -454.994, 0.000, 0.000, 2.350, 0, 0 
155174, 338112526, 0.009, 0.000, -454.981, 0.000, 0.000, 2.350, 0, 0 
155174, 339616229, 0.010, 0.765, -454.981, 0.000, 0.000, 2.351, 0, 0 
155174, 341121120, 0.010, 0.000, -454.967, 0.000, 0.000, 2.350, 0, 0 
155174, 342632140, 0.011, 0.761, -454.981, 0.000, 0.000, 2.351, 0, 0 
155174, 344134787, 0.013, 0.765, -454.981, 0.000, 0.000, 2.351, 0, 0 
155174, 345722334, 0.014, 0.724, -454.967, 0.000, 0.000, 2.351, 0, 0 
155174, 347289640, 0.015, 0.734, -454.994, 0.000, 0.000, 2.351, 0, 0 
155174, 348890780, 0.015, 0.000, -454.981, 0.000, 0.000, 2.350, 0, 0 
155174, 350480948, 0.015, 0.000, -454.967, 0.000, 0.000, 2.350, 0, 0 
155174, 352077540, 0.016, 0.720, -454.981, 0.000, 0.000, 2.351, 0, 0 
155174, 353676547, 0.017, 0.719, -454.994, 0.000, 0.000, 2.351, 0, 0 
155174, 355276136, 0.017, 0.000, -454.981, 0.000, 0.000, 2.350, 0, 0 
155174, 356892529, 0.017, 0.000, -454.994, 0.000, 0.000, 2.350, 0, 0 
155174, 358508007, 0.018, 0.712, -454.994, 0.000, 0.000, 2.351, 0, 0 
155174, 360113109, 0.018, 0.000, -454.967, 0.000, 0.000, 2.350, 0, 0 
