Thu Nov 22 15:32:24 2018
StepTime, x, v, f, xdes, vdes, fdes, cmd, IR, LSB, LSF
6026326,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2719065,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3046616,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2911405,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2814718,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2904484,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2811799,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2765989,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3046954,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3190790,0.00, 100.00, 0.00, 2.45, 0, 0, 0
6026326,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2756591,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2824033,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2811674,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2737349,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2851323,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2882043,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2824570,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2732369,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2800479,0.00, 100.00, 0.00, 2.45, 0, 0, 0
6026326,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2826812,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2702653,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2700994,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2713278,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2728225,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2874648,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2783671,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2701789,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2693122,0.00, 100.00, 0.00, 2.45, 0, 0, 0
6026326,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2680556,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2705570,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2705322,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2992961,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3155113,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2802216,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3120916,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2936696,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2884419,0.00, 100.00, 0.00, 2.45, 0, 0, 0
6026326,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2795016,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3173956,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3189587,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2815437,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2831978,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2861616,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2947064,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2875083,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2834646,0.00, 100.00, 0.00, 2.45, 0, 0, 0
6026326,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2701507,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3005798,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3193396,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2865402,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2838894,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2847737,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2846553,0.00, 100.00, 0.00, 2.45, 0, 0, 0
2788969,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3044321,0.00, 100.00, 0.00, 2.45, 0, 0, 0
6026326,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3206801,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3138528,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3455850,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3514606,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3716168,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3318011,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3157006,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3205349,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3286530,0.00, 100.00, 0.00, 2.45, 0, 0, 0
6026326,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3247755,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3470439,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3348556,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3665372,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3718241,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3493656,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3291296,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3243173,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3278553,0.00, 100.00, 0.00, 2.45, 0, 0, 0
6026326,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3199438,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3264787,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3415510,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3486657,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3577099,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3230812,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3088406,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3521771,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3377203,0.00, 100.00, 0.00, 2.45, 0, 0, 0
6026326,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3575475,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3739895,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3142115,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3377556,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3323876,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3226313,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3021756,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3238569,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3249997,0.00, 100.00, 0.00, 2.45, 0, 0, 0
6026326,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3407325,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3541813,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3201365,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3284140,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3265863,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3360454,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3290277,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3514197,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3223762,0.00, 100.00, 0.00, 2.45, 0, 0, 0
6026326,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3691818,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3342615,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3080130,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3354792,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3748411,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3230645,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3093278,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3204284,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3400075,0.00, 100.00, 0.00, 2.45, 0, 0, 0
6026326,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3865661,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3371498,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3107678,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3219927,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3424767,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3217464,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3343701,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3183957,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3513291,0.00, 100.00, 0.00, 2.45, 0, 0, 0
6026326,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3248888,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3256457,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3087109,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3406267,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3408105,0.00, 100.00, 0.00, 2.45, 0, 0, 0
3187740,0.00, 100.00, 0.00, 2.45, 0, 0, 0
