Thu Nov 29 14:10:07 2018
Controller Frequency: 1.50 kHz
Time(s), Time(ns), x, v, f, xdes, vdes, cmd, LSB, LSF
162947, 893532094, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 895044625, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 896563005, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 898115440, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 899634493, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 901152909, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 902671273, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 904193219, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 905755824, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 907340491, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 909002337, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 910544919, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 912099051, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 913671812, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 915267187, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 916863825, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 918458439, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 919970421, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 921507801, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 923049632, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 924610266, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 926149356, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 927688832, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 929227886, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 930770425, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 932314512, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 933860118, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 935403135, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 936946493, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 938494885, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 940070995, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 941614707, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162947, 943157257, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
