Tue Nov 27 18:23:25 2018
StepTime, x, v, f, xdes, vdes, fdes, cmd, IR, LSB, LSF
0, 173274383,0.00, 100.00, 0.00, 2.25, 0, 0 
1, 178570295,0.00, 100.00, 0.00, 2.25, 0, 0 
2, 183621103,0.00, 100.00, 0.00, 2.25, 0, 0 
3, 188613311,0.00, 100.00, 0.00, 2.25, 0, 0 
4, 193573587,0.00, 100.00, 0.00, 2.25, 0, 0 
5, 198334664,0.00, 100.00, 0.00, 2.25, 0, 0 
6, 203307088,0.00, 100.00, 0.00, 2.25, 0, 0 
7, 223395827,3.00, 100.00, 0.00, 2.25, 0, 0 
8, 227975130,3.00, 100.00, 0.00, 2.25, 0, 0 
9, 233214920,3.00, 100.00, 0.00, 2.25, 0, 0 
0, 64871701,3.00, 100.00, 0.00, 2.25, 0, 0 
1, 64527294,3.00, 100.00, 0.00, 2.25, 0, 0 
2, 64291479,3.00, 100.00, 0.00, 2.25, 0, 0 
3, 64566416,3.00, 100.00, 0.00, 2.25, 0, 0 
4, 64634479,3.00, 100.00, 0.00, 2.25, 0, 0 
5, 74587669,5.00, 100.00, 0.00, 2.25, 0, 0 
6, 74577526,5.00, 100.00, 0.00, 2.25, 0, 0 
7, 64507764,6.00, 100.00, 0.00, 2.26, 0, 0 
8, 64963181,6.00, 100.00, 0.00, 2.26, 0, 0 
9, 69815786,7.00, 100.00, 0.00, 2.26, 0, 0 
0, 80179981,9.00, 100.00, 0.00, 2.26, 0, 0 
1, 80410160,9.00, 100.00, 0.00, 2.26, 0, 0 
2, 80287500,9.00, 100.00, 0.00, 2.26, 0, 0 
3, 80223399,9.00, 100.00, 0.00, 2.26, 0, 0 
4, 80233500,9.00, 100.00, 0.00, 2.26, 0, 0 
5, 70483530,9.00, 100.00, 0.00, 2.26, 0, 0 
6, 70593411,9.00, 100.00, 0.00, 2.26, 0, 0 
7, 65602238,9.00, 100.00, 0.00, 2.26, 0, 0 
8, 65541104,9.00, 100.00, 0.00, 2.26, 0, 0 
9, 60452726,9.00, 100.00, 0.00, 2.26, 0, 0 
0, 49966909,9.00, 100.00, 0.00, 2.26, 0, 0 
1, 49971215,9.00, 100.00, 0.00, 2.26, 0, 0 
2, 50244589,9.00, 100.00, 0.00, 2.26, 0, 0 
3, 50074704,9.00, 100.00, 0.00, 2.26, 0, 0 
4, 50038194,9.00, 100.00, 0.00, 2.26, 0, 0 
5, 50027402,9.00, 100.00, 0.00, 2.26, 0, 0 
6, 49904347,9.00, 100.00, 0.00, 2.26, 0, 0 
7, 49964697,9.00, 100.00, 0.00, 2.26, 0, 0 
8, 49730817,9.00, 100.00, 0.00, 2.26, 0, 0 
9, 50035427,9.00, 100.00, 0.00, 2.26, 0, 0 
0, 50453464,9.00, 100.00, 0.00, 2.26, 0, 0 
1, 49976643,9.00, 100.00, 0.00, 2.26, 0, 0 
2, 50004658,9.00, 100.00, 0.00, 2.26, 0, 0 
3, 49990265,9.00, 100.00, 0.00, 2.26, 0, 0 
4, 49945738,9.00, 100.00, 0.00, 2.26, 0, 0 
5, 49895152,9.00, 100.00, 0.00, 2.26, 0, 0 
6, 50118156,9.00, 100.00, 0.00, 2.26, 0, 0 
7, 49824085,9.00, 100.00, 0.00, 2.26, 0, 0 
8, 50251881,9.00, 100.00, 0.00, 2.26, 0, 0 
9, 49613123,9.00, 100.00, 0.00, 2.26, 0, 0 
0, 54717271,10.00, 100.00, 0.00, 2.26, 0, 0 
1, 55058142,10.00, 100.00, 0.00, 2.26, 0, 0 
2, 54958179,10.00, 100.00, 0.00, 2.26, 0, 0 
3, 55002117,10.00, 100.00, 0.00, 2.26, 0, 0 
4, 54937397,10.00, 100.00, 0.00, 2.26, 0, 0 
5, 55118266,10.00, 100.00, 0.00, 2.26, 0, 0 
6, 55007413,10.00, 100.00, 0.00, 2.26, 0, 0 
7, 55025845,10.00, 100.00, 0.00, 2.26, 0, 0 
8, 54770896,10.00, 100.00, 0.00, 2.26, 0, 0 
9, 54835643,10.00, 100.00, 0.00, 2.26, 0, 0 
0, 49820991,10.00, 100.00, 0.00, 2.26, 0, 0 
1, 49669889,10.00, 100.00, 0.00, 2.26, 0, 0 
2, 49853340,10.00, 100.00, 0.00, 2.26, 0, 0 
3, 49534912,10.00, 100.00, 0.00, 2.26, 0, 0 
4, 49929565,10.00, 100.00, 0.00, 2.26, 0, 0 
5, 49498773,10.00, 100.00, 0.00, 2.26, 0, 0 
6, 50082248,10.00, 100.00, 0.00, 2.26, 0, 0 
