Thu Nov 22 15:25:27 2018
StepTime, x, v, f, xdes, vdes, fdes, cmd, IR, LSB, LSF
3324896, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3418041, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3335109, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3553491, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3160259, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3149140, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3190929, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3189519, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3710501, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
5854301, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3326140, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3397720, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3319522, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3602071, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3207288, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3320603, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3018067, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3439611, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3678527, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
5854301, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3207916, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3539415, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3979391, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3259803, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3241280, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3378537, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3231189, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3444205, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3787576, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
5854301, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3181191, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3495699, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3549771, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3348895, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3138399, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3182765, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3184097, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3113783, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3225843, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
5854301, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3475699, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3831214, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3500007, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3563042, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3174149, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3174713, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3150337, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3303705, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3269709, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
5854301, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3314923, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3534494, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3384465, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3243208, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3124633, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3068223, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3334669, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3425924, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3268021, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
5854301, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3809125, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3202605, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3146547, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3355067, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3150718, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3052605, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3229934, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3105748, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3012324, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
5854301, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3856155, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3129831, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3443407, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3248431, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3091960, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3136406, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3160588, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3029891, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3241797, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
5854301, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3826980, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3144065, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3491310, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3691610, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3232472, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3062245, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3181210, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3134072, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3110583, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
5854301, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3432637, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3199968, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3768527, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3552299, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3190547, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3056107, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3214787, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3182141, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3268047, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
5854301, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3469921, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3014526, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3519465, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3241749, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3157726, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3180828, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3295295, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3299390, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3563909, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
5854301, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3301527, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3312546, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3706413, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3667542, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3157442, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3102718, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3365861, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3384646, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3892444, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
5854301, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3171425, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3109513, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3540564, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3596119, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3255865, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3170125, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3163934, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3669458, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3210188, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
5854301, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3424910, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3115931, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3300483, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3249913, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3145769, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3197265, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3485169, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
-996251038, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3263476, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
5854301, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3305673, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3128661, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3292787, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3499114, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3195965, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3227499, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3480375, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3533569, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3497127, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
5854301, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3419188, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3371006, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3309524, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3297013, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3322206, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3401892, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3961886, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
4019378, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3304001, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
5854301, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3527658, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3557005, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3342641, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3514993, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3507287, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3666710, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3386362, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3344450, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3402531, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
5854301, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3296575, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
3312979, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 2.45, 0.00, 0.00, 0.00, -10
