Wed Jan 23 10:42:26 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, xdes, vdes, cmd, LSB, LSF
176041, 256752182, -5.005, 204.994, -0.000, -20.672, -0.000, 0.086, 0.859, 200.000, 0.000, 4.377, 0, 0 
176041, 258419344, -5.005, 204.994, 0.000, -20.631, 0.000, 0.066, 0.656, 200.000, 0.000, 4.377, 0, 0 
176041, 259918182, -5.001, 204.991, 0.230, -20.168, 2.302, -0.281, -3.671, 200.000, 0.000, 4.379, 0, 0 
176041, 261366869, -4.994, 204.984, 0.476, -20.371, 4.763, -0.302, -4.539, 200.000, 0.000, 4.378, 0, 0 
176041, 262925380, -4.982, 204.971, 1.042, -20.298, 8.117, -0.621, -4.051, 200.000, 0.000, 4.378, 0, 0 
176041, 264349094, -4.965, 204.953, 1.918, -20.216, 12.116, -1.099, -4.295, 200.000, 0.000, 4.378, 0, 0 
176041, 265759324, -4.945, 204.933, 2.904, -20.488, 13.863, -1.455, -3.807, 200.000, 0.000, 4.377, 0, 0 
176041, 267079420, -4.917, 204.904, 4.821, -21.515, 20.908, -1.898, -3.943, 200.000, 0.000, 4.371, 0, 0 
176041, 268557612, -4.889, 204.875, 6.061, -21.910, 19.449, -2.320, -4.350, 200.000, 0.000, 4.369, 0, 0 
176041, 269934072, -4.861, 204.845, 8.212, -23.239, 20.051, -2.729, -4.499, 200.000, 0.000, 4.362, 0, 0 
176041, 271218362, -4.824, 204.806, 11.017, -25.119, 28.654, -3.190, -4.756, 200.000, 0.000, 4.352, 1, 0 
176041, 272726241, -4.786, 204.767, 12.674, -25.687, 25.168, -3.732, -4.824, 200.000, 0.000, 4.349, 1, 0 
176041, 273860404, -4.746, 204.723, 16.571, -28.571, 35.489, -4.237, -4.458, 200.000, 0.000, 4.334, 1, 0 
176041, 275071511, -4.701, 204.676, 19.012, -30.774, 37.032, -4.354, -4.472, 200.000, 0.000, 4.323, 1, 0 
176041, 276412027, -4.660, 204.632, 21.470, -33.290, 30.884, -4.322, -4.241, 200.000, 0.000, 4.310, 1, 0 
176041, 277579052, -4.607, 204.575, 25.806, -37.504, 45.329, -4.381, -4.404, 200.000, 0.000, 4.288, 1, 0 
176041, 278904438, -4.551, 204.517, 27.401, -39.088, 42.516, -4.383, -4.485, 200.000, 0.000, 4.280, 1, 0 
176041, 280255795, -4.499, 204.463, 30.126, -41.595, 38.295, -4.489, -4.946, 200.000, 0.000, 4.267, 1, 0 
176041, 281349594, -4.434, 204.394, 34.345, -45.792, 58.877, -4.497, -4.485, 200.000, 0.000, 4.245, 1, 0 
176041, 282791080, -4.368, 204.327, 34.969, -46.227, 46.272, -4.588, -4.797, 200.000, 0.000, 4.242, 1, 0 
176041, 283983421, -4.307, 204.262, 39.336, -50.610, 51.118, -4.577, -4.702, 200.000, 0.000, 4.220, 1, 0 
176041, 285344431, -4.241, 204.195, 40.802, -52.078, 48.163, -4.573, -4.621, 200.000, 0.000, 4.212, 1, 0 
176041, 286460181, -4.183, 204.133, 43.838, -55.169, 52.566, -4.542, -4.431, 200.000, 0.000, 4.195, 1, 0 
176041, 287530301, -4.120, 204.069, 45.652, -56.803, 58.031, -4.629, -5.136, 200.000, 0.000, 4.187, 1, 0 
176041, 288568640, -4.057, 204.004, 47.493, -58.655, 60.915, -4.621, -5.096, 200.000, 0.000, 4.177, 1, 0 
176041, 289649324, -3.989, 203.933, 50.395, -61.357, 62.784, -4.717, -5.163, 200.000, 0.000, 4.163, 1, 0 
176041, 290653057, -3.944, 203.889, 50.143, -60.990, 44.683, -4.773, -5.028, 200.000, 0.000, 4.164, 1, 0 
176041, 291693867, -3.873, 203.813, 54.552, -65.280, 68.504, -4.828, -4.906, 200.000, 0.000, 4.142, 1, 0 
176041, 292731526, -3.813, 203.754, 54.104, -64.855, 57.630, -4.813, -4.675, 200.000, 0.000, 4.143, 1, 0 
176041, 293772063, -3.737, 203.676, 56.598, -67.220, 72.943, -4.874, -4.865, 200.000, 0.000, 4.131, 1, 0 
176041, 294812116, -3.659, 203.596, 57.958, -68.588, 75.188, -4.866, -4.906, 200.000, 0.000, 4.123, 1, 0 
176041, 295857910, -3.579, 203.513, 60.319, -70.884, 76.975, -4.895, -5.028, 200.000, 0.000, 4.111, 1, 0 
176041, 296861740, -3.507, 203.440, 62.427, -72.887, 71.028, -4.944, -5.231, 200.000, 0.000, 4.100, 1, 0 
176041, 297942860, -3.436, 203.367, 64.360, -74.697, 65.950, -5.002, -5.218, 200.000, 0.000, 4.090, 1, 0 
176041, 299040990, -3.349, 203.277, 67.024, -77.330, 79.590, -5.013, -5.231, 200.000, 0.000, 4.076, 1, 0 
176041, 300145125, -3.258, 203.185, 67.797, -78.207, 82.282, -4.956, -4.539, 200.000, 0.000, 4.071, 1, 0 
176041, 301149900, -3.180, 203.106, 69.032, -79.416, 77.828, -4.965, -4.567, 200.000, 0.000, 4.064, 1, 0 
176041, 302235611, -3.083, 203.004, 73.906, -84.302, 88.974, -4.954, -4.946, 200.000, 0.000, 4.039, 1, 0 
176041, 303239524, -3.018, 202.940, 72.471, -82.979, 65.295, -4.895, -4.689, 200.000, 0.000, 4.045, 1, 0 
176041, 304344180, -2.916, 202.833, 78.237, -88.518, 91.612, -5.003, -5.502, 200.000, 0.000, 4.016, 1, 0 
176041, 305446216, -2.812, 202.729, 77.807, -88.086, 94.961, -4.999, -5.638, 200.000, 0.000, 4.017, 1, 0 
176041, 306449655, -2.740, 202.658, 77.059, -87.203, 71.056, -5.063, -5.679, 200.000, 0.000, 4.021, 1, 0 
176041, 307547606, -2.631, 202.544, 81.702, -91.786, 99.504, -5.087, -5.313, 200.000, 0.000, 3.997, 1, 0 
176041, 308646916, -2.539, 202.454, 80.124, -90.296, 83.689, -5.039, -4.377, 200.000, 0.000, 4.003, 1, 0 
176041, 309748302, -2.424, 202.334, 85.551, -95.710, 104.414, -5.040, -4.295, 200.000, 0.000, 3.975, 1, 0 
176041, 310751970, -2.347, 202.259, 83.197, -93.496, 76.768, -4.965, -4.404, 200.000, 0.000, 3.985, 1, 0 
176041, 311830672, -2.230, 202.136, 88.607, -98.762, 108.742, -5.032, -5.313, 200.000, 0.000, 3.958, 1, 0 
176041, 312833821, -2.148, 202.057, 85.767, -95.959, 81.394, -5.009, -5.245, 200.000, 0.000, 3.971, 1, 0 
176041, 313865387, -2.023, 201.926, 91.755, -101.949, 121.514, -5.002, -4.811, 200.000, 0.000, 3.940, 1, 0 
176041, 314868667, -1.938, 201.843, 89.696, -99.775, 84.822, -5.055, -4.784, 200.000, 0.000, 3.950, 1, 0 
176041, 315896744, -1.827, 201.727, 94.943, -105.201, 107.385, -4.960, -4.526, 200.000, 0.000, 3.921, 1, 0 
176041, 316925323, -1.741, 201.644, 91.576, -102.194, 83.854, -4.775, -3.536, 200.000, 0.000, 3.935, 1, 0 
176041, 317953576, -1.627, 201.524, 97.895, -108.695, 110.722, -4.679, -3.726, 200.000, 0.000, 3.902, 1, 0 
176041, 318982443, -1.509, 201.406, 96.771, -107.840, 115.127, -4.538, -4.092, 200.000, 0.000, 3.905, 1, 0 
176041, 319985541, -1.389, 201.284, 99.884, -111.034, 119.231, -4.492, -4.282, 200.000, 0.000, 3.888, 1, 0 
176041, 321011051, -1.291, 201.187, 98.565, -109.547, 95.318, -4.571, -5.272, 200.000, 0.000, 3.894, 1, 0 
176041, 322089323, -1.167, 201.057, 104.797, -115.716, 115.184, -4.596, -5.652, 200.000, 0.000, 3.862, 1, 0 
176041, 323176125, -1.041, 200.932, 103.576, -114.444, 116.397, -4.615, -5.882, 200.000, 0.000, 3.867, 1, 0 
176041, 324275040, -0.940, 200.829, 104.525, -115.646, 92.091, -4.484, -4.160, 200.000, 0.000, 3.860, 1, 0 
176041, 325377529, -0.808, 200.696, 106.695, -117.607, 118.913, -4.582, -4.065, 200.000, 0.000, 3.849, 1, 0 
176041, 326492473, -0.674, 200.561, 107.599, -118.582, 120.679, -4.539, -4.268, 200.000, 0.000, 3.843, 0, 0 
176041, 327607220, -0.537, 200.423, 108.960, -119.902, 122.763, -4.553, -4.865, 200.000, 0.000, 3.835, 0, 0 
176041, 328611258, -0.427, 200.310, 111.362, -122.138, 109.956, -4.630, -4.906, 200.000, 0.000, 3.822, 0, 0 
176041, 329731838, -0.284, 200.165, 114.296, -124.664, 127.256, -4.827, -5.733, 200.000, 0.000, 3.808, 0, 0 
176041, 330735734, -0.170, 200.053, 112.394, -122.502, 113.408, -4.952, -6.167, 200.000, 0.000, 3.818, 0, 0 
176041, 331827360, -0.023, 199.903, 115.340, -125.094, 134.845, -5.121, -6.411, 200.000, 0.000, 3.804, 0, 0 
176041, 332830201, 0.098, 199.782, 115.705, -125.396, 120.408, -5.147, -5.774, 200.000, 0.000, 3.801, 0, 0 
176041, 333833282, 0.221, 199.656, 117.898, -127.557, 122.672, -5.157, -5.109, 200.000, 0.000, 3.789, 0, 0 
176041, 334837473, 0.379, 199.494, 121.836, -131.429, 158.038, -5.181, -5.462, 200.000, 0.000, 3.768, 0, 0 
176041, 335853209, 0.475, 199.402, 118.487, -127.846, 93.971, -5.294, -5.638, 200.000, 0.000, 3.785, 0, 0 
176041, 336924087, 0.604, 199.267, 125.030, -134.273, 120.275, -5.345, -4.756, 200.000, 0.000, 3.751, 0, 0 
176041, 338010692, 0.733, 199.141, 122.185, -131.112, 118.534, -5.497, -4.906, 200.000, 0.000, 3.766, 0, 0 
176041, 339102542, 0.894, 198.977, 124.828, -133.703, 147.456, -5.515, -5.190, 200.000, 0.000, 3.751, 0, 0 
176041, 340188271, 1.027, 198.845, 123.227, -132.119, 122.867, -5.500, -5.041, 200.000, 0.000, 3.758, 0, 0 
176041, 341278471, 1.163, 198.707, 125.408, -134.451, 124.473, -5.417, -4.756, 200.000, 0.000, 3.745, 0, 0 
176041, 342365551, 1.337, 198.528, 129.986, -139.012, 160.798, -5.417, -5.882, 200.000, 0.000, 3.720, 0, 0 
176041, 343369899, 1.480, 198.388, 127.068, -136.372, 141.983, -5.271, -6.072, 200.000, 0.000, 3.732, 0, 0 
176041, 344373996, 1.586, 198.282, 127.445, -136.747, 105.368, -5.266, -5.923, 200.000, 0.000, 3.729, 0, 0 
176041, 345377855, 1.733, 198.129, 133.503, -142.584, 146.634, -5.370, -5.991, 200.000, 0.000, 3.698, 0, 0 
176041, 346383365, 1.877, 197.991, 127.869, -136.718, 142.962, -5.478, -6.615, 200.000, 0.000, 3.726, 0, 0 
176041, 347388020, 2.029, 197.833, 133.948, -142.612, 151.097, -5.563, -7.116, 200.000, 0.000, 3.695, 0, 0 
176041, 348419706, 2.148, 197.715, 132.700, -140.950, 115.927, -5.764, -7.266, 200.000, 0.000, 3.702, 0, 0 
176041, 349496698, 2.302, 197.555, 138.672, -146.540, 143.084, -5.947, -6.886, 200.000, 0.000, 3.673, 0, 0 
176041, 350572466, 2.460, 197.400, 135.856, -143.497, 146.454, -6.053, -5.869, 200.000, 0.000, 3.687, 0, 0 
176041, 351606467, 2.621, 197.237, 138.803, -145.980, 155.706, -6.277, -6.262, 200.000, 0.000, 3.672, 0, 0 
176041, 352616237, 2.788, 197.067, 141.944, -148.852, 165.137, -6.403, -6.411, 200.000, 0.000, 3.656, 0, 0 
176041, 353621190, 2.913, 196.946, 137.395, -144.155, 124.732, -6.471, -6.710, 200.000, 0.000, 3.679, 0, 0 
176041, 354626427, 3.082, 196.771, 144.054, -150.563, 168.169, -6.587, -7.537, 200.000, 0.000, 3.645, 0, 0 
176041, 355631966, 3.209, 196.647, 141.753, -148.031, 125.803, -6.697, -7.849, 200.000, 0.000, 3.656, 0, 0 
176041, 356638672, 3.384, 196.464, 148.804, -154.912, 174.778, -6.773, -7.062, 200.000, 0.000, 3.620, 0, 0 
176041, 357645784, 3.516, 196.339, 142.628, -148.522, 130.174, -6.874, -6.832, 200.000, 0.000, 3.651, 0, 0 
176041, 358651906, 3.694, 196.153, 149.695, -155.726, 177.165, -6.796, -6.113, 200.000, 0.000, 3.613, 0, 0 
176041, 359657554, 3.827, 196.023, 146.669, -152.813, 132.651, -6.733, -5.909, 200.000, 0.000, 3.626, 0, 0 
176041, 360663837, 4.012, 195.829, 155.211, -161.527, 183.994, -6.638, -5.733, 200.000, 0.000, 3.581, 0, 0 
176041, 361686396, 4.150, 195.698, 148.927, -155.129, 134.956, -6.688, -6.194, 200.000, 0.000, 3.611, 0, 0 
176041, 362693298, 4.287, 195.558, 151.852, -158.259, 135.912, -6.578, -5.624, 200.000, 0.000, 3.594, 0, 0 
