Wed Nov 28 13:58:36 2018
StepTime, x, v, f, xdes, vdes, fdes, cmd, IR, LSB, LSF
0, 75856, 976738911, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 75856, 978189661, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 75856, 980126945, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 75856, 981895411, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 75856, 983688522, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 75856, 985476253, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 75856, 987278632, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 75856, 989065252, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 75856, 990848817, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 75856, 992535295, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 75856, 994276725, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 75856, 995776861, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 75856, 997666727, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 75856, 999367492, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 75857, 1220274, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 75857, 2974493, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 75857, 4804883, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 75857, 6629406, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 75857, 8452272, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 75857, 10260244, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 75857, 12093818, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 75857, 13729586, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 75857, 15474890, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 75857, 17253499, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 75857, 19032534, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 75857, 20850254, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 75857, 22647686, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 75857, 24391321, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 75857, 26186687, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 75857, 27986228, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 75857, 29783225, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 75857, 31570747, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 75857, 33387610, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 75857, 35293412, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 75857, 37185056, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 75857, 39115702, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 75857, 41048163, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 75857, 42945466, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 75857, 44954204, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 75857, 46841025, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 75857, 48761330, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 75857, 50570364, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 75857, 52434367, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 75857, 54330849, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 75857, 56231152, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 75857, 58127234, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 75857, 60112430, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 75857, 62069468, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 75857, 64066270, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 75857, 65865187, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 75857, 67724983, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 75857, 69516955, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 75857, 71289275, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 75857, 73091412, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 75857, 74968762, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 75857, 76839200, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 75857, 78743700, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 75857, 80717091, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 75857, 82599736, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 75857, 84488398, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 75857, 86447881, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 75857, 88197643, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 75857, 90014873, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 75857, 91881253, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 75857, 93764139, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 75857, 95571643, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 75857, 97422061, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 75857, 99267143, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 75857, 101136513, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 75857, 103025679, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 75857, 104935352, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 75857, 106697070, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 75857, 108560815, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 75857, 110426199, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 75857, 112312809, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 75857, 114059672, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 75857, 115874234, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 75857, 117698345, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 75857, 119595844, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 75857, 121400618, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 75857, 123223201, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 75857, 124954957, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 75857, 126805284, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 75857, 128696463, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 75857, 130534237, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 75857, 132396886, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 75857, 134256861, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 75857, 136088564, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 75857, 137953003, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 75857, 139828909, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 75857, 141752663, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 75857, 143433872, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 75857, 145211915, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 75857, 147075174, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 75857, 148887626, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 75857, 150681545, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 75857, 152533057, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 75857, 154402679, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 75857, 156200303, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 75857, 158065360, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 75857, 160091127, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 75857, 161788522, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 75857, 163541637, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 75857, 165361909, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 75857, 167252985, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 75857, 169089550, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 75857, 170951675, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 75857, 172823860, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 75857, 174699778, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 75857, 176602300, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 75857, 178445352, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 75857, 180190083, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 75857, 181900369, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 75857, 183821477, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 75857, 185597102, 0.00, 100.00, 0.00, 2.25, 0, 0 
