Thu Nov 29 14:02:56 2018
Controller Frequency: 1.50 kHz
Time(s), Time(ns), x, v, f, xdes, vdes, cmd, LSB, LSF
162517, 802923944, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 804666683, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 806189616, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 807717165, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 809236787, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 810754185, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 812271767, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 813792836, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 815316558, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 816837116, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 818398421, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 819910191, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 821423638, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 822928229, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 824479793, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 825984189, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 827572486, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 829172561, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 830678258, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 832181569, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 833731762, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 835269854, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 836805710, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 838342325, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
162517, 839883872, 0.000, -0.000, 433.916, 100.000, 0.000, 2.220, 0, 0 
