Subject ID: 4
Wed Jul 17 11:30:29 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, Fa, xdes, vdes, cmd, LSB, LSF
435576, 700176903, 195.599, 195.599, 0.000, 7.568, 0.000, -11.687, -11.677, 0.000, 195.462, -3.086, 2.500, 0, 1 
435576, 701183117, 195.599, 195.599, 0.000, 7.734, 0.000, -11.554, -11.456, 0.000, 195.459, -3.087, 2.500, 0, 1 
435576, 702270751, 195.599, 195.599, 0.000, 7.901, 0.000, -11.684, -12.498, 0.000, 195.456, -3.089, 2.500, 0, 1 
435576, 703381355, 195.599, 195.599, 0.000, 8.065, 0.000, -11.589, -11.646, 0.000, 195.453, -3.091, 2.500, 0, 1 
435576, 704478159, 195.599, 195.599, 0.000, 8.231, 0.000, -11.712, -11.803, 0.000, 195.450, -3.093, 2.500, 0, 1 
435576, 705573602, 195.599, 195.599, 0.000, 8.391, 0.000, -11.520, -9.784, 0.000, 195.447, -3.095, 2.500, 0, 1 
435576, 706579389, 195.599, 195.599, 0.000, 8.558, 0.000, -11.851, -12.277, 0.000, 195.443, -3.097, 2.500, 0, 1 
435576, 707591311, 195.599, 195.599, 0.000, 8.717, 0.000, -11.551, -11.488, 0.000, 195.440, -3.099, 2.500, 0, 1 
435576, 708595394, 195.599, 195.599, 0.000, 8.876, 0.000, -11.579, -11.614, 0.000, 195.437, -3.101, 2.500, 0, 1 
435576, 709611007, 195.599, 195.599, 0.000, 9.032, 0.000, -11.485, -11.109, 0.000, 195.434, -3.103, 2.500, 0, 1 
435576, 710618072, 195.599, 195.599, 0.000, 9.185, 0.000, -11.403, -9.784, 0.000, 195.431, -3.105, 2.500, 0, 1 
435576, 711650028, 195.599, 195.599, 0.000, 9.341, 0.000, -11.564, -11.961, 0.000, 195.428, -3.107, 2.500, 0, 1 
435576, 712654432, 195.599, 195.599, 0.000, 9.491, 0.000, -11.327, -11.267, 0.000, 195.425, -3.109, 2.500, 0, 1 
435576, 713663083, 195.599, 195.599, 0.000, 9.641, 0.000, -11.412, -12.655, 0.000, 195.422, -3.111, 2.500, 0, 1 
435576, 714687227, 195.599, 195.599, 0.000, 9.790, 0.000, -11.362, -12.529, 0.000, 195.419, -3.113, 2.500, 0, 1 
435576, 715716223, 195.599, 195.599, 0.000, 9.939, 0.000, -11.415, -12.214, 0.000, 195.415, -3.115, 2.500, 0, 1 
435576, 716722256, 195.599, 195.599, 0.000, 10.091, 0.000, -11.630, -11.614, 0.000, 195.412, -3.117, 2.500, 0, 1 
435576, 717727816, 195.599, 195.599, 0.000, 10.242, 0.000, -11.608, -11.456, 0.000, 195.409, -3.119, 2.500, 0, 1 
435576, 718732142, 195.599, 195.599, 0.000, 10.393, 0.000, -11.665, -11.898, 0.000, 195.406, -3.121, 2.500, 0, 1 
435576, 719821555, 195.599, 195.599, 0.000, 10.543, 0.000, -11.652, -11.930, 0.000, 195.403, -3.123, 2.500, 0, 1 
435576, 720914616, 195.599, 195.599, 0.000, 10.694, 0.000, -11.737, -11.993, 0.000, 195.400, -3.125, 2.500, 0, 1 
435576, 722009061, 195.599, 195.599, 0.000, 10.849, 0.000, -11.996, -12.434, 0.000, 195.397, -3.127, 2.500, 0, 1 
435576, 723049843, 195.599, 195.599, 0.000, 11.004, 0.000, -12.046, -12.908, 0.000, 195.394, -3.129, 2.500, 0, 1 
435576, 724113200, 195.599, 195.599, 0.000, 11.157, 0.000, -12.009, -11.362, 0.000, 195.390, -3.131, 2.500, 0, 1 
435576, 725118957, 195.599, 195.599, 0.000, 11.309, 0.000, -12.034, -11.362, 0.000, 195.387, -3.133, 2.500, 0, 1 
435576, 726126713, 195.599, 195.599, 0.000, 11.460, 0.000, -11.958, -11.772, 0.000, 195.384, -3.135, 2.500, 0, 1 
435576, 727134403, 195.599, 195.599, 0.000, 11.606, 0.000, -11.819, -11.236, 0.000, 195.381, -3.137, 2.500, 0, 1 
435576, 728140119, 195.599, 195.599, 0.000, 11.752, 0.000, -11.826, -11.141, 0.000, 195.378, -3.139, 2.500, 0, 1 
435576, 729147154, 195.599, 195.599, 0.000, 11.899, 0.000, -11.917, -12.277, 0.000, 195.375, -3.141, 2.500, 0, 1 
435576, 730249463, 195.599, 195.599, 0.000, 12.041, 0.000, -11.728, -11.141, 0.000, 195.372, -3.143, 2.500, 0, 1 
435576, 731258333, 195.599, 195.599, 0.000, 12.185, 0.000, -11.904, -12.561, 0.000, 195.368, -3.145, 2.500, 0, 1 
435576, 732270686, 195.599, 195.599, 0.000, 12.326, 0.000, -11.769, -12.056, 0.000, 195.365, -3.147, 2.500, 0, 1 
435576, 733275875, 195.599, 195.599, 0.000, 12.466, 0.000, -11.725, -11.488, 0.000, 195.362, -3.149, 2.500, 0, 1 
435576, 734306428, 195.599, 195.599, 0.000, 12.603, 0.000, -11.674, -11.835, 0.000, 195.359, -3.151, 2.500, 0, 1 
435576, 735329845, 195.599, 195.599, 0.000, 12.737, 0.000, -11.551, -10.478, 0.000, 195.356, -3.153, 2.500, 0, 1 
435576, 736419038, 195.599, 195.599, 0.000, 12.875, 0.000, -11.766, -12.150, 0.000, 195.353, -3.155, 2.500, 0, 1 
435576, 737425212, 195.599, 195.599, 0.000, 13.007, 0.000, -11.576, -11.551, 0.000, 195.350, -3.157, 2.500, 0, 1 
435576, 738467473, 195.599, 195.599, 0.000, 13.145, 0.000, -11.829, -13.160, 0.000, 195.346, -3.159, 2.500, 0, 1 
435576, 739496720, 195.599, 195.599, 0.000, 13.280, 0.000, -11.800, -12.466, 0.000, 195.343, -3.161, 2.500, 0, 1 
435576, 740541623, 195.599, 195.599, 0.000, 13.415, 0.000, -11.788, -11.456, 0.000, 195.340, -3.163, 2.500, 0, 1 
435576, 741546372, 195.599, 195.599, 0.000, 13.551, 0.000, -11.936, -11.614, 0.000, 195.337, -3.165, 2.500, 0, 1 
