Wed Nov 28 11:44:04 2018
StepTime, x, v, f, xdes, vdes, fdes, cmd, IR, LSB, LSF
0, 69876814,0.00, 100.00, 0.00, 2.25, 0, 0 
1, 70554430,0.00, 100.00, 0.00, 2.25, 0, 0 
2, 71275501,0.00, 100.00, 0.00, 2.25, 0, 0 
3, 72100349,0.00, 100.00, 0.00, 2.25, 0, 0 
4, 72813206,0.00, 100.00, 0.00, 2.25, 0, 0 
5, 73302383,0.00, 100.00, 0.00, 2.25, 0, 0 
6, 73532058,0.00, 100.00, 0.00, 2.25, 0, 0 
7, 73787594,0.00, 100.00, 0.00, 2.25, 0, 0 
8, 73959406,0.00, 100.00, 0.00, 2.25, 0, 0 
9, 74101991,0.00, 100.00, 0.00, 2.25, 0, 0 
0, 4324831,0.00, 100.00, 0.00, 2.25, 0, 0 
1, 3818474,0.00, 100.00, 0.00, 2.25, 0, 0 
2, 3281008,0.00, 100.00, 0.00, 2.25, 0, 0 
3, 2591160,0.00, 100.00, 0.00, 2.25, 0, 0 
4, 2037855,0.00, 100.00, 0.00, 2.25, 0, 0 
5, 1717590,0.00, 100.00, 0.00, 2.25, 0, 0 
6, 1638348,0.00, 100.00, 0.00, 2.25, 0, 0 
7, 1594211,0.00, 100.00, 0.00, 2.25, 0, 0 
8, 1581782,0.00, 100.00, 0.00, 2.25, 0, 0 
9, 1579857,0.00, 100.00, 0.00, 2.25, 0, 0 
0, 1579671,0.00, 100.00, 0.00, 2.25, 0, 0 
1, 1568901,0.00, 100.00, 0.00, 2.25, 0, 0 
2, 1555360,0.00, 100.00, 0.00, 2.25, 0, 0 
3, 1632737,0.00, 100.00, 0.00, 2.25, 0, 0 
4, 1649013,0.00, 100.00, 0.00, 2.25, 0, 0 
5, 1652263,0.00, 100.00, 0.00, 2.25, 0, 0 
6, 1636766,0.00, 100.00, 0.00, 2.25, 0, 0 
7, 1578474,0.00, 100.00, 0.00, 2.25, 0, 0 
8, 1565452,0.00, 100.00, 0.00, 2.25, 0, 0 
9, 1562199,0.00, 100.00, 0.00, 2.25, 0, 0 
0, 1575530,0.00, 100.00, 0.00, 2.25, 0, 0 
1, 1566646,0.00, 100.00, 0.00, 2.25, 0, 0 
2, 1576313,0.00, 100.00, 0.00, 2.25, 0, 0 
3, 1486574,0.00, 100.00, 0.00, 2.25, 0, 0 
4, 1468937,0.00, 100.00, 0.00, 2.25, 0, 0 
5, 1465702,0.00, 100.00, 0.00, 2.25, 0, 0 
6, 1480924,0.00, 100.00, 0.00, 2.25, 0, 0 
7, 1498174,0.00, 100.00, 0.00, 2.25, 0, 0 
8, 1522762,0.00, 100.00, 0.00, 2.25, 0, 0 
9, 1547626,0.00, 100.00, 0.00, 2.25, 0, 0 
0, 1524281,0.00, 100.00, 0.00, 2.25, 0, 0 
1, 1514351,0.00, 100.00, 0.00, 2.25, 0, 0 
2, 1509721,0.00, 100.00, 0.00, 2.25, 0, 0 
3, 1565571,0.00, 100.00, 0.00, 2.25, 0, 0 
4, 1597688,0.00, 100.00, 0.00, 2.25, 0, 0 
5, 1622614,0.00, 100.00, 0.00, 2.25, 0, 0 
6, 1605585,0.00, 100.00, 0.00, 2.25, 0, 0 
7, 1596093,0.00, 100.00, 0.00, 2.25, 0, 0 
8, 1614726,0.00, 100.00, 0.00, 2.25, 0, 0 
9, 1640691,0.00, 100.00, 0.00, 2.25, 0, 0 
0, 1658422,0.00, 100.00, 0.00, 2.25, 0, 0 
1, 1657658,0.00, 100.00, 0.00, 2.25, 0, 0 
2, 1659952,0.00, 100.00, 0.00, 2.25, 0, 0 
3, 1628389,0.00, 100.00, 0.00, 2.25, 0, 0 
4, 1627842,0.00, 100.00, 0.00, 2.25, 0, 0 
5, 1653410,0.00, 100.00, 0.00, 2.25, 0, 0 
6, 1665858,0.00, 100.00, 0.00, 2.25, 0, 0 
7, 1679950,0.00, 100.00, 0.00, 2.25, 0, 0 
8, 1663512,0.00, 100.00, 0.00, 2.25, 0, 0 
9, 1642330,0.00, 100.00, 0.00, 2.25, 0, 0 
0, 1652150,0.00, 100.00, 0.00, 2.25, 0, 0 
1, 1657636,0.00, 100.00, 0.00, 2.25, 0, 0 
2, 1666258,0.00, 100.00, 0.00, 2.25, 0, 0 
3, 1665731,0.00, 100.00, 0.00, 2.25, 0, 0 
4, 1862732,0.00, 100.00, 0.00, 2.25, 0, 0 
5, 1930244,0.00, 100.00, 0.00, 2.25, 0, 0 
6, 1996310,0.00, 100.00, 0.00, 2.25, 0, 0 
7, 2023229,0.00, 100.00, 0.00, 2.25, 0, 0 
8, 2051792,0.00, 100.00, 0.00, 2.25, 0, 0 
9, 2061176,0.00, 100.00, 0.00, 2.25, 0, 0 
0, 2085919,0.00, 100.00, 0.00, 2.25, 0, 0 
1, 2121040,0.00, 100.00, 0.00, 2.25, 0, 0 
2, 2157288,0.00, 100.00, 0.00, 2.25, 0, 0 
3, 2186795,0.00, 100.00, 0.00, 2.25, 0, 0 
4, 1998529,0.00, 100.00, 0.00, 2.25, 0, 0 
5, 1986944,0.00, 100.00, 0.00, 2.25, 0, 0 
6, 1927641,0.00, 100.00, 0.00, 2.25, 0, 0 
7, 1926489,0.00, 100.00, 0.00, 2.25, 0, 0 
8, 1907400,0.00, 100.00, 0.00, 2.25, 0, 0 
9, 1923682,0.00, 100.00, 0.00, 2.25, 0, 0 
0, 1983415,0.00, 100.00, 0.00, 2.25, 0, 0 
1, 1967638,0.00, 100.00, 0.00, 2.25, 0, 0 
2, 1953667,0.00, 100.00, 0.00, 2.25, 0, 0 
3, 1952735,0.00, 100.00, 0.00, 2.25, 0, 0 
4, 1968060,0.00, 100.00, 0.00, 2.25, 0, 0 
5, 1981785,0.00, 100.00, 0.00, 2.25, 0, 0 
6, 1985140,0.00, 100.00, 0.00, 2.25, 0, 0 
7, 1977315,0.00, 100.00, 0.00, 2.25, 0, 0 
8, 1974294,0.00, 100.00, 0.00, 2.25, 0, 0 
9, 1979031,0.00, 100.00, 0.00, 2.25, 0, 0 
0, 1986807,0.00, 100.00, 0.00, 2.25, 0, 0 
1, 1984812,0.00, 100.00, 0.00, 2.25, 0, 0 
2, 1994634,0.00, 100.00, 0.00, 2.25, 0, 0 
3, 1970609,0.00, 100.00, 0.00, 2.25, 0, 0 
4, 1945841,0.00, 100.00, 0.00, 2.25, 0, 0 
5, 1857633,0.00, 100.00, 0.00, 2.25, 0, 0 
6, 1878888,0.00, 100.00, 0.00, 2.25, 0, 0 
7, 1862006,0.00, 100.00, 0.00, 2.25, 0, 0 
8, 1879982,0.00, 100.00, 0.00, 2.25, 0, 0 
9, 1872136,0.00, 100.00, 0.00, 2.25, 0, 0 
0, 1806874,0.00, 100.00, 0.00, 2.25, 0, 0 
1, 1808577,0.00, 100.00, 0.00, 2.25, 0, 0 
