Thu Nov 22 16:10:52 2018
StepTime, x, v, f, xdes, vdes, fdes, cmd, IR, LSB, LSF
0, 109,0.00, 60.00, 0.00, 2.41, 0, 0, 0
1, 5659,0.00, 60.00, 0.00, 2.41, 0, 0, 0
2, 1357,0.00, 60.00, 0.00, 2.41, 0, 0, 0
3, 90,0.00, 60.00, 0.00, 2.41, 0, 0, 0
4, 89,0.00, 60.00, 0.00, 2.41, 0, 0, 0
5, 87,0.00, 60.00, 0.00, 2.41, 0, 0, 0
6, 411,0.00, 60.00, 0.00, 2.41, 0, 0, 0
7, 961,0.00, 60.00, 0.00, 2.41, 0, 0, 0
8, 136,0.00, 60.00, 0.00, 2.41, 0, 0, 0
9, 114,0.00, 60.00, 0.00, 2.41, 0, 0, 0
0, 87,0.00, 60.00, 0.00, 2.41, 0, 0, 0
1, 87,0.00, 60.00, 0.00, 2.41, 0, 0, 0
2, 79,0.00, 60.00, 0.00, 2.41, 0, 0, 0
3, 75,0.00, 60.00, 0.00, 2.41, 0, 0, 0
4, 77,0.00, 60.00, 0.00, 2.41, 0, 0, 0
5, 2784,0.00, 60.00, 0.00, 2.41, 0, 0, 0
6, 239,0.00, 60.00, 0.00, 2.41, 0, 0, 0
7, 520,0.00, 60.00, 0.00, 2.41, 0, 0, 0
8, 110,0.00, 60.00, 0.00, 2.41, 0, 0, 0
9, 1179,0.00, 60.00, 0.00, 2.41, 0, 0, 0
0, 8186,0.00, 60.00, 0.00, 2.41, 0, 0, 0
1, 506,0.00, 60.00, 0.00, 2.41, 0, 0, 0
2, 505,0.00, 60.00, 0.00, 2.41, 0, 0, 0
3, 123,0.00, 60.00, 0.00, 2.41, 0, 0, 0
4, 97,0.00, 60.00, 0.00, 2.41, 0, 0, 0
5, 135,0.00, 60.00, 0.00, 2.41, 0, 0, 0
6, 77,0.00, 60.00, 0.00, 2.41, 0, 0, 0
7, 2538,0.00, 60.00, 0.00, 2.41, 0, 0, 0
8, 101,0.00, 60.00, 0.00, 2.41, 0, 0, 0
9, 688,0.00, 60.00, 0.00, 2.41, 0, 0, 0
0, 1854,0.00, 60.00, 0.00, 2.41, 0, 0, 0
1, 915,0.00, 60.00, 0.00, 2.41, 0, 0, 0
2, 476,0.00, 60.00, 0.00, 2.41, 0, 0, 0
3, 882,0.00, 60.00, 0.00, 2.41, 0, 0, 0
4, 519,0.00, 60.00, 0.00, 2.41, 0, 0, 0
5, 1710,0.00, 60.00, 0.00, 2.41, 0, 0, 0
6, 270,0.00, 60.00, 0.00, 2.41, 0, 0, 0
7, 7246,0.00, 60.00, 0.00, 2.41, 0, 0, 0
8, 478,0.00, 60.00, 0.00, 2.41, 0, 0, 0
9, 506,0.00, 60.00, 0.00, 2.41, 0, 0, 0
0, 118,0.00, 60.00, 0.00, 2.41, 0, 0, 0
1, 107,0.00, 60.00, 0.00, 2.41, 0, 0, 0
2, 114,0.00, 60.00, 0.00, 2.41, 0, 0, 0
3, 189,0.00, 60.00, 0.00, 2.41, 0, 0, 0
4, 6449,0.00, 60.00, 0.00, 2.41, 0, 0, 0
5, 936,0.00, 60.00, 0.00, 2.41, 0, 0, 0
6, 486,0.00, 60.00, 0.00, 2.41, 0, 0, 0
7, 120,0.00, 60.00, 0.00, 2.41, 0, 0, 0
8, 110,0.00, 60.00, 0.00, 2.41, 0, 0, 0
9, 142,0.00, 60.00, 0.00, 2.41, 0, 0, 0
0, 6836,0.00, 60.00, 0.00, 2.41, 0, 0, 0
1, 129,0.00, 60.00, 0.00, 2.41, 0, 0, 0
2, 593,0.00, 60.00, 0.00, 2.41, 0, 0, 0
3, 136,0.00, 60.00, 0.00, 2.41, 0, 0, 0
4, 102,0.00, 60.00, 0.00, 2.41, 0, 0, 0
5, 1792,0.00, 60.00, 0.00, 2.41, 0, 0, 0
6, 158,0.00, 60.00, 0.00, 2.41, 0, 0, 0
7, 6623,0.00, 60.00, 0.00, 2.41, 0, 0, 0
8, 111,0.00, 60.00, 0.00, 2.41, 0, 0, 0
9, 502,0.00, 60.00, 0.00, 2.41, 0, 0, 0
0, 122,0.00, 60.00, 0.00, 2.41, 0, 0, 0
1, 281,0.00, 60.00, 0.00, 2.41, 0, 0, 0
2, 910,0.00, 60.00, 0.00, 2.41, 0, 0, 0
3, 120,0.00, 60.00, 0.00, 2.41, 0, 0, 0
4, 81,0.00, 60.00, 0.00, 2.41, 0, 0, 0
5, 88,0.00, 60.00, 0.00, 2.41, 0, 0, 0
6, 84,0.00, 60.00, 0.00, 2.41, 0, 0, 0
7, 191,0.00, 60.00, 0.00, 2.41, 0, 0, 0
8, 109,0.00, 60.00, 0.00, 2.41, 0, 0, 0
9, 98,0.00, 60.00, 0.00, 2.41, 0, 0, 0
0, 87,0.00, 60.00, 0.00, 2.41, 0, 0, 0
1, 6234,0.00, 60.00, 0.00, 2.41, 0, 0, 0
2, 138,0.00, 60.00, 0.00, 2.41, 0, 0, 0
3, 552,0.00, 60.00, 0.00, 2.41, 0, 0, 0
4, 92,0.00, 60.00, 0.00, 2.41, 0, 0, 0
5, 1799,0.00, 60.00, 0.00, 2.41, 0, 0, 0
6, 156,0.00, 60.00, 0.00, 2.41, 0, 0, 0
7, 83,0.00, 60.00, 0.00, 2.41, 0, 0, 0
8, 80,0.00, 60.00, 0.00, 2.41, 0, 0, 0
9, 129,0.00, 60.00, 0.00, 2.41, 0, 0, 0
0, 894,0.00, 60.00, 0.00, 2.41, 0, 0, 0
1, 80,0.00, 60.00, 0.00, 2.41, 0, 0, 0
2, 104,0.00, 60.00, 0.00, 2.41, 0, 0, 0
3, 1011,0.00, 60.00, 0.00, 2.41, 0, 0, 0
4, 3337,0.00, 60.00, 0.00, 2.41, 0, 0, 0
5, 3094,0.00, 60.00, 0.00, 2.41, 0, 0, 0
6, 1230,0.00, 60.00, 0.00, 2.41, 0, 0, 0
7, 113,0.00, 60.00, 0.00, 2.41, 0, 0, 0
8, 88,0.00, 60.00, 0.00, 2.41, 0, 0, 0
9, 99,0.00, 60.00, 0.00, 2.41, 0, 0, 0
0, 87,0.00, 60.00, 0.00, 2.41, 0, 0, 0
1, 123,0.00, 60.00, 0.00, 2.41, 0, 0, 0
2, 127,0.00, 60.00, 0.00, 2.41, 0, 0, 0
3, 5663,0.00, 60.00, 0.00, 2.41, 0, 0, 0
4, 87,0.00, 60.00, 0.00, 2.41, 0, 0, 0
5, 924,0.00, 60.00, 0.00, 2.41, 0, 0, 0
6, 106,0.00, 60.00, 0.00, 2.41, 0, 0, 0
7, 86,0.00, 60.00, 0.00, 2.41, 0, 0, 0
8, 77,0.00, 60.00, 0.00, 2.41, 0, 0, 0
9, 1118,0.00, 60.00, 0.00, 2.41, 0, 0, 0
0, 5462,0.00, 60.00, 0.00, 2.41, 0, 0, 0
1, 398,0.00, 60.00, 0.00, 2.41, 0, 0, 0
2, 508,0.00, 60.00, 0.00, 2.41, 0, 0, 0
3, 123,0.00, 60.00, 0.00, 2.41, 0, 0, 0
4, 85,0.00, 60.00, 0.00, 2.41, 0, 0, 0
