Thu Nov 29 11:14:16 2018
Controller Frequency: 1.50 kHz
Time(s), Time(ns), x, v, f, xdes, vdes, cmd, LSB, LSF
152397, 662669264, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
152397, 664184849, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
152397, 665778599, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
152397, 667352359, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
152397, 668931291, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
152397, 670495726, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
152397, 672022814, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
152397, 673590544, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
152397, 675169573, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
152397, 676768376, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
152397, 678426010, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
152397, 679975749, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
152397, 681548271, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
152397, 683118276, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
152397, 684638931, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
152397, 686210323, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
152397, 687786281, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
152397, 689371847, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
152397, 690946702, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
152397, 692499778, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
152397, 694131264, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
152397, 695699224, 0.000, 0.000, -454.953, 250.000, 0.000, 2.350, 0, 0 
152397, 697284509, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
152397, 698881764, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
152397, 700475189, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
152397, 702070861, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
152397, 703666782, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
152397, 705188893, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
152397, 706707177, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
152397, 708225757, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
152397, 709777850, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
152397, 711325594, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
152397, 712873047, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
