Thu Nov 29 13:45:07 2018
Controller Frequency: 1.50 kHz
Time(s), Time(ns), x, v, f, xdes, vdes, cmd, LSB, LSF
161448, 391418152, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 393093735, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 394613005, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 396135264, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 397653603, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 399175194, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 400725281, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 402300913, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 403862319, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 405447027, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 407010988, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 408523723, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 410035955, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 411540200, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 413131113, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 414634573, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 416138428, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 417737252, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 419275559, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 420779855, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 422302468, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 423806715, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 425310735, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 426814705, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 428319647, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 429823816, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 431327865, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 432832100, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 434336291, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 435840336, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 437364458, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 438868915, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 440372759, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 441877036, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 443381351, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 444885357, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 446389561, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 447893746, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 449398766, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 450931349, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 452453744, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 454014512, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 455655885, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 457246398, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 458840867, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 460369522, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 461970887, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 463571331, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 465176779, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 466767061, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 468288586, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 469903201, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 471411082, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 472932246, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 474436651, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 475940632, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 477444595, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 478949190, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 480452930, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 481956771, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 483477989, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 484982233, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 486486345, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 487990376, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 489494394, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 490998616, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 492502457, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 494006421, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 495510557, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 497014422, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 498536601, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 500040052, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 501544109, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 503048089, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 504553244, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 506118477, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 507806561, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 509410023, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 511015328, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 512628348, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 514244083, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 515844333, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 517374553, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 518980192, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 520485337, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 522033958, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 523554685, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 525063538, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 526714417, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 528300289, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 529907808, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
161448, 531510440, 0.000, -0.000, 433.916, 25.000, 0.000, 2.270, 0, 0 
