Subject ID: 0
Mon Jun 24 14:04:26 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, Fa, xdes, vdes, cmd, LSB, LSF
2936256, 459027864, 248.555, 247.249, 0.000, -22.697, 0.000, 12.876, 13.201, 0.000, 248.140, -3.207, 2.820, 0, 1 
2936256, 460031901, 248.555, 247.229, 0.000, -22.794, 0.000, 12.863, 12.980, 0.000, 248.136, -3.209, 2.820, 0, 1 
2936256, 461039321, 248.555, 247.210, 0.000, -22.890, 0.000, 12.904, 13.138, 0.000, 248.133, -3.211, 2.820, 0, 1 
2936256, 462045535, 248.555, 247.190, 0.000, -22.986, 0.000, 12.901, 12.886, 0.000, 248.130, -3.212, 2.820, 0, 1 
2936256, 463051941, 248.555, 247.170, 0.000, -23.081, 0.000, 12.949, 13.138, 0.000, 248.127, -3.214, 2.820, 0, 1 
2936256, 464056954, 248.555, 247.150, 0.000, -23.175, 0.000, 12.911, 12.728, 0.000, 248.123, -3.216, 2.820, 0, 1 
2936256, 465064884, 248.555, 247.130, 0.000, -23.269, 0.000, 12.939, 12.980, 0.000, 248.120, -3.217, 2.820, 0, 1 
2936256, 466080834, 248.555, 247.110, 0.000, -23.363, 0.000, 12.974, 12.917, 0.000, 248.117, -3.219, 2.820, 0, 1 
2936256, 467100314, 248.555, 247.090, 0.000, -23.457, 0.000, 13.018, 13.075, 0.000, 248.114, -3.220, 2.820, 0, 1 
2936256, 468105471, 248.555, 247.070, 0.000, -23.550, 0.000, 13.018, 13.138, 0.000, 248.111, -3.222, 2.820, 0, 1 
2936256, 469111536, 248.555, 247.049, 0.000, -23.642, 0.000, 13.015, 13.106, 0.000, 248.107, -3.224, 2.820, 0, 1 
2936256, 470117518, 248.555, 247.029, 0.000, -23.733, 0.000, 13.002, 13.043, 0.000, 248.104, -3.225, 2.820, 0, 1 
2936256, 471124292, 248.555, 247.008, 0.000, -23.821, 0.000, 12.930, 12.191, 0.000, 248.101, -3.227, 2.820, 0, 1 
2936256, 472131093, 248.555, 246.987, 0.000, -23.911, 0.000, 12.980, 12.791, 0.000, 248.098, -3.229, 2.820, 0, 1 
2936256, 473139661, 248.555, 246.967, 0.000, -23.998, 0.000, 12.952, 13.201, 0.000, 248.094, -3.230, 2.820, 0, 1 
2936256, 474147369, 248.555, 246.946, 0.000, -24.084, 0.000, 12.879, 12.822, 0.000, 248.091, -3.232, 2.820, 0, 1 
2936256, 475169132, 248.555, 246.925, 0.000, -24.170, 0.000, 12.942, 12.980, 0.000, 248.088, -3.233, 2.820, 0, 1 
2936256, 476453350, 248.555, 246.904, 0.000, -24.254, 0.000, 12.917, 12.886, 0.000, 248.085, -3.235, 2.820, 0, 1 
2936256, 477498479, 248.555, 246.883, 0.000, -24.339, 0.000, 12.936, 13.012, 0.000, 248.081, -3.237, 2.820, 0, 1 
2936256, 478505780, 248.555, 246.862, 0.000, -24.422, 0.000, 12.917, 13.012, 0.000, 248.078, -3.238, 2.820, 0, 1 
2936256, 479512147, 248.555, 246.841, 0.000, -24.500, 0.000, 12.709, 11.056, 0.000, 248.075, -3.240, 2.820, 0, 1 
2936256, 480519309, 248.555, 246.819, 0.000, -24.581, 0.000, 12.892, 12.980, 0.000, 248.072, -3.242, 2.820, 0, 1 
2936256, 481532594, 248.555, 246.798, 0.000, -24.658, 0.000, 12.687, 12.917, 0.000, 248.069, -3.243, 2.820, 0, 1 
2936256, 482537890, 248.555, 246.777, 0.000, -24.735, 0.000, 12.791, 13.169, 0.000, 248.065, -3.245, 2.820, 0, 1 
2936256, 483543206, 248.555, 246.755, 0.000, -24.813, 0.000, 12.816, 13.296, 0.000, 248.062, -3.246, 2.820, 0, 1 
2936256, 484560451, 248.555, 246.733, 0.000, -24.889, 0.000, 12.788, 13.043, 0.000, 248.059, -3.248, 2.820, 0, 1 
2936256, 485573380, 248.555, 246.712, 0.000, -24.965, 0.000, 12.794, 12.633, 0.000, 248.056, -3.250, 2.820, 0, 1 
2936256, 486581018, 248.555, 246.690, 0.000, -25.040, 0.000, 12.800, 12.633, 0.000, 248.052, -3.251, 2.820, 0, 1 
2936256, 487618143, 248.555, 246.668, 0.000, -25.110, 0.000, 12.545, 10.330, 0.000, 248.049, -3.253, 2.820, 0, 1 
2936256, 488623719, 248.555, 246.646, 0.000, -25.184, 0.000, 12.816, 13.422, 0.000, 248.046, -3.255, 2.820, 0, 1 
2936256, 489631137, 248.555, 246.624, 0.000, -25.251, 0.000, 12.498, 12.917, 0.000, 248.043, -3.256, 2.820, 0, 1 
2936256, 490642348, 248.555, 246.602, 0.000, -25.323, 0.000, 12.747, 13.043, 0.000, 248.039, -3.258, 2.820, 0, 1 
