Thu Nov 22 15:24:05 2018
StepTime, x, v, f, xdes, vdes, fdes, cmd, IR, LSB, LSF
3084383, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
2735526, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
2669987, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
2807043, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3115979, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3176300, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
2725508, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3109349, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
2656935, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
2880852, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
2921833, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
2892908, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
2737562, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
2849583, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
2938526, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
2777473, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3148181, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3316572, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3798376, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3558059, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3224805, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3099053, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3068750, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3203963, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3253568, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3282517, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3856573, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3205192, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3356166, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3301569, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3278035, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3204438, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3512127, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3287939, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3657995, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3342601, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3220365, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3502676, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3837428, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3281435, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3245631, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3217976, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3100719, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3928209, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3364127, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3041815, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3313388, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3285508, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3284196, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3216691, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3193133, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3103996, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3483723, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3237424, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3162250, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3475992, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3262783, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3218662, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3112786, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3082694, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3567473, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3225481, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3118641, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3240082, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3620360, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3684781, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3285249, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3191615, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3587441, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3602227, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3400100, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3390621, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3178939, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3361357, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3349683, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3176953, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3132353, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3355637, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3495490, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3456195, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3250315, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3251730, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3516917, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3444201, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3293156, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3508605, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3257673, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3281218, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3377033, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3099760, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3129297, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3115346, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3169832, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3163750, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3533280, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3293221, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3348802, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3193062, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3225879, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3177860, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3259757, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3180882, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3071503, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3523578, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3280998, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3256856, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3298254, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3117867, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3224134, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3417042, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3331463, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3308202, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3605611, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3295492, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3563602, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3274608, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3154798, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3317147, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3122833, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3312212, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3707465, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3334635, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3209540, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3333888, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3469223, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3393345, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3228574, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3174800, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3347522, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3648584, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3392349, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3297844, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3524462, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3311631, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3384317, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3443335, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3294505, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3886568, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3391523, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3247170, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3226795, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3964910, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3186392, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3242573, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3213860, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3566647, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3376758, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3282751, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3243149, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3292068, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3475980, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3490470, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3248843, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3660729, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3324527, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3299749, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3222960, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3254472, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3749985, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
4098710, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3312514, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3562469, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3930100, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3491911, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3351762, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3239599, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3268484, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3200500, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3279805, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3479715, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3727196, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3366097, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3305420, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3265149, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3238811, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3413294, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3420498, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3417929, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3944182, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3602019, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3437502, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3304548, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3169306, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3328716, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3398748, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3204055, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3426262, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
6044137, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
3486444, 0.00, 0.00, -10.58, 100.00, 0.00, 0.00, 3.35, 0.00, 0.00, -10, 0
