Subject ID: 0
Tue Jun 25 11:27:36 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, Fa, xdes, vdes, cmd, LSB, LSF
3013236, 265915315, 248.832, 248.835, 0.000, -0.013, 0.000, 0.029, 0.295, 0.000, 248.829, -3.000, 2.500, 0, 0 
3013236, 266922145, 248.832, 248.838, 0.000, -0.026, 0.000, 0.048, 0.484, 0.000, 248.826, -3.002, 2.500, 0, 0 
3013236, 267926742, 248.832, 248.841, 0.000, -0.038, 0.000, 0.024, -0.052, 0.000, 248.823, -3.003, 2.500, 0, 0 
3013236, 268929601, 248.832, 248.844, 0.000, -0.051, 0.000, 0.070, -0.084, 0.000, 248.820, -3.005, 2.500, 0, 0 
3013236, 269935012, 248.832, 248.847, 0.000, -0.062, 0.000, -0.074, -1.472, 0.000, 248.817, -3.006, 2.500, 0, 0 
3013236, 270942535, 248.832, 248.850, 0.000, -0.078, 0.000, 0.226, 1.620, 0.000, 248.814, -3.008, 2.500, 0, 0 
3013236, 272036268, 248.832, 248.853, 0.000, -0.089, 0.000, -0.072, 0.106, 0.000, 248.811, -3.009, 2.500, 0, 0 
3013236, 273127858, 248.832, 248.856, 0.000, -0.101, 0.000, 0.042, -0.368, 0.000, 248.808, -3.011, 2.393, 0, 0 
3013236, 274215473, 248.832, 248.859, 0.000, -0.117, 0.000, 0.189, 0.989, 0.000, 248.805, -3.012, 2.500, 0, 0 
3013236, 275223005, 248.832, 248.862, 0.000, -0.131, 0.000, 0.086, 0.327, 0.000, 248.802, -3.014, 2.500, 0, 0 
3013236, 276228220, 248.832, 248.865, 0.000, -0.144, 0.000, 0.074, -0.778, 0.000, 248.799, -3.015, 2.500, 0, 1 
3013236, 277232577, 248.832, 248.868, 0.000, -0.159, 0.000, 0.140, -0.147, 0.000, 248.796, -3.017, 2.500, 0, 1 
3013236, 278238408, 248.832, 248.870, 0.000, -0.170, 0.000, -0.008, -0.368, 0.000, 248.793, -3.018, 2.500, 0, 1 
3013236, 279264217, 248.832, 248.873, 0.000, -0.179, 0.000, -0.172, -1.913, 0.000, 248.790, -3.020, 2.500, 0, 1 
3013236, 280270697, 248.832, 248.876, 0.000, -0.190, 0.000, -0.002, 0.074, 0.000, 248.787, -3.021, 2.500, 0, 1 
3013236, 281277609, 248.832, 248.879, 0.000, -0.201, 0.000, -0.058, -0.052, 0.000, 248.784, -3.023, 2.500, 0, 1 
3013236, 282284737, 248.832, 248.882, 0.000, -0.208, 0.000, -0.244, -0.368, 0.000, 248.781, -3.024, 2.500, 0, 1 
3013236, 283288496, 248.832, 248.885, 0.000, -0.214, 0.000, -0.279, -0.557, 0.000, 248.778, -3.026, 2.500, 0, 0 
3013236, 284293117, 248.832, 248.887, 0.000, -0.222, 0.000, -0.185, 0.390, 0.000, 248.775, -3.027, 2.500, 0, 1 
3013236, 285296745, 248.832, 248.890, 0.000, -0.226, 0.000, -0.393, -0.147, 0.000, 248.772, -3.029, 2.500, 0, 1 
3013236, 286300034, 248.832, 248.893, 0.000, -0.230, 0.000, -0.380, -0.084, 0.000, 248.769, -3.030, 2.500, 0, 1 
3013236, 287306090, 248.832, 248.896, 0.000, -0.231, 0.000, -0.550, -2.418, 0.000, 248.766, -3.032, 2.500, 0, 1 
3013236, 288311126, 248.832, 248.899, 0.000, -0.237, 0.000, -0.295, 0.074, 0.000, 248.763, -3.033, 2.500, 0, 1 
3013236, 289315876, 248.832, 248.901, 0.000, -0.238, 0.000, -0.563, -0.557, 0.000, 248.760, -3.035, 2.500, 0, 1 
3013236, 290320852, 248.832, 248.904, 0.000, -0.243, 0.000, -0.311, -0.021, 0.000, 248.757, -3.036, 2.500, 0, 1 
3013236, 291323925, 248.832, 248.907, 0.000, -0.248, 0.000, -0.383, -0.115, 0.000, 248.754, -3.038, 2.500, 0, 1 
3013236, 292327377, 248.832, 248.910, 0.000, -0.251, 0.000, -0.421, -0.525, 0.000, 248.751, -3.039, 2.500, 0, 1 
3013236, 293330369, 248.832, 248.913, 0.000, -0.256, 0.000, -0.333, 0.106, 0.000, 248.748, -3.041, 2.500, 0, 1 
3013236, 294333684, 248.832, 248.915, 0.000, -0.262, 0.000, -0.301, 0.390, 0.000, 248.745, -3.042, 2.500, 0, 1 
3013236, 295336637, 248.832, 248.918, 0.000, -0.265, 0.000, -0.459, -0.904, 0.000, 248.742, -3.044, 2.500, 0, 1 
3013236, 296339866, 248.832, 248.921, 0.000, -0.271, 0.000, -0.323, -0.084, 0.000, 248.739, -3.046, 2.500, 0, 1 
3013236, 297346106, 248.832, 248.924, 0.000, -0.275, 0.000, -0.386, 0.106, 0.000, 248.736, -3.047, 2.500, 0, 1 
3013236, 298351355, 248.832, 248.926, 0.000, -0.283, 0.000, -0.200, -0.368, 0.000, 248.733, -3.049, 2.500, 0, 1 
