Fri Feb 22 15:00:21 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, xdes, vdes, cmd, LSB, LSF
181634, 924154912, 0.000, 200.000, 0.000, -0.001, 0.000, 0.075, 0.751, 200.000, 0.000, 2.240, 0, 0 
181634, 925160869, 0.000, 200.000, 0.000, -0.002, 0.000, 0.088, 0.877, 200.000, 0.000, 2.240, 0, 0 
181634, 926178856, 0.000, 200.000, 0.000, -0.003, 0.000, 0.169, 0.940, 200.000, 0.000, 2.240, 0, 0 
181634, 927183321, 0.000, 200.000, 0.000, -0.006, 0.000, 0.247, 0.845, 200.000, 0.000, 2.240, 0, 0 
181634, 928187968, 0.000, 200.000, 0.000, -0.010, 0.000, 0.382, 1.256, 200.000, 0.000, 2.240, 0, 0 
181634, 929277038, 0.001, 200.000, 0.106, -0.014, 1.056, 0.439, 0.972, 200.000, 0.000, 2.241, 0, 0 
181634, 930324704, 0.002, 200.000, 0.110, -0.020, 1.098, 0.574, 1.066, 200.000, 0.000, 2.241, 0, 0 
181634, 931333272, 0.003, 200.000, 0.220, -0.027, 1.140, 0.690, 1.256, 200.000, 0.000, 2.241, 0, 0 
181634, 932405609, 0.006, 200.000, 0.430, -0.035, 2.145, 0.796, 1.256, 200.000, 0.000, 2.243, 0, 0 
181634, 933496634, 0.007, 200.000, 0.435, -0.044, 1.054, 0.922, 1.256, 200.000, 0.000, 2.243, 0, 0 
181634, 934589741, 0.010, 200.000, 0.859, -0.054, 3.156, 1.035, 1.129, 200.000, 0.000, 2.245, 0, 0 
181634, 935594562, 0.011, 200.000, 0.764, -0.065, 1.144, 1.076, 1.035, 200.000, 0.000, 2.245, 0, 0 
181634, 936676537, 0.015, 200.000, 1.284, -0.076, 3.189, 1.136, 1.382, 200.000, 0.000, 2.248, 0, 0 
181634, 937754673, 0.017, 200.000, 1.293, -0.087, 2.133, 1.129, 1.224, 200.000, 0.000, 2.248, 0, 0 
181634, 938831557, 0.021, 200.000, 1.719, -0.100, 3.204, 1.237, 1.760, 200.000, 0.000, 2.251, 0, 0 
181634, 939896908, 0.024, 199.999, 1.935, -0.112, 3.238, 1.196, 1.382, 200.000, 0.000, 2.252, 0, 0 
181634, 940976148, 0.028, 199.999, 2.146, -0.124, 3.197, 1.287, 1.508, 200.000, 0.000, 2.254, 0, 0 
181634, 942038369, 0.031, 199.999, 2.365, -0.138, 3.248, 1.322, 1.540, 200.000, 0.000, 2.255, 0, 0 
181634, 943119423, 0.036, 199.999, 2.672, -0.151, 4.255, 1.338, 1.445, 200.000, 0.000, 2.257, 0, 0 
181634, 944209448, 0.040, 199.999, 2.778, -0.165, 4.220, 1.398, 1.760, 200.000, 0.000, 2.258, 0, 0 
181634, 945295131, 0.045, 199.999, 3.100, -0.179, 4.237, 1.391, 1.508, 200.000, 0.000, 2.260, 0, 0 
181634, 946343207, 0.049, 199.998, 3.222, -0.193, 4.389, 1.486, 1.823, 200.000, 0.000, 2.261, 0, 0 
181634, 947391602, 0.054, 199.998, 3.531, -0.208, 4.388, 1.502, 1.508, 200.000, 0.000, 2.262, 0, 0 
181634, 948444293, 0.060, 199.998, 3.758, -0.224, 5.462, 1.540, 1.445, 200.000, 0.000, 2.264, 0, 0 
181634, 949492144, 0.064, 199.998, 3.877, -0.239, 4.390, 1.571, 1.476, 200.000, 0.000, 2.265, 0, 0 
181634, 950541214, 0.070, 199.998, 4.212, -0.254, 5.481, 1.546, 1.540, 200.000, 0.000, 2.267, 0, 0 
181634, 951581430, 0.076, 199.997, 4.331, -0.269, 5.528, 1.521, 1.192, 200.000, 0.000, 2.268, 0, 0 
181634, 952619000, 0.082, 199.997, 4.561, -0.285, 5.542, 1.524, 1.192, 200.000, 0.000, 2.269, 0, 0 
181634, 953658814, 0.087, 199.997, 4.788, -0.299, 5.530, 1.508, 1.382, 200.000, 0.000, 2.271, 0, 0 
181634, 954665680, 0.093, 199.996, 4.935, -0.314, 5.711, 1.480, 1.350, 200.000, 0.000, 2.272, 0, 0 
181634, 955671869, 0.100, 199.996, 5.180, -0.328, 6.858, 1.454, 1.476, 200.000, 0.000, 2.273, 0, 0 
181634, 956764066, 0.108, 199.996, 5.379, -0.343, 7.370, 1.435, 1.445, 200.000, 0.000, 2.274, 0, 0 
181634, 957862229, 0.114, 199.995, 5.412, -0.356, 5.236, 1.394, 1.382, 200.000, 0.000, 2.275, 0, 0 
181634, 958965775, 0.122, 199.995, 5.917, -0.370, 7.295, 1.401, 1.508, 200.000, 0.000, 2.278, 0, 0 
181634, 960057376, 0.129, 199.995, 5.797, -0.384, 6.321, 1.394, 1.508, 200.000, 0.000, 2.277, 0, 0 
181634, 961150552, 0.137, 199.994, 6.191, -0.398, 7.364, 1.385, 1.382, 200.000, 0.000, 2.280, 0, 0 
181634, 962248544, 0.145, 199.994, 6.272, -0.411, 7.332, 1.375, 1.319, 200.000, 0.000, 2.280, 0, 0 
181634, 963281240, 0.154, 199.994, 6.613, -0.425, 8.909, 1.401, 1.382, 200.000, 0.000, 2.282, 0, 0 
181634, 964380855, 0.162, 199.993, 6.634, -0.439, 7.321, 1.404, 1.287, 200.000, 0.000, 2.283, 0, 0 
181634, 965477760, 0.171, 199.993, 7.078, -0.453, 8.387, 1.410, 1.350, 200.000, 0.000, 2.285, 0, 0 
181634, 966482538, 0.179, 199.992, 7.202, -0.466, 8.012, 1.413, 1.445, 200.000, 0.000, 2.286, 0, 0 
181634, 967537943, 0.189, 199.992, 7.425, -0.480, 8.717, 1.416, 1.603, 200.000, 0.000, 2.288, 0, 0 
181634, 968639055, 0.197, 199.991, 7.349, -0.494, 7.311, 1.439, 1.823, 200.000, 0.000, 2.287, 0, 0 
181634, 969730917, 0.207, 199.991, 7.914, -0.509, 9.479, 1.439, 1.603, 200.000, 0.000, 2.291, 0, 0 
181634, 970816250, 0.216, 199.990, 7.815, -0.523, 8.477, 1.435, 1.256, 200.000, 0.000, 2.290, 0, 0 
181634, 971877728, 0.227, 199.990, 8.258, -0.538, 9.751, 1.527, 2.076, 200.000, 0.000, 2.293, 0, 0 
181634, 972950794, 0.236, 199.989, 8.252, -0.552, 8.574, 1.464, 1.571, 200.000, 0.000, 2.293, 0, 0 
181634, 974016648, 0.246, 199.989, 8.607, -0.567, 9.711, 1.540, 1.571, 200.000, 0.000, 2.295, 0, 0 
181634, 975089775, 0.255, 199.988, 8.460, -0.582, 8.573, 1.549, 1.476, 200.000, 0.000, 2.295, 0, 0 
181634, 976169445, 0.266, 199.987, 8.800, -0.598, 9.586, 1.593, 1.634, 200.000, 0.000, 2.297, 0, 0 
181634, 977176192, 0.277, 199.987, 9.003, -0.613, 11.423, 1.581, 1.382, 200.000, 0.000, 2.298, 0, 0 
181634, 978180937, 0.288, 199.986, 9.048, -0.629, 10.301, 1.631, 1.697, 200.000, 0.000, 2.298, 0, 0 
181634, 979184652, 0.297, 199.986, 9.205, -0.644, 9.166, 1.571, 1.319, 200.000, 0.000, 2.299, 0, 0 
181634, 980188278, 0.307, 199.985, 9.619, -0.660, 10.313, 1.574, 1.476, 200.000, 0.000, 2.302, 0, 0 
181634, 981191876, 0.317, 199.984, 9.587, -0.675, 10.313, 1.543, 1.445, 200.000, 0.000, 2.302, 0, 0 
181634, 982194908, 0.328, 199.984, 9.772, -0.690, 10.319, 1.565, 1.445, 200.000, 0.000, 2.303, 0, 0 
181634, 983198210, 0.338, 199.983, 9.827, -0.705, 10.316, 1.517, 1.603, 200.000, 0.000, 2.304, 0, 0 
181634, 984201175, 0.350, 199.982, 10.117, -0.721, 11.466, 1.640, 2.959, 200.000, 0.000, 2.305, 0, 0 
181634, 985204915, 0.360, 199.981, 10.062, -0.735, 10.311, 1.492, 1.445, 200.000, 0.000, 2.305, 0, 0 
181634, 986208942, 0.373, 199.981, 10.580, -0.751, 12.599, 1.659, 1.634, 200.000, 0.000, 2.308, 0, 0 
181634, 987212107, 0.384, 199.980, 10.539, -0.767, 11.464, 1.634, 1.571, 200.000, 0.000, 2.308, 0, 0 
181634, 988218271, 0.396, 199.979, 10.653, -0.783, 11.430, 1.640, 1.382, 200.000, 0.000, 2.309, 0, 0 
181634, 989226132, 0.407, 199.978, 10.768, -0.799, 11.410, 1.663, 1.729, 200.000, 0.000, 2.310, 0, 0 
181634, 990295550, 0.420, 199.978, 11.036, -0.816, 11.829, 1.666, 1.697, 200.000, 0.000, 2.312, 0, 0 
181634, 991381600, 0.431, 199.977, 11.022, -0.832, 10.589, 1.685, 1.634, 200.000, 0.000, 2.312, 0, 0 
181634, 992467956, 0.445, 199.976, 11.385, -0.848, 12.703, 1.707, 1.603, 200.000, 0.000, 2.314, 0, 0 
181634, 993555011, 0.459, 199.975, 11.411, -0.865, 12.695, 1.735, 1.697, 200.000, 0.000, 2.314, 0, 0 
181634, 994630205, 0.472, 199.974, 11.557, -0.882, 11.765, 1.710, 1.445, 200.000, 0.000, 2.315, 0, 0 
181634, 995713910, 0.485, 199.973, 11.776, -0.897, 12.734, 1.609, 1.697, 200.000, 0.000, 2.317, 0, 0 
181634, 996721786, 0.498, 199.972, 11.903, -0.913, 12.551, 1.603, 1.634, 200.000, 0.000, 2.317, 0, 0 
181634, 997796124, 0.513, 199.971, 12.053, -0.929, 13.916, 1.672, 2.265, 200.000, 0.000, 2.318, 0, 0 
181634, 998803791, 0.526, 199.970, 12.026, -0.945, 12.554, 1.618, 1.666, 200.000, 0.000, 2.318, 0, 0 
181634, 999846013, 0.541, 199.970, 12.454, -0.961, 14.344, 1.716, 1.760, 200.000, 0.000, 2.321, 0, 0 
181635, 882797, 0.558, 199.969, 11.135, -0.978, 0.017, 1.716, 1.823, 200.000, 0.000, 2.313, 0, 0 
181635, 1887758, 0.567, 199.968, 12.301, -0.994, 9.155, 1.735, 1.950, 200.000, 0.000, 2.320, 0, 0 
181635, 2956317, 0.581, 199.967, 11.619, -1.011, 12.915, 1.719, 1.603, 200.000, 0.000, 2.316, 0, 0 
181635, 4016289, 0.596, 199.966, 11.384, -1.028, 14.104, 1.811, 2.170, 200.000, 0.000, 2.315, 0, 0 
181635, 5021234, 0.610, 199.964, 11.368, -1.045, 13.732, 1.741, 1.571, 200.000, 0.000, 2.315, 0, 0 
181635, 6026242, 0.623, 199.963, 11.602, -1.063, 13.731, 1.833, 1.760, 200.000, 0.000, 2.317, 0, 0 
181635, 7107976, 0.637, 199.962, 11.604, -1.080, 12.757, 1.817, 1.729, 200.000, 0.000, 2.317, 0, 0 
181635, 8145696, 0.654, 199.961, 12.109, -1.098, 16.623, 1.846, 1.887, 200.000, 0.000, 2.320, 0, 0 
181635, 9152406, 0.668, 199.960, 11.702, -1.115, 13.708, 1.786, 1.823, 200.000, 0.000, 2.318, 0, 0 
181635, 10225506, 0.682, 199.959, 12.024, -1.133, 12.860, 1.833, 2.076, 200.000, 0.000, 2.320, 0, 0 
181635, 11314372, 0.699, 199.958, 12.258, -1.151, 15.842, 1.864, 2.328, 200.000, 0.000, 2.321, 0, 0 
181635, 12398913, 0.714, 199.957, 13.337, -1.168, 13.785, 1.842, 1.855, 200.000, 0.000, 2.328, 0, 0 
181635, 13406191, 0.728, 199.956, 13.997, -1.187, 13.700, 1.887, 1.918, 200.000, 0.000, 2.332, 0, 0 
181635, 14491084, 0.745, 199.954, 14.304, -1.205, 15.900, 1.909, 1.887, 200.000, 0.000, 2.334, 0, 0 
181635, 15575512, 0.762, 199.953, 14.265, -1.223, 15.907, 1.877, 1.823, 200.000, 0.000, 2.334, 0, 0 
181635, 16580576, 0.779, 199.952, 14.493, -1.241, 16.019, 1.896, 1.697, 200.000, 0.000, 2.335, 0, 0 
181635, 17587384, 0.794, 199.951, 14.593, -1.259, 14.849, 1.890, 1.571, 200.000, 0.000, 2.336, 0, 0 
181635, 18592369, 0.808, 199.949, 14.922, -1.277, 14.876, 1.842, 1.129, 200.000, 0.000, 2.338, 0, 0 
181635, 19598199, 0.825, 199.948, 14.858, -1.295, 16.007, 1.896, 1.981, 200.000, 0.000, 2.338, 0, 0 
181635, 20603768, 0.841, 199.947, 14.975, -1.312, 16.011, 1.814, 1.855, 200.000, 0.000, 2.339, 0, 0 
181635, 21609024, 0.856, 199.946, 15.176, -1.330, 14.872, 1.849, 2.297, 200.000, 0.000, 2.340, 0, 0 
181635, 22614271, 0.872, 199.944, 15.307, -1.346, 16.016, 1.763, 1.918, 200.000, 0.000, 2.341, 0, 0 
181635, 23619889, 0.888, 199.943, 15.415, -1.364, 16.010, 1.811, 1.950, 200.000, 0.000, 2.342, 0, 0 
181635, 24625245, 0.904, 199.941, 15.647, -1.381, 16.014, 1.823, 2.076, 200.000, 0.000, 2.343, 0, 0 
181635, 25630538, 0.921, 199.940, 15.773, -1.398, 17.159, 1.792, 1.697, 200.000, 0.000, 2.344, 0, 0 
181635, 26636012, 0.935, 199.939, 15.440, -1.415, 13.725, 1.805, 1.571, 200.000, 0.000, 2.342, 0, 0 
181635, 27725619, 0.953, 199.937, 15.870, -1.432, 16.887, 1.805, 1.571, 200.000, 0.000, 2.345, 0, 0 
181635, 28803786, 0.973, 199.936, 15.882, -1.450, 18.133, 1.868, 2.202, 200.000, 0.000, 2.345, 0, 0 
181635, 29809148, 0.989, 199.934, 15.871, -1.467, 16.014, 1.861, 1.697, 200.000, 0.000, 2.345, 0, 0 
181635, 30906028, 1.006, 199.933, 16.055, -1.486, 15.726, 1.921, 2.076, 200.000, 0.000, 2.346, 0, 0 
181635, 31989330, 1.025, 199.931, 16.181, -1.504, 16.985, 1.893, 1.950, 200.000, 0.000, 2.347, 0, 0 
