Subject ID: 0
Mon Jun 24 11:08:16 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, xdes, vdes, cmd, LSB, LSF
2925674, 816897439, 250.591, 0.003, 0.000, 0.487, 0.000, 0.039, 0.390, 250.588, -3.000, 2.820, 0, 0 
2925674, 817972605, 250.591, 0.007, 0.000, 0.974, 0.000, -0.024, -0.241, 250.585, -3.001, 2.820, 0, 0 
2925674, 819201663, 250.591, 0.011, 0.000, 1.460, 0.000, -0.086, -1.251, 250.582, -3.003, 2.820, 0, 0 
2925674, 820261310, 250.590, 0.016, -0.109, 1.946, -1.085, -0.192, -2.071, 250.579, -3.004, 2.820, 0, 0 
2925674, 821317930, 250.590, 0.021, 0.000, 2.434, 0.000, -0.368, -2.576, 250.576, -3.006, 2.820, 0, 0 
2925674, 822449608, 250.588, 0.027, -0.210, 2.923, -1.016, -0.524, -2.071, 250.573, -3.007, 2.820, 0, 0 
2925674, 823752232, 250.586, 0.033, -0.285, 3.415, -1.766, -0.810, -2.355, 250.570, -3.009, 2.820, 0, 0 
2925674, 824949044, 250.585, 0.040, -0.306, 3.907, -0.961, -0.882, -0.998, 250.567, -3.010, 2.820, 0, 0 
2925674, 825964848, 250.584, 0.047, -0.500, 4.404, -1.132, -1.234, -2.166, 250.564, -3.012, 2.820, 0, 0 
2925674, 826980320, 250.582, 0.054, -0.709, 4.900, -2.265, -1.261, -1.440, 250.561, -3.013, 2.820, 0, 0 
2925674, 827993756, 250.579, 0.063, -0.823, 5.398, -2.270, -1.500, -1.661, 250.558, -3.015, 2.820, 0, 1 
2925674, 829012345, 250.577, 0.071, -1.048, 5.898, -2.258, -1.674, -1.566, 250.555, -3.017, 2.820, 0, 1 
2925674, 830112154, 250.574, 0.080, -1.363, 6.400, -3.137, -1.866, -2.071, 250.552, -3.018, 2.820, 0, 1 
2925674, 831232372, 250.570, 0.090, -1.583, 6.900, -3.080, -1.885, -1.945, 250.549, -3.020, 2.820, 0, 1 
2925674, 832268935, 250.567, 0.100, -1.813, 7.398, -3.328, -1.929, -2.386, 250.546, -3.021, 2.820, 0, 1 
2925674, 833465024, 250.562, 0.111, -2.173, 7.894, -3.846, -1.866, -2.386, 250.543, -3.023, 2.820, 0, 1 
2925674, 834705624, 250.559, 0.122, -2.298, 8.388, -2.781, -1.898, -2.386, 250.540, -3.024, 2.820, 0, 1 
2925674, 835797222, 250.554, 0.134, -2.649, 8.879, -4.214, -1.850, -1.882, 250.537, -3.026, 2.820, 0, 1 
2925674, 836844692, 250.551, 0.146, -2.739, 9.371, -3.294, -1.986, -1.850, 250.533, -3.027, 2.820, 0, 1 
2925674, 837855339, 250.546, 0.159, -3.173, 9.863, -4.552, -2.068, -2.954, 250.530, -3.029, 2.820, 0, 1 
2925674, 838879858, 250.539, 0.172, -3.494, 10.351, -6.735, -2.014, -2.008, 250.527, -3.030, 2.820, 0, 1 
2925674, 840233743, 250.533, 0.185, -3.474, 10.841, -4.247, -2.162, -2.197, 250.524, -3.032, 2.820, 0, 1 
2925674, 841280061, 250.529, 0.199, -3.936, 11.327, -4.396, -2.109, -1.219, 250.521, -3.033, 2.820, 0, 1 
2925674, 842292596, 250.523, 0.214, -4.175, 11.815, -5.679, -2.279, -2.796, 250.518, -3.035, 2.820, 0, 1 
2925674, 843350258, 250.518, 0.229, -4.174, 12.299, -4.349, -2.213, -2.860, 250.515, -3.036, 2.820, 0, 1 
2925674, 844370296, 250.510, 0.245, -4.763, 12.781, -7.892, -2.169, -2.008, 250.512, -3.038, 2.820, 0, 1 
2925674, 845404749, 250.505, 0.261, -4.580, 13.263, -5.558, -2.295, -2.796, 250.509, -3.039, 2.820, 0, 1 
2925674, 846419285, 250.498, 0.277, -5.216, 13.741, -6.801, -2.203, -2.260, 250.506, -3.041, 2.820, 0, 1 
2925674, 847507637, 250.491, 0.294, -5.304, 14.220, -6.340, -2.317, -2.481, 250.503, -3.042, 2.820, 0, 1 
2925674, 848601095, 250.482, 0.312, -5.862, 14.697, -8.414, -2.323, -2.134, 250.500, -3.044, 2.820, 0, 1 
2925674, 850031497, 250.469, 0.330, -6.084, 15.173, -8.844, -2.367, -3.049, 250.497, -3.045, 2.820, 0, 1 
