Subject ID: 0
Mon Jun 24 13:58:35 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, Fa, xdes, vdes, cmd, LSB, LSF
2935902, 300149964, 248.483, 248.584, 0.000, -0.845, 0.000, -0.019, 0.164, 0.000, 248.360, -3.059, 2.500, 0, 1 
2935902, 301209005, 248.483, 248.587, 0.000, -0.865, 0.000, 0.054, 0.038, 0.000, 248.357, -3.061, 2.500, 0, 1 
2935902, 302256854, 248.483, 248.589, 0.000, -0.886, 0.000, 0.123, 0.322, 0.000, 248.354, -3.063, 2.500, 0, 1 
2935902, 303334275, 248.483, 248.591, 0.000, -0.904, 0.000, -0.022, -0.877, 0.000, 248.351, -3.064, 2.500, 0, 1 
2935902, 304409083, 248.483, 248.593, 0.000, -0.925, 0.000, 0.126, 0.574, 0.000, 248.348, -3.066, 2.500, 0, 1 
2935902, 305493704, 248.483, 248.595, 0.000, -0.941, 0.000, -0.155, -1.287, 0.000, 248.345, -3.067, 2.500, 0, 1 
2935902, 306571208, 248.483, 248.597, 0.000, -0.957, 0.000, -0.079, -1.098, 0.000, 248.342, -3.069, 2.500, 0, 1 
2935902, 307651678, 248.483, 248.600, 0.000, -0.973, 0.000, -0.136, -0.088, 0.000, 248.339, -3.070, 2.500, 0, 1 
2935902, 308723339, 248.483, 248.602, 0.000, -0.987, 0.000, -0.208, 0.101, 0.000, 248.336, -3.072, 2.500, 0, 1 
2935902, 309822896, 248.483, 248.604, 0.000, -0.999, 0.000, -0.281, -0.278, 0.000, 248.333, -3.073, 2.500, 0, 1 
2935902, 310909422, 248.483, 248.606, 0.000, -1.014, 0.000, -0.161, 0.543, 0.000, 248.330, -3.075, 2.500, 0, 1 
2935902, 311978517, 248.483, 248.608, 0.000, -1.026, 0.000, -0.256, 0.038, 0.000, 248.327, -3.076, 2.500, 0, 1 
2935902, 313090162, 248.483, 248.610, 0.000, -1.039, 0.000, -0.259, -0.498, 0.000, 248.324, -3.078, 2.500, 0, 1 
2935902, 314124551, 248.483, 248.612, 0.000, -1.052, 0.000, -0.227, 0.101, 0.000, 248.321, -3.079, 2.500, 0, 1 
2935902, 315140868, 248.483, 248.614, 0.000, -1.067, 0.000, -0.155, 0.448, 0.000, 248.317, -3.081, 2.500, 0, 1 
2935902, 316178793, 248.483, 248.616, 0.000, -1.080, 0.000, -0.237, 0.101, 0.000, 248.314, -3.083, 2.500, 0, 1 
2935902, 317224111, 248.483, 248.618, 0.000, -1.095, 0.000, -0.095, -0.215, 0.000, 248.311, -3.084, 2.500, 0, 1 
2935902, 318237000, 248.483, 248.620, 0.000, -1.112, 0.000, -0.035, -0.814, 0.000, 248.308, -3.086, 2.500, 0, 1 
2935902, 319250517, 248.483, 248.622, 0.000, -1.131, 0.000, 0.066, 0.322, 0.000, 248.305, -3.087, 2.500, 0, 1 
2935902, 320265948, 248.483, 248.624, 0.000, -1.147, 0.000, -0.054, 0.038, 0.000, 248.302, -3.089, 2.500, 0, 1 
2935902, 321302396, 248.483, 248.626, 0.000, -1.166, 0.000, 0.095, 0.921, 0.000, 248.299, -3.090, 2.500, 0, 1 
2935902, 322315751, 248.483, 248.628, 0.000, -1.180, 0.000, -0.158, -1.098, 0.000, 248.296, -3.092, 2.500, 0, 1 
2935902, 323333929, 248.483, 248.630, 0.000, -1.196, 0.000, -0.016, -0.562, 0.000, 248.293, -3.093, 2.500, 0, 1 
2935902, 324345730, 248.483, 248.631, 0.000, -1.213, 0.000, 0.013, 0.322, 0.000, 248.290, -3.095, 2.500, 0, 1 
2935902, 325370574, 248.483, 248.633, 0.000, -1.228, 0.000, -0.120, -0.341, 0.000, 248.287, -3.097, 2.500, 0, 1 
2935902, 326384495, 248.483, 248.635, 0.000, -1.242, 0.000, -0.117, -0.183, 0.000, 248.283, -3.098, 2.500, 0, 1 
2935902, 327396160, 248.483, 248.637, 0.000, -1.255, 0.000, -0.202, -0.593, 0.000, 248.280, -3.100, 2.500, 0, 1 
2935902, 328408115, 248.483, 248.639, 0.000, -1.267, 0.000, -0.199, -0.593, 0.000, 248.277, -3.101, 2.500, 0, 1 
2935902, 329419526, 248.483, 248.641, 0.000, -1.280, 0.000, -0.151, -0.341, 0.000, 248.274, -3.103, 2.500, 0, 1 
2935902, 330431761, 248.483, 248.643, 0.000, -1.294, 0.000, -0.126, 0.827, 0.000, 248.271, -3.104, 2.500, 0, 1 
2935902, 331444438, 248.483, 248.644, 0.000, -1.307, 0.000, -0.177, 0.700, 0.000, 248.268, -3.106, 2.500, 0, 1 
2935902, 332458381, 248.483, 248.646, 0.000, -1.319, 0.000, -0.208, 0.480, 0.000, 248.265, -3.107, 2.500, 0, 1 
2935902, 333477614, 248.483, 248.648, 0.000, -1.333, 0.000, -0.132, -0.562, 0.000, 248.262, -3.109, 2.500, 0, 1 
2935902, 334540975, 248.483, 248.650, 0.000, -1.351, 0.000, 0.085, 0.574, 0.000, 248.259, -3.111, 2.500, 0, 1 
2935902, 335554813, 248.483, 248.651, 0.000, -1.367, 0.000, 0.006, 0.669, 0.000, 248.256, -3.112, 2.500, 0, 1 
2935902, 336718207, 248.483, 248.653, 0.000, -1.384, 0.000, 0.073, 0.416, 0.000, 248.252, -3.114, 2.500, 0, 1 
2935902, 337731827, 248.483, 248.655, 0.000, -1.404, 0.000, 0.192, 0.763, 0.000, 248.249, -3.115, 2.500, 0, 1 
2935902, 338743486, 248.483, 248.657, 0.000, -1.422, 0.000, 0.151, -0.656, 0.000, 248.246, -3.117, 2.500, 0, 1 
2935902, 339760558, 248.483, 248.658, 0.000, -1.446, 0.000, 0.407, 0.543, 0.000, 248.243, -3.118, 2.500, 0, 1 
2935902, 340773022, 248.483, 248.660, 0.000, -1.467, 0.000, 0.256, -0.656, 0.000, 248.240, -3.120, 2.500, 0, 1 
2935902, 341789459, 248.483, 248.662, 0.000, -1.488, 0.000, 0.293, 0.006, 0.000, 248.237, -3.122, 2.500, 0, 1 
2935902, 342808692, 248.483, 248.663, 0.000, -1.507, 0.000, 0.205, 0.480, 0.000, 248.234, -3.123, 2.500, 0, 1 
2935902, 343822303, 248.483, 248.665, 0.000, -1.522, 0.000, 0.013, -0.972, 0.000, 248.231, -3.125, 2.190, 0, 1 
2935902, 344836218, 248.483, 248.666, 0.000, -1.541, 0.000, 0.174, -0.404, 0.000, 248.227, -3.126, 2.500, 0, 1 
2935902, 345896896, 248.483, 248.668, 0.000, -1.558, 0.000, 0.145, 0.858, 0.000, 248.224, -3.128, 2.500, 0, 1 
2935902, 347338616, 248.483, 248.670, 0.000, -1.572, 0.000, -0.038, 0.101, 0.000, 248.221, -3.129, 2.500, 0, 1 
2935902, 348820757, 248.483, 248.671, 0.000, -1.587, 0.000, -0.006, -0.025, 0.000, 248.218, -3.131, 2.500, 0, 1 
2935902, 349832568, 248.483, 248.673, 0.000, -1.600, 0.000, -0.098, -0.278, 0.000, 248.215, -3.133, 2.500, 0, 1 
2935902, 350843294, 248.484, 248.674, 0.114, -1.615, 1.138, 0.057, 0.637, 0.000, 248.212, -3.134, 2.190, 0, 1 
2935902, 351858396, 248.484, 248.676, 0.000, -1.629, 0.000, -0.041, 0.480, 0.000, 248.209, -3.136, 2.500, 0, 1 
2935902, 352866953, 248.484, 248.677, 0.114, -1.646, 0.000, 0.120, 0.795, 0.000, 248.206, -3.137, 2.500, 0, 1 
2935902, 353875578, 248.484, 248.679, 0.114, -1.664, 0.000, 0.221, 1.331, 0.000, 248.202, -3.139, 2.500, 0, 1 
2935902, 354885728, 248.484, 248.680, 0.114, -1.680, 0.000, 0.091, -0.278, 0.000, 248.199, -3.140, 2.500, 0, 0 
2935902, 355898811, 248.484, 248.682, 0.114, -1.704, 0.000, 0.473, 1.237, 0.000, 248.196, -3.142, 2.500, 0, 1 
2935902, 356910636, 248.485, 248.683, 0.227, -1.724, 1.137, 0.319, -0.435, 0.000, 248.193, -3.144, 2.500, 0, 1 
2935902, 357924866, 248.485, 248.684, 0.114, -1.745, 0.000, 0.379, -0.215, 0.000, 248.190, -3.145, 2.500, 0, 1 
2935902, 358937272, 248.485, 248.686, 0.227, -1.766, 0.000, 0.338, -0.088, 0.000, 248.187, -3.147, 2.500, 0, 1 
2935902, 359950412, 248.485, 248.687, 0.227, -1.786, 0.000, 0.328, 0.006, 0.000, 248.184, -3.148, 2.500, 0, 1 
2935902, 360961399, 248.485, 248.689, 0.227, -1.805, 0.000, 0.281, -0.656, 0.000, 248.180, -3.150, 2.500, 0, 0 
2935902, 361969555, 248.485, 248.690, 0.114, -1.825, 0.000, 0.363, 0.795, 0.000, 248.177, -3.152, 2.500, 0, 1 
2935902, 362981685, 248.485, 248.691, 0.114, -1.841, 0.000, 0.123, -0.467, 0.000, 248.174, -3.153, 2.500, 0, 1 
2935902, 363993854, 248.485, 248.693, 0.114, -1.858, 0.000, 0.180, 0.101, 0.000, 248.171, -3.155, 2.500, 0, 1 
2935902, 365005684, 248.485, 248.694, 0.114, -1.871, 0.000, 0.013, 0.227, 0.000, 248.168, -3.156, 2.500, 0, 1 
2935902, 366015609, 248.485, 248.695, 0.114, -1.885, 0.000, 0.085, 0.574, 0.000, 248.165, -3.158, 2.500, 0, 1 
2935902, 367025157, 248.485, 248.696, 0.114, -1.898, 0.000, -0.035, 0.385, 0.000, 248.161, -3.160, 2.500, 0, 1 
2935902, 368042023, 248.485, 248.698, 0.000, -1.910, 0.000, 0.009, -0.183, 0.000, 248.158, -3.161, 2.500, 0, 1 
2935902, 369050241, 248.485, 248.699, 0.000, -1.925, 0.000, 0.076, -0.120, 0.000, 248.155, -3.163, 2.500, 0, 1 
2935902, 370058735, 248.485, 248.700, 0.000, -1.939, 0.000, 0.063, -0.151, 0.000, 248.152, -3.164, 2.500, 0, 1 
2935902, 371065375, 248.485, 248.701, 0.000, -1.952, 0.000, 0.044, -0.215, 0.000, 248.149, -3.166, 2.500, 0, 1 
2935902, 372071755, 248.485, 248.703, 0.000, -1.966, 0.000, 0.076, -0.404, 0.000, 248.146, -3.167, 2.500, 0, 1 
2935902, 373080464, 248.485, 248.704, 0.000, -1.976, 0.000, -0.107, -1.224, 0.000, 248.142, -3.169, 2.500, 0, 1 
2935902, 374090113, 248.485, 248.705, 0.000, -1.987, 0.000, -0.076, -0.972, 0.000, 248.139, -3.171, 2.500, 0, 1 
2935902, 375098358, 248.485, 248.706, 0.000, -1.997, 0.000, -0.101, 0.101, 0.000, 248.136, -3.172, 2.500, 0, 1 
2935902, 376105948, 248.485, 248.707, 0.000, -2.006, 0.000, -0.177, 0.543, 0.000, 248.133, -3.174, 2.500, 0, 1 
2935902, 377113270, 248.485, 248.708, 0.000, -2.013, 0.000, -0.237, 0.416, 0.000, 248.130, -3.175, 2.500, 0, 1 
2935902, 378123924, 248.485, 248.710, 0.000, -2.019, 0.000, -0.306, -0.435, 0.000, 248.127, -3.177, 2.500, 0, 1 
2935902, 379131605, 248.485, 248.711, 0.000, -2.026, 0.000, -0.303, -1.003, 0.000, 248.123, -3.179, 2.500, 0, 1 
2935902, 380138615, 248.485, 248.712, 0.000, -2.033, 0.000, -0.262, -0.278, 0.000, 248.120, -3.180, 2.500, 0, 1 
2935902, 381145174, 248.485, 248.713, 0.000, -2.037, 0.000, -0.404, -0.845, 0.000, 248.117, -3.182, 2.500, 0, 1 
2935902, 382165624, 248.485, 248.714, 0.000, -2.042, 0.000, -0.360, -0.341, 0.000, 248.114, -3.183, 2.500, 0, 1 
2935902, 383172758, 248.485, 248.715, 0.000, -2.046, 0.000, -0.372, -0.025, 0.000, 248.111, -3.185, 2.500, 0, 1 
2935902, 384178622, 248.485, 248.717, 0.000, -2.052, 0.000, -0.309, -0.278, 0.000, 248.107, -3.187, 2.500, 0, 1 
2935902, 385188368, 248.485, 248.718, 0.000, -2.061, 0.000, -0.180, 0.069, 0.000, 248.104, -3.188, 2.500, 0, 1 
2935902, 386192922, 248.485, 248.719, 0.000, -2.067, 0.000, -0.274, -0.498, 0.000, 248.101, -3.190, 2.500, 0, 1 
2935902, 387198406, 248.485, 248.720, 0.000, -2.076, 0.000, -0.155, 1.174, 0.000, 248.098, -3.191, 2.500, 0, 1 
2935902, 388206291, 248.485, 248.721, 0.000, -2.081, 0.000, -0.372, -0.088, 0.000, 248.095, -3.193, 2.500, 0, 1 
2935902, 389213220, 248.485, 248.722, 0.000, -2.091, 0.000, -0.117, 0.858, 0.000, 248.092, -3.195, 2.500, 0, 1 
2935902, 390220809, 248.485, 248.723, 0.000, -2.100, 0.000, -0.114, -0.025, 0.000, 248.088, -3.196, 2.500, 0, 1 
2935902, 391228386, 248.485, 248.724, 0.000, -2.112, 0.000, -0.013, -0.151, 0.000, 248.085, -3.198, 2.500, 0, 1 
2935902, 392247404, 248.485, 248.725, 0.000, -2.125, 0.000, 0.050, -0.341, 0.000, 248.082, -3.199, 2.500, 0, 1 
2935902, 393737071, 248.485, 248.726, 0.000, -2.138, 0.000, 0.063, -0.404, 0.000, 248.079, -3.201, 2.500, 0, 1 
2935902, 394806264, 248.485, 248.728, 0.000, -2.152, 0.000, 0.110, 0.385, 0.000, 248.076, -3.203, 2.500, 0, 1 
2935902, 395814631, 248.485, 248.729, 0.000, -2.165, 0.000, 0.073, 0.132, 0.000, 248.072, -3.204, 2.500, 0, 1 
2935902, 396822889, 248.485, 248.730, 0.000, -2.178, 0.000, 0.085, -0.057, 0.000, 248.069, -3.206, 2.500, 0, 1 
2935902, 397828416, 248.485, 248.731, 0.000, -2.191, 0.000, 0.057, -0.972, 0.000, 248.066, -3.208, 2.500, 0, 1 
2935902, 398834923, 248.485, 248.732, 0.000, -2.203, 0.000, 0.041, 0.101, 0.000, 248.063, -3.209, 2.500, 0, 1 
2935902, 399840775, 248.485, 248.733, 0.000, -2.213, 0.000, -0.079, -0.215, 0.000, 248.059, -3.211, 2.500, 0, 1 
2935902, 400846912, 248.485, 248.734, 0.000, -2.222, 0.000, -0.123, 0.101, 0.000, 248.056, -3.212, 2.500, 0, 1 
2935902, 401854159, 248.485, 248.735, 0.000, -2.230, 0.000, -0.170, -0.183, 0.000, 248.053, -3.214, 2.500, 0, 1 
2935902, 402860011, 248.485, 248.736, 0.000, -2.238, 0.000, -0.126, 0.006, 0.000, 248.050, -3.216, 2.500, 0, 1 
2935902, 403866017, 248.485, 248.737, 0.000, -2.247, 0.000, -0.126, -0.151, 0.000, 248.047, -3.217, 2.500, 0, 1 
2935902, 404874971, 248.485, 248.738, 0.000, -2.256, 0.000, -0.129, -0.593, 0.000, 248.043, -3.219, 2.500, 0, 1 
2935902, 405893192, 248.485, 248.738, 0.000, -2.265, 0.000, -0.091, 0.322, 0.000, 248.040, -3.220, 2.500, 0, 1 
2935902, 406898662, 248.485, 248.739, 0.000, -2.275, 0.000, -0.060, 1.363, 0.000, 248.037, -3.222, 2.500, 0, 1 
2935902, 407906896, 248.485, 248.740, 0.000, -2.283, 0.000, -0.177, -0.183, 0.000, 248.034, -3.224, 2.500, 0, 1 
2935902, 408913591, 248.485, 248.741, 0.000, -2.295, 0.000, 0.063, -0.120, 0.000, 248.031, -3.225, 2.500, 0, 1 
2935902, 409919701, 248.485, 248.742, 0.000, -2.307, 0.000, 0.032, -0.151, 0.000, 248.027, -3.227, 2.500, 0, 1 
2935902, 410928879, 248.485, 248.743, 0.000, -2.318, 0.000, 0.009, -0.467, 0.000, 248.024, -3.229, 2.500, 0, 1 
2935902, 411933526, 248.485, 248.744, 0.000, -2.328, 0.000, -0.035, -0.656, 0.000, 248.021, -3.230, 2.500, 0, 1 
2935902, 412940298, 248.485, 248.745, 0.000, -2.338, 0.000, -0.013, -0.151, 0.000, 248.018, -3.232, 2.500, 0, 1 
2935902, 413945943, 248.485, 248.746, 0.000, -2.349, 0.000, -0.022, 0.416, 0.000, 248.014, -3.233, 2.500, 0, 1 
2935902, 414988701, 248.485, 248.747, 0.000, -2.357, 0.000, -0.136, -0.719, 0.000, 248.011, -3.235, 2.500, 0, 1 
2935902, 415996677, 248.485, 248.748, 0.000, -2.368, 0.000, 0.028, -0.088, 0.000, 248.008, -3.237, 2.500, 0, 1 
2935902, 417003175, 248.485, 248.748, 0.000, -2.377, 0.000, -0.066, 0.006, 0.000, 248.005, -3.238, 2.500, 0, 1 
2935902, 418037403, 248.485, 248.749, 0.000, -2.384, 0.000, -0.215, -0.025, 0.000, 248.001, -3.240, 2.190, 0, 1 
2935902, 419043737, 248.485, 248.750, 0.000, -2.388, 0.000, -0.290, -0.972, 0.000, 247.998, -3.242, 2.500, 0, 1 
2935902, 420049420, 248.485, 248.751, 0.000, -2.396, 0.000, -0.145, 0.385, 0.000, 247.995, -3.243, 2.500, 0, 1 
2935902, 421054688, 248.485, 248.752, 0.000, -2.403, 0.000, -0.205, 0.606, 0.000, 247.992, -3.245, 2.500, 0, 1 
2935902, 422065818, 248.485, 248.753, 0.000, -2.409, 0.000, -0.189, -0.088, 0.000, 247.988, -3.246, 2.500, 0, 1 
2935902, 423101579, 248.485, 248.754, 0.000, -2.417, 0.000, -0.132, -0.782, 0.000, 247.985, -3.248, 2.500, 0, 1 
2935902, 424115109, 248.486, 248.754, 0.113, -2.428, 1.135, -0.006, 0.416, 0.000, 247.982, -3.250, 2.500, 0, 1 
2935902, 425386605, 248.486, 248.755, 0.000, -2.434, 0.000, -0.186, -0.183, 0.000, 247.979, -3.251, 2.500, 0, 1 
2935902, 426392552, 248.486, 248.756, 0.113, -2.443, 0.000, -0.082, -0.278, 0.000, 247.975, -3.253, 2.500, 0, 1 
2935902, 427404665, 248.486, 248.757, 0.113, -2.453, 0.000, -0.035, 0.290, 0.000, 247.972, -3.255, 2.500, 0, 1 
2935902, 428410172, 248.486, 248.758, 0.113, -2.460, 0.000, -0.158, -0.656, 0.000, 247.969, -3.256, 2.500, 0, 0 
2935902, 429416817, 248.486, 248.758, 0.113, -2.468, 0.000, -0.117, -0.562, 0.000, 247.966, -3.258, 2.500, 0, 1 
2935902, 430424681, 248.486, 248.759, 0.113, -2.477, 0.000, -0.057, -0.278, 0.000, 247.962, -3.260, 2.500, 0, 1 
2935902, 431430693, 248.486, 248.760, 0.113, -2.484, 0.000, -0.155, -0.309, 0.000, 247.959, -3.261, 2.500, 0, 1 
2935902, 432438087, 248.486, 248.761, 0.113, -2.490, 0.000, -0.202, 0.101, 0.000, 247.956, -3.263, 2.500, 0, 1 
2935902, 433442374, 248.486, 248.762, 0.113, -2.496, 0.000, -0.208, 0.259, 0.000, 247.953, -3.264, 2.500, 0, 1 
2935902, 434447118, 248.486, 248.762, 0.113, -2.504, 0.000, -0.132, 0.132, 0.000, 247.949, -3.266, 2.500, 0, 1 
2935902, 435451629, 248.486, 248.763, 0.000, -2.511, 0.000, -0.139, 0.227, 0.000, 247.946, -3.268, 2.500, 0, 1 
2935902, 436457196, 248.486, 248.764, 0.000, -2.517, 0.000, -0.243, -1.129, 0.000, 247.943, -3.269, 2.500, 0, 1 
2935902, 437463257, 248.486, 248.765, 0.000, -2.527, 0.000, -0.013, 0.669, 0.000, 247.940, -3.271, 2.500, 0, 1 
2935902, 438493058, 248.486, 248.765, 0.000, -2.532, 0.000, -0.252, -0.309, 0.000, 247.936, -3.273, 2.500, 0, 1 
2935902, 439567899, 248.486, 248.766, 0.000, -2.540, 0.000, -0.098, -0.088, 0.000, 247.933, -3.274, 2.500, 0, 1 
2935902, 440903939, 248.486, 248.767, 0.000, -2.549, 0.000, -0.044, 0.196, 0.000, 247.930, -3.276, 2.500, 0, 1 
2935902, 441907570, 248.486, 248.768, 0.000, -2.559, 0.000, -0.016, 0.290, 0.000, 247.926, -3.278, 2.500, 0, 1 
2935902, 442944212, 248.486, 248.768, 0.000, -2.568, 0.000, -0.013, -0.183, 0.000, 247.923, -3.279, 2.500, 0, 1 
2935902, 443981593, 248.486, 248.769, 0.000, -2.580, 0.000, 0.117, 0.921, 0.000, 247.920, -3.281, 2.500, 0, 1 
2935902, 444987225, 248.486, 248.770, 0.000, -2.590, 0.000, -0.013, 0.069, 0.000, 247.917, -3.283, 2.500, 0, 1 
2935902, 445991997, 248.486, 248.770, 0.000, -2.601, 0.000, 0.050, -0.088, 0.000, 247.913, -3.284, 2.500, 0, 1 
2935902, 447000061, 248.486, 248.771, 0.000, -2.612, 0.000, 0.054, 0.101, 0.000, 247.910, -3.286, 2.500, 0, 1 
2935902, 448012284, 248.486, 248.772, 0.000, -2.627, 0.000, 0.259, 1.110, 0.000, 247.907, -3.288, 2.500, 0, 1 
2935902, 449015850, 248.486, 248.772, 0.000, -2.639, 0.000, 0.123, 0.322, 0.000, 247.903, -3.289, 2.500, 0, 1 
2935902, 450021599, 248.486, 248.773, 0.000, -2.652, 0.000, 0.218, -0.151, 0.000, 247.900, -3.291, 2.500, 0, 1 
2935902, 451031749, 248.486, 248.774, 0.000, -2.667, 0.000, 0.237, -0.372, 0.000, 247.897, -3.293, 2.500, 0, 1 
2935902, 452038024, 248.486, 248.774, 0.000, -2.681, 0.000, 0.262, 0.227, 0.000, 247.894, -3.294, 2.500, 0, 1 
2935902, 453043541, 248.486, 248.775, 0.000, -2.693, 0.000, 0.145, -0.278, 0.000, 247.890, -3.296, 2.500, 0, 1 
2935902, 454048351, 248.486, 248.775, 0.000, -2.705, 0.000, 0.117, -0.972, 0.000, 247.887, -3.297, 2.500, 0, 1 
2935902, 455057723, 248.486, 248.776, 0.000, -2.714, 0.000, 0.009, -0.845, 0.000, 247.884, -3.299, 2.500, 0, 1 
2935902, 456076242, 248.486, 248.777, 0.000, -2.723, 0.000, -0.016, -0.057, 0.000, 247.880, -3.301, 2.190, 0, 1 
2935902, 457209665, 248.486, 248.777, 0.000, -2.730, 0.000, -0.132, -0.467, 0.000, 247.877, -3.302, 2.500, 0, 1 
2935902, 458219633, 248.486, 248.778, 0.000, -2.739, 0.000, 0.006, 1.079, 0.000, 247.874, -3.304, 2.500, 0, 1 
2935902, 459227235, 248.486, 248.778, 0.000, -2.743, 0.000, -0.224, 0.353, 0.000, 247.870, -3.306, 2.500, 0, 1 
