Thu Nov 29 11:29:51 2018
Controller Frequency: 1.50 kHz
Time(s), Time(ns), x, v, f, xdes, vdes, cmd, LSB, LSF
153331, 918277931, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
153331, 919799960, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 921318387, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 922847927, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 924423842, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 925985342, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 927538047, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 929057857, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 930635808, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
153331, 932152800, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 933743476, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 935271161, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 936780387, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 938366565, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 939952901, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 941553500, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 943058541, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
153331, 944652469, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 946159093, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 947664155, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 949181895, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 950686219, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 952190500, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 953776999, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 955378883, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 956978683, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 958560072, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 960112151, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 961715078, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 963219545, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 964825074, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 966328174, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 967927944, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 969524407, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 971123256, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 972723376, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 974323109, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 975857204, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 977398303, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 978932945, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 980489721, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 982028170, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 983569079, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 985073082, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 986577886, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 988115879, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
153331, 989705036, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 991292440, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
153331, 992883823, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 994475736, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 995995687, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153331, 997506451, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153331, 999080945, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
153332, 589338, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
153332, 2170027, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 3754633, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153332, 5332393, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
153332, 6839938, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 8352660, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 9863123, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 11441636, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153332, 13021209, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 14537725, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153332, 16083504, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 17674042, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153332, 19273531, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
153332, 20785719, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 22297272, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
153332, 23807902, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 25394481, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 26967317, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 28490562, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 30099455, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 31655424, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 33167298, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 34678269, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 36189993, 0.000, 0.000, -454.953, 250.000, 0.000, 2.350, 0, 0 
153332, 37700450, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
153332, 39236015, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 40790296, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 42391031, 0.000, 0.000, -454.967, 250.000, 0.000, 2.350, 0, 0 
153332, 43958742, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 45470669, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 46985811, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153332, 48514751, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 50067878, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 51654050, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153332, 53166153, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
153332, 54676633, 0.000, 0.000, -454.994, 250.000, 0.000, 2.350, 0, 0 
153332, 56187872, 0.000, 0.000, -454.981, 250.000, 0.000, 2.350, 0, 0 
