Wed Nov 28 14:15:36 2018
StepTime, x, v, f, xdes, vdes, fdes, cmd, IR, LSB, LSF
0, 76877, 546977850, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 76877, 548476035, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 76877, 549621809, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 76877, 550496280, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 76877, 551222079, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 76877, 552070198, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 76877, 552755886, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 76877, 553525874, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 76877, 554207980, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 76877, 554946550, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 76877, 555657336, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 76877, 556378854, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 76877, 557007892, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 76877, 557561379, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 76877, 558237311, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 76877, 558825518, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 76877, 559590367, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 76877, 560228604, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 76877, 560869651, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 76877, 561631769, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 76877, 562198904, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 76877, 562834448, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 76877, 563619070, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 76877, 564351374, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 76877, 565111545, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 76877, 565882322, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 76877, 566621414, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 76877, 567285672, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 76877, 568030563, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 76877, 568598001, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 76877, 569181955, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 76877, 569813135, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 76877, 570512739, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 76877, 571099693, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 76877, 571765277, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 76877, 572339604, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 76877, 572995234, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 76877, 573615948, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 76877, 574279351, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 76877, 574895022, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 76877, 575540993, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 76877, 576192500, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 76877, 576792531, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 76877, 577372764, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 76877, 578060950, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 76877, 578645347, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 76877, 579315478, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 76877, 579890935, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 76877, 580562335, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 76877, 581149367, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 76877, 581838400, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 76877, 582429458, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 76877, 583093487, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 76877, 583661623, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 76877, 584262677, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 76877, 584904728, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 76877, 585576752, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 76877, 586192140, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 76877, 586842958, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 76877, 587450200, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 76877, 588129241, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 76877, 588766837, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 76877, 589356433, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 76877, 589969082, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 76877, 590625277, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 76877, 591181160, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 76877, 591790641, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 76877, 592504112, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 76877, 593130119, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 76877, 593781302, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 76877, 594419901, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 76877, 595047259, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 76877, 595640991, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 76877, 596300606, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 76877, 596923787, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 76877, 597567548, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 76877, 598194840, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 76877, 598796013, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 76877, 599428048, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 76877, 600100497, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 76877, 600754234, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 76877, 601487190, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 76877, 602066771, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 76877, 602695771, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 76877, 603347644, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 76877, 603944305, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 76877, 604518446, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 76877, 605087777, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 76877, 605743346, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 76877, 606343070, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 76877, 607076412, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 76877, 607812352, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 76877, 608427769, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 76877, 609032039, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 76877, 609661929, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 76877, 610287011, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 76877, 610918979, 0.00, 100.00, 0.00, 2.25, 0, 0 
7, 76877, 611539627, 0.00, 100.00, 0.00, 2.25, 0, 0 
8, 76877, 612188005, 0.00, 100.00, 0.00, 2.25, 0, 0 
9, 76877, 612761301, 0.00, 100.00, 0.00, 2.25, 0, 0 
0, 76877, 613431516, 0.00, 100.00, 0.00, 2.25, 0, 0 
1, 76877, 614057769, 0.00, 100.00, 0.00, 2.25, 0, 0 
2, 76877, 614665433, 0.00, 100.00, 0.00, 2.25, 0, 0 
3, 76877, 615323693, 0.00, 100.00, 0.00, 2.25, 0, 0 
4, 76877, 615922946, 0.00, 100.00, 0.00, 2.25, 0, 0 
5, 76877, 616691730, 0.00, 100.00, 0.00, 2.25, 0, 0 
6, 76877, 617466266, 0.00, 100.00, 0.00, 2.25, 0, 0 
