Thu Mar 28 13:57:22 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, xdes, vdes, cmd, LSB, LSF
2505342, 618472956, 0.000, 0.000, 0.000, 0.992, 0.000, 0.206, 2.055, 200.000, 0.000, 2.439, 0, 0 
2505342, 619965484, 0.000, 0.002, 0.000, 1.976, 0.000, 0.212, 2.118, 200.000, 0.000, 2.436, 0, 0 
2505342, 621437067, 0.000, 0.004, 0.000, 2.947, 0.000, 0.449, 2.434, 200.000, 0.000, 2.431, 0, 0 
2505342, 622703794, 0.000, 0.008, 0.000, 3.905, 0.000, 0.708, 2.907, 200.000, 0.000, 2.424, 0, 0 
2505342, 624088567, 0.000, 0.012, 0.000, 4.852, 0.000, 0.942, 2.812, 200.000, 0.000, 2.416, 0, 0 
2505342, 625376785, 0.001, 0.018, 0.089, 5.785, 0.893, 1.201, 2.497, 200.000, 0.000, 2.425, 0, 0 
2505342, 626763984, 0.001, 0.024, 0.000, 6.707, 0.000, 1.381, 1.487, 200.000, 0.000, 2.395, 0, 0 
2505342, 627928651, 0.001, 0.031, 0.089, 7.617, 0.000, 1.622, 1.393, 200.000, 0.000, 2.398, 0, 0 
2505342, 629238904, 0.001, 0.039, 0.089, 8.515, 0.000, 1.865, 2.339, 200.000, 0.000, 2.382, 0, 0 
2505342, 630384571, 0.002, 0.048, 0.190, 9.405, 1.004, 1.938, 1.677, 200.000, 0.000, 2.387, 0, 0 
2505342, 631451009, 0.002, 0.058, 0.089, 10.282, 0.000, 2.207, 2.024, 200.000, 0.000, 2.347, 1, 0 
2505342, 632741276, 0.002, 0.069, 0.190, 11.152, 0.000, 2.185, 2.182, 200.000, 0.000, 2.345, 1, 0 
2505342, 633758765, 0.003, 0.080, 0.303, 12.015, 1.130, 2.175, 2.182, 200.000, 0.000, 2.347, 1, 0 
2505342, 634902596, 0.003, 0.093, 0.190, 12.873, 0.000, 2.103, 1.708, 200.000, 0.000, 2.300, 1, 0 
2505342, 636006443, 0.005, 0.106, 0.407, 13.726, 1.042, 2.024, 1.645, 200.000, 0.000, 2.319, 1, 0 
2505342, 637102086, 0.006, 0.120, 0.408, 14.574, 1.050, 1.926, 1.771, 200.000, 0.000, 2.293, 1, 0 
2505342, 638205853, 0.007, 0.135, 0.422, 15.417, 1.042, 1.787, 1.235, 200.000, 0.000, 2.268, 1, 0 
2505342, 639307909, 0.008, 0.151, 0.527, 16.251, 1.044, 1.939, 2.465, 200.000, 0.000, 2.260, 1, 0 
2505342, 640417846, 0.009, 0.168, 0.630, 17.079, 1.036, 1.879, 2.024, 200.000, 0.000, 2.249, 1, 0 
2505342, 641526459, 0.011, 0.185, 0.839, 17.902, 2.075, 1.803, 1.140, 200.000, 0.000, 2.261, 1, 0 
2505342, 642635656, 0.013, 0.203, 0.738, 18.717, 1.037, 1.904, 1.803, 200.000, 0.000, 2.206, 1, 0 
2505342, 643638934, 0.015, 0.222, 1.071, 19.529, 2.292, 1.715, 0.793, 200.000, 0.000, 2.239, 1, 0 
2505342, 644641809, 0.016, 0.242, 1.060, 20.332, 1.147, 1.797, 1.992, 200.000, 0.000, 2.199, 1, 0 
2505342, 645644415, 0.020, 0.263, 1.406, 21.134, 3.441, 1.535, 0.762, 200.000, 0.000, 2.234, 1, 0 
2505342, 646646724, 0.021, 0.285, 1.291, 21.927, 1.147, 1.670, 1.834, 200.000, 0.000, 2.190, 1, 0 
2505342, 647649232, 0.024, 0.307, 1.760, 22.717, 3.441, 1.510, 1.109, 200.000, 0.000, 2.226, 1, 0 
2505342, 648651580, 0.026, 0.330, 1.656, 23.500, 2.295, 1.516, 1.109, 200.000, 0.000, 2.190, 1, 0 
2505342, 649749064, 0.030, 0.354, 1.980, 24.275, 3.144, 1.598, 2.055, 200.000, 0.000, 2.190, 1, 0 
2505342, 650753571, 0.033, 0.379, 2.135, 25.049, 3.435, 1.371, 1.140, 200.000, 0.000, 2.190, 1, 0 
2505342, 651758619, 0.037, 0.404, 2.345, 25.814, 3.433, 1.459, 1.992, 200.000, 0.000, 2.190, 1, 0 
2505342, 652842524, 0.040, 0.430, 2.456, 26.576, 3.183, 1.345, 0.857, 200.000, 0.000, 2.190, 1, 0 
2505342, 653916638, 0.044, 0.457, 2.699, 27.329, 3.212, 1.456, 1.771, 200.000, 0.000, 2.190, 1, 0 
2505342, 655015446, 0.048, 0.485, 2.885, 28.076, 4.186, 1.459, 1.740, 200.000, 0.000, 2.190, 1, 0 
2505342, 656122119, 0.053, 0.513, 3.089, 28.817, 4.157, 1.405, 1.424, 200.000, 0.000, 2.190, 1, 0 
2505342, 657227699, 0.059, 0.543, 3.268, 29.551, 5.201, 1.535, 1.740, 200.000, 0.000, 2.190, 1, 0 
2505342, 658337082, 0.063, 0.572, 3.463, 30.281, 4.146, 1.352, 0.320, 200.000, 0.000, 2.190, 1, 0 
2505342, 659446395, 0.069, 0.603, 3.743, 31.004, 5.183, 1.443, 0.604, 200.000, 0.000, 2.190, 1, 0 
2505342, 660556598, 0.075, 0.634, 3.928, 31.724, 5.179, 1.327, 0.226, 200.000, 0.000, 2.190, 1, 0 
2505342, 661665198, 0.081, 0.667, 4.132, 32.438, 5.187, 1.301, 1.424, 200.000, 0.000, 2.190, 1, 0 
2505342, 662778446, 0.087, 0.699, 4.408, 33.148, 6.198, 1.229, 1.614, 200.000, 0.000, 2.190, 1, 0 
2505342, 663887843, 0.094, 0.733, 4.585, 33.854, 6.220, 1.128, 1.172, 200.000, 0.000, 2.190, 1, 0 
2505342, 664992129, 0.100, 0.767, 4.786, 34.553, 5.207, 1.178, 0.920, 200.000, 0.000, 2.190, 1, 0 
2505342, 666111767, 0.107, 0.802, 5.182, 35.247, 6.163, 1.137, 1.109, 200.000, 0.000, 2.190, 1, 0 
2505342, 667231427, 0.115, 0.838, 5.387, 35.936, 7.190, 1.109, 1.645, 200.000, 0.000, 2.190, 1, 0 
2505342, 668351845, 0.123, 0.874, 5.587, 36.619, 7.185, 1.090, 1.771, 200.000, 0.000, 2.190, 1, 0 
2505342, 669393490, 0.130, 0.911, 5.730, 37.298, 6.624, 1.080, 1.771, 200.000, 0.000, 2.190, 1, 0 
2505342, 670504662, 0.138, 0.948, 6.096, 37.966, 7.245, 1.308, 2.592, 200.000, 0.000, 2.190, 1, 0 
2505342, 671622596, 0.146, 0.987, 6.235, 38.629, 7.201, 1.282, 1.172, 200.000, 0.000, 2.190, 1, 0 
2505342, 672742130, 0.154, 1.026, 6.441, 39.281, 7.190, 1.554, 1.519, 200.000, 0.000, 2.190, 1, 0 
2505342, 673782903, 0.163, 1.065, 6.807, 39.929, 8.840, 1.494, 1.172, 200.000, 0.000, 2.190, 1, 0 
2505342, 674789654, 0.173, 1.106, 6.936, 40.574, 9.138, 1.364, -0.027, 200.000, 0.000, 2.190, 1, 0 
2505342, 675794567, 0.179, 1.146, 6.971, 41.213, 6.866, 1.456, 0.888, 200.000, 0.000, 2.190, 1, 0 
2505342, 676799069, 0.189, 1.188, 7.593, 41.848, 9.159, 1.339, 0.667, 200.000, 0.000, 2.190, 1, 0 
2505342, 677803444, 0.198, 1.230, 7.664, 42.478, 9.160, 1.301, 0.509, 200.000, 0.000, 2.190, 1, 0 
2505342, 678807778, 0.206, 1.273, 7.746, 43.104, 8.015, 1.282, 1.298, 200.000, 0.000, 2.190, 1, 0 
2505342, 679812251, 0.215, 1.316, 8.058, 43.729, 9.159, 1.046, 0.194, 200.000, 0.000, 2.190, 1, 0 
2505342, 680902117, 0.225, 1.360, 8.231, 44.349, 9.497, 1.062, 0.825, 200.000, 0.000, 2.190, 1, 0 
2505342, 681991427, 0.236, 1.405, 8.423, 44.967, 9.501, 0.901, 1.614, 200.000, 0.000, 2.190, 1, 0 
2505342, 683100894, 0.246, 1.450, 8.635, 45.581, 9.329, 0.816, 1.109, 200.000, 0.000, 2.190, 1, 0 
2505342, 684108312, 0.258, 1.496, 9.075, 46.191, 11.415, 0.781, 0.667, 200.000, 0.000, 2.190, 1, 0 
2505342, 685113421, 0.267, 1.543, 8.898, 46.797, 9.153, 0.743, 0.352, 200.000, 0.000, 2.190, 1, 0 
2505342, 686207674, 0.279, 1.590, 9.366, 47.394, 11.560, 0.898, 1.204, 200.000, 0.000, 2.190, 1, 0 
2505342, 687310629, 0.290, 1.637, 9.377, 47.990, 9.384, 0.752, 0.289, 200.000, 0.000, 2.190, 1, 0 
2505342, 688417247, 0.301, 1.686, 9.718, 48.579, 10.392, 0.800, 0.226, 200.000, 0.000, 2.190, 1, 0 
2505342, 689526476, 0.314, 1.735, 9.842, 49.162, 11.404, 0.860, 1.046, 200.000, 0.000, 2.190, 1, 0 
2505342, 690628386, 0.327, 1.784, 10.087, 49.743, 11.480, 0.746, 0.983, 200.000, 0.000, 2.190, 1, 0 
