Thu Nov 29 13:51:21 2018
Controller Frequency: 1.50 kHz
Time(s), Time(ns), x, v, f, xdes, vdes, cmd, LSB, LSF
161822, 424191870, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 425759942, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 427351277, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 428944226, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 430531752, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 432120273, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 433698956, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 435212309, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 436721188, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 438231707, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 439875811, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 441382913, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 442919694, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 444506909, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 446081200, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 447595573, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 449167138, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 450709288, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 452218742, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 453766625, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 455354500, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 456869612, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 458385159, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 459900581, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 461416882, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 462932760, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 464447954, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 465965069, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 467481355, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 468997494, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 470573583, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 472086277, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 473602522, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 475118777, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 476633881, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 478147843, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 479657624, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 481168667, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 482679642, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 484187242, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 485737695, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 487246439, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 488755510, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 490262424, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 491769123, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 493276440, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 494782505, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 496288840, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 497794283, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 499298904, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 500821240, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 502326749, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 503832103, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 505336554, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 506841033, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 508345773, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 509850256, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 511355384, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 512861193, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 514366107, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 515887679, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 517478282, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 518984999, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 520662686, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 522254948, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 523852731, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 525461507, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 527071848, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 528661567, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 530268993, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 531891001, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 533497281, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
161822, 535041135, 0.000, -0.000, 433.916, 25.000, 0.000, 2.295, 0, 0 
