Thu Nov 29 12:01:59 2018
Controller Frequency: 1.50 kHz
Time(s), Time(ns), x, v, f, xdes, vdes, cmd, LSB, LSF
155260, 756822282, 0.001, 0.000, -454.981, 0.000, 0.000, 2.350, 0, 0 
155260, 758341799, 0.002, 0.757, -454.994, 0.000, 0.000, 2.350, 0, 0 
155260, 759864312, 0.002, 0.000, -454.994, 0.000, 0.000, 2.350, 0, 0 
155260, 761410589, 0.003, 0.744, -454.994, 0.000, 0.000, 2.350, 0, 0 
155260, 762931783, 0.003, 0.000, -454.967, 0.000, 0.000, 2.350, 0, 0 
155260, 764453792, 0.003, 0.000, -454.967, 0.000, 0.000, 2.350, 0, 0 
155260, 765974381, 0.005, 0.756, -454.967, 0.000, 0.000, 2.350, 0, 0 
155260, 767496574, 0.005, 0.000, -454.981, 0.000, 0.000, 2.350, 0, 0 
155260, 769020886, 0.006, 0.754, -454.981, 0.000, 0.000, 2.351, 0, 0 
155260, 770547132, 0.007, 0.753, -454.981, 0.000, 0.000, 2.351, 0, 0 
155260, 772155328, 0.007, 0.000, -454.981, 0.000, 0.000, 2.351, 0, 0 
155260, 773685555, 0.008, 0.752, -454.994, 0.000, 0.000, 2.351, 0, 0 
155260, 775191674, 0.009, 0.764, -454.967, 0.000, 0.000, 2.351, 0, 0 
155260, 776805747, 0.009, 0.000, -454.981, 0.000, 0.000, 2.351, 0, 0 
155260, 778405075, 0.010, 0.719, -454.994, 0.000, 0.000, 2.351, 0, 0 
155260, 780005164, 0.011, 0.719, -454.981, 0.000, 0.000, 2.351, 0, 0 
155260, 781607755, 0.013, 0.718, -454.994, 0.000, 0.000, 2.351, 0, 0 
155260, 783121436, 0.014, 0.760, -454.981, 0.000, 0.000, 2.351, 0, 0 
155260, 784627642, 0.014, 0.000, -454.981, 0.000, 0.000, 2.351, 0, 0 
155260, 786132900, 0.015, 0.764, -454.981, 0.000, 0.000, 2.351, 0, 0 
155260, 787653735, 0.016, 0.756, -454.967, 0.000, 0.000, 2.352, 0, 0 
155260, 789159066, 0.016, 0.000, -454.994, 0.000, 0.000, 2.352, 0, 0 
155260, 790666784, 0.017, 0.763, -454.967, 0.000, 0.000, 2.352, 0, 0 
155260, 792173724, 0.018, 0.763, -454.981, 0.000, 0.000, 2.352, 0, 0 
155260, 793768546, 0.018, 0.000, -454.967, 0.000, 0.000, 2.352, 0, 0 
155260, 795361480, 0.020, 0.722, -454.981, 0.000, 0.000, 2.352, 0, 0 
155260, 796956237, 0.020, 0.000, -454.967, 0.000, 0.000, 2.352, 0, 0 
155260, 798547913, 0.021, 0.723, -454.994, 0.000, 0.000, 2.352, 0, 0 
155260, 800102588, 0.021, 0.000, -454.967, 0.000, 0.000, 2.352, 0, 0 
155260, 801694594, 0.022, 0.722, -454.967, 0.000, 0.000, 2.352, 0, 0 
155260, 803314149, 0.022, 0.000, -454.967, 0.000, 0.000, 2.352, 0, 0 
155260, 804914826, 0.023, 0.718, -454.981, 0.000, 0.000, 2.352, 0, 0 
155260, 806494084, 0.023, 0.000, -454.981, 0.000, 0.000, 2.352, 0, 0 
155260, 808007241, 0.024, 0.760, -454.981, 0.000, 0.000, 2.352, 0, 0 
155260, 809552559, 0.024, 0.000, -454.967, 0.000, 0.000, 2.352, 0, 0 
155260, 811058571, 0.025, 0.764, -454.981, 0.000, 0.000, 2.353, 0, 0 
155260, 812631598, 0.026, 0.731, -454.981, 0.000, 0.000, 2.353, 0, 0 
155260, 814137059, 0.026, 0.000, -454.981, 0.000, 0.000, 2.353, 0, 0 
155260, 815640084, 0.028, 0.765, -454.994, 0.000, 0.000, 2.353, 0, 0 
155260, 817143232, 0.028, 0.000, -454.981, 0.000, 0.000, 2.353, 0, 0 
155260, 818654598, 0.028, 0.000, -454.981, 0.000, 0.000, 2.353, 0, 0 
155260, 820157552, 0.029, 0.765, -454.967, 0.000, 0.000, 2.353, 0, 0 
155260, 821736624, 0.029, 0.000, -454.981, 0.000, 0.000, 2.353, 0, 0 
155260, 823241492, 0.030, 0.764, -454.981, 0.000, 0.000, 2.353, 0, 0 
155260, 824746854, 0.031, 0.764, -454.981, 0.000, 0.000, 2.353, 0, 0 
155260, 826268806, 0.031, 0.000, -454.981, 0.000, 0.000, 2.353, 0, 0 
155260, 827773358, 0.032, 0.764, -454.981, 0.000, 0.000, 2.353, 0, 0 
155260, 829277671, 0.032, 0.000, -454.967, 0.000, 0.000, 2.353, 0, 0 
155260, 830781659, 0.033, 0.765, -454.967, 0.000, 0.000, 2.353, 0, 0 
155260, 832286122, 0.033, 0.000, -454.981, 0.000, 0.000, 2.353, 0, 0 
155260, 833802230, 0.033, 0.000, -454.981, 0.000, 0.000, 2.353, 0, 0 
155260, 835306024, 0.034, 0.765, -454.981, 0.000, 0.000, 2.353, 0, 0 
155260, 836810720, 0.034, 0.000, -454.981, 0.000, 0.000, 2.353, 0, 0 
155260, 838315778, 0.036, 0.764, -454.981, 0.000, 0.000, 2.354, 0, 0 
155260, 839848246, 0.037, 0.750, -454.981, 0.000, 0.000, 2.354, 0, 0 
155260, 841458301, 0.037, 0.000, -454.981, 0.000, 0.000, 2.354, 0, 0 
155260, 843059754, 0.037, 0.000, -454.981, 0.000, 0.000, 2.354, 0, 0 
155260, 844603594, 0.038, 0.745, -454.967, 0.000, 0.000, 2.354, 0, 0 
155260, 846167650, 0.039, 0.735, -454.981, 0.000, 0.000, 2.354, 0, 0 
155260, 847754644, 0.039, 0.000, -454.967, 0.000, 0.000, 2.354, 0, 0 
155260, 849355820, 0.039, 0.000, -454.967, 0.000, 0.000, 2.354, 0, 0 
155260, 850940651, 0.040, 0.726, -454.994, 0.000, 0.000, 2.354, 0, 0 
155260, 852528360, 0.040, 0.000, -454.994, 0.000, 0.000, 2.354, 0, 0 
155260, 854111428, 0.041, 0.726, -454.994, 0.000, 0.000, 2.354, 0, 0 
155260, 855710426, 0.041, 0.000, -454.981, 0.000, 0.000, 2.354, 0, 0 
155260, 857291422, 0.043, 0.727, -454.994, 0.000, 0.000, 2.354, 0, 0 
155260, 858808911, 0.043, 0.000, -454.967, 0.000, 0.000, 2.354, 0, 0 
155260, 860329698, 0.043, 0.000, -454.981, 0.000, 0.000, 2.354, 0, 0 
155260, 861845375, 0.044, 0.759, -454.981, 0.000, 0.000, 2.354, 0, 0 
155260, 863356660, 0.044, 0.000, -454.981, 0.000, 0.000, 2.354, 0, 0 
155260, 865011686, 0.045, 0.695, -454.994, 0.000, 0.000, 2.354, 0, 0 
155260, 866590152, 0.045, 0.000, -454.981, 0.000, 0.000, 2.354, 0, 0 
155260, 868107262, 0.046, 0.758, -454.981, 0.000, 0.000, 2.355, 0, 0 
155260, 869682746, 0.046, 0.000, -454.981, 0.000, 0.000, 2.355, 0, 0 
155260, 871270551, 0.047, 0.724, -454.967, 0.000, 0.000, 2.355, 0, 0 
155260, 872862495, 0.047, 0.000, -454.981, 0.000, 0.000, 2.355, 0, 0 
155260, 874416876, 0.048, 0.740, -454.981, 0.000, 0.000, 2.355, 0, 0 
155260, 875940016, 0.048, 0.000, -454.981, 0.000, 0.000, 2.355, 0, 0 
155260, 877453261, 0.049, 0.760, -454.981, 0.000, 0.000, 2.355, 0, 0 
155260, 879014795, 0.049, 0.000, -454.981, 0.000, 0.000, 2.355, 0, 0 
155260, 880616751, 0.051, 0.718, -454.981, 0.000, 0.000, 2.355, 0, 0 
155260, 882232271, 0.051, 0.000, -454.981, 0.000, 0.000, 2.355, 0, 0 
155260, 883840529, 0.052, 0.715, -454.981, 0.000, 0.000, 2.355, 0, 0 
155260, 885439047, 0.052, 0.000, -454.994, 0.000, 0.000, 2.355, 0, 0 
155260, 886953432, 0.053, 0.759, -454.967, 0.000, 0.000, 2.355, 0, 0 
155260, 888467398, 0.054, 0.760, -454.981, 0.000, 0.000, 2.355, 0, 0 
155260, 889980302, 0.054, 0.000, -454.981, 0.000, 0.000, 2.355, 0, 0 
155260, 891499247, 0.055, 0.757, -454.981, 0.000, 0.000, 2.356, 0, 0 
155260, 893020641, 0.055, 0.000, -454.981, 0.000, 0.000, 2.356, 0, 0 
155260, 894540120, 0.056, 0.757, -454.981, 0.000, 0.000, 2.356, 0, 0 
155260, 896176001, 0.056, 0.000, -454.981, 0.000, 0.000, 2.356, 0, 0 
155260, 897692191, 0.057, 0.758, -454.994, 0.000, 0.000, 2.356, 0, 0 
155260, 899205385, 0.057, 0.000, -454.981, 0.000, 0.000, 2.356, 0, 0 
155260, 900752828, 0.059, 0.743, -454.981, 0.000, 0.000, 2.356, 0, 0 
155260, 902335292, 0.059, 0.000, -454.981, 0.000, 0.000, 2.356, 0, 0 
155260, 903917920, 0.059, 0.000, -454.981, 0.000, 0.000, 2.356, 0, 0 
155260, 905436566, 0.059, 0.000, -454.981, 0.000, 0.000, 2.356, 0, 0 
155260, 906950199, 0.060, 0.760, -454.981, 0.000, 0.000, 2.356, 0, 0 
155260, 908466135, 0.060, 0.000, -454.981, 0.000, 0.000, 2.356, 0, 0 
155260, 910051428, 0.060, 0.000, -454.967, 0.000, 0.000, 2.356, 0, 0 
155260, 911657429, 0.061, 0.716, -454.981, 0.000, 0.000, 2.356, 0, 0 
155260, 913212397, 0.061, 0.000, -454.981, 0.000, 0.000, 2.356, 0, 0 
155260, 914768672, 0.062, 0.739, -454.967, 0.000, 0.000, 2.356, 0, 0 
155260, 916376916, 0.063, 0.715, -454.994, 0.000, 0.000, 2.356, 0, 0 
155260, 917972418, 0.063, 0.000, -454.994, 0.000, 0.000, 2.356, 0, 0 
155260, 919560225, 0.064, 0.724, -454.981, 0.000, 0.000, 2.356, 0, 0 
155260, 921156021, 0.064, 0.000, -454.981, 0.000, 0.000, 2.356, 0, 0 
155260, 922716476, 0.066, 0.737, -454.981, 0.000, 0.000, 2.357, 0, 0 
155260, 924274866, 0.067, 0.738, -454.981, 0.000, 0.000, 2.357, 0, 0 
155260, 925798825, 0.067, 0.000, -454.981, 0.000, 0.000, 2.357, 0, 0 
155260, 927422020, 0.067, 0.000, -454.994, 0.000, 0.000, 2.357, 0, 0 
155260, 928979558, 0.067, 0.000, -454.981, 0.000, 0.000, 2.357, 0, 0 
155260, 930529729, 0.068, 0.742, -454.981, 0.000, 0.000, 2.357, 0, 0 
155260, 932046588, 0.068, 0.000, -454.981, 0.000, 0.000, 2.357, 0, 0 
155260, 933559051, 0.068, 0.000, -454.994, 0.000, 0.000, 2.357, 0, 0 
155260, 935070742, 0.069, 0.761, -454.981, 0.000, 0.000, 2.357, 0, 0 
155260, 936625920, 0.069, 0.000, -454.981, 0.000, 0.000, 2.357, 0, 0 
155260, 938142311, 0.070, 0.758, -454.967, 0.000, 0.000, 2.357, 0, 0 
155260, 939675485, 0.071, 0.750, -454.981, 0.000, 0.000, 2.357, 0, 0 
155260, 941299593, 0.071, 0.000, -454.994, 0.000, 0.000, 2.357, 0, 0 
155260, 942868612, 0.071, 0.000, -454.967, 0.000, 0.000, 2.357, 0, 0 
155260, 944392997, 0.072, 0.754, -454.981, 0.000, 0.000, 2.357, 0, 0 
155260, 945950967, 0.072, 0.000, -454.981, 0.000, 0.000, 2.357, 0, 0 
155260, 947464813, 0.074, 0.760, -454.981, 0.000, 0.000, 2.357, 0, 0 
155260, 948977192, 0.074, 0.000, -454.981, 0.000, 0.000, 2.357, 0, 0 
155260, 950489270, 0.074, 0.000, -454.981, 0.000, 0.000, 2.357, 0, 0 
155260, 952014712, 0.075, 0.754, -454.981, 0.000, 0.000, 2.357, 0, 0 
155260, 953526557, 0.075, 0.000, -454.967, 0.000, 0.000, 2.357, 0, 0 
155260, 955044546, 0.075, 0.000, -454.981, 0.000, 0.000, 2.357, 0, 0 
155260, 956619254, 0.076, 0.730, -454.967, 0.000, 0.000, 2.358, 0, 0 
155260, 958257404, 0.077, 0.702, -454.981, 0.000, 0.000, 2.358, 0, 0 
155260, 959866117, 0.077, 0.000, -454.981, 0.000, 0.000, 2.358, 0, 0 
155260, 961470874, 0.077, 0.000, -454.967, 0.000, 0.000, 2.358, 0, 0 
155260, 962984784, 0.078, 0.760, -454.981, 0.000, 0.000, 2.358, 0, 0 
155260, 964497734, 0.078, 0.000, -454.967, 0.000, 0.000, 2.358, 0, 0 
155260, 966010098, 0.078, 0.000, -454.981, 0.000, 0.000, 2.358, 0, 0 
155260, 967521931, 0.079, 0.761, -454.981, 0.000, 0.000, 2.358, 0, 0 
155260, 969034119, 0.079, 0.000, -454.994, 0.000, 0.000, 2.358, 0, 0 
155260, 970591988, 0.079, 0.000, -454.981, 0.000, 0.000, 2.358, 0, 0 
155260, 972104905, 0.080, 0.760, -454.994, 0.000, 0.000, 2.358, 0, 0 
155260, 973642271, 0.080, 0.000, -454.981, 0.000, 0.000, 2.358, 0, 0 
155260, 975210571, 0.080, 0.000, -454.981, 0.000, 0.000, 2.358, 0, 0 
155260, 976721818, 0.080, 0.000, -454.981, 0.000, 0.000, 2.358, 0, 0 
155260, 978279088, 0.082, 0.738, -454.981, 0.000, 0.000, 2.358, 0, 0 
155260, 979869399, 0.082, 0.000, -454.967, 0.000, 0.000, 2.358, 0, 0 
155260, 981382770, 0.082, 0.000, -454.981, 0.000, 0.000, 2.358, 0, 0 
155260, 982894703, 0.083, 0.761, -454.981, 0.000, 0.000, 2.358, 0, 0 
155260, 984409843, 0.083, 0.000, -454.981, 0.000, 0.000, 2.358, 0, 0 
155260, 985921608, 0.084, 0.761, -454.967, 0.000, 0.000, 2.358, 0, 0 
155260, 987433215, 0.085, 0.761, -454.981, 0.000, 0.000, 2.359, 0, 0 
155260, 988988344, 0.085, 0.000, -454.994, 0.000, 0.000, 2.359, 0, 0 
155260, 990585999, 0.085, 0.000, -454.967, 0.000, 0.000, 2.359, 0, 0 
155260, 992193498, 0.085, 0.000, -454.981, 0.000, 0.000, 2.359, 0, 0 
155260, 993795530, 0.086, 0.718, -454.994, 0.000, 0.000, 2.359, 0, 0 
155260, 995308892, 0.087, 0.760, -454.994, 0.000, 0.000, 2.359, 0, 0 
155260, 996821451, 0.087, 0.000, -454.981, 0.000, 0.000, 2.359, 0, 0 
155260, 998333275, 0.087, 0.000, -454.994, 0.000, 0.000, 2.359, 0, 0 
155260, 999845057, 0.089, 0.761, -454.994, 0.000, 0.000, 2.359, 0, 0 
