Tue Jun 11 15:25:46 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, xdes, vdes, cmd, LSB, LSF
1817940, 201454938, 0.000, -0.005, 0.000, 0.043, 0.000, -0.142, -1.421, 0.005, 5.000, 2.580, 0, 0 
1817940, 202699333, 0.000, -0.010, 0.000, 0.082, 0.000, -0.000, -0.002, 0.010, 5.004, 2.590, 0, 0 
1817940, 203712708, 0.000, -0.015, 0.000, 0.127, 0.000, -0.259, -1.169, 0.015, 5.007, 2.600, 0, 0 
1817940, 204726583, 0.000, -0.020, 0.000, 0.170, 0.000, -0.247, -1.043, 0.020, 5.011, 2.609, 0, 0 
1817940, 205813528, 0.000, -0.025, 0.000, 0.219, 0.000, -0.483, -2.241, 0.025, 5.014, 2.619, 0, 0 
1817940, 206897113, 0.000, -0.029, 0.000, 0.266, 0.000, -0.446, -0.822, 0.030, 5.018, 2.629, 0, 0 
1817940, 207968958, -0.001, -0.034, -0.107, 0.320, -1.073, -0.831, -2.431, 0.035, 5.021, 2.614, 0, 0 
1817940, 209325608, -0.001, -0.039, 0.000, 0.375, 0.000, -0.862, -1.926, 0.040, 5.025, 2.645, 0, 0 
1817940, 210512528, -0.001, -0.043, -0.107, 0.434, 0.000, -1.112, -1.989, 0.045, 5.028, 2.633, 0, 0 
1817940, 211722124, -0.002, -0.048, -0.202, 0.495, -0.951, -1.222, -1.169, 0.050, 5.032, 2.621, 0, 0 
1817940, 212966711, -0.003, -0.052, -0.200, 0.562, -0.924, -1.560, -2.557, 0.055, 5.035, 2.628, 0, 0 
1817940, 214071721, -0.003, -0.057, -0.202, 0.626, 0.000, -1.418, -1.390, 0.060, 5.039, 2.636, 0, 0 
1817940, 215139628, -0.005, -0.061, -0.402, 0.693, -1.077, -1.598, -0.633, 0.065, 5.042, 2.603, 0, 0 
1817940, 216442614, -0.006, -0.066, -0.383, 0.763, -0.883, -1.743, -1.863, 0.070, 5.046, 2.613, 0, 0 
1817940, 217625750, -0.007, -0.070, -0.500, 0.831, -0.972, -1.699, -1.831, 0.075, 5.049, 2.596, 0, 0 
1817940, 218735576, -0.008, -0.074, -0.594, 0.899, -1.036, -1.734, -2.557, 0.080, 5.053, 2.583, 0, 0 
1817940, 219906253, -0.009, -0.078, -0.686, 0.967, -0.982, -1.781, -2.021, 0.085, 5.056, 2.571, 0, 0 
1817940, 220992041, -0.010, -0.082, -0.690, 1.036, -1.059, -1.784, -1.926, 0.091, 5.060, 2.576, 0, 0 
1817940, 222002284, -0.011, -0.086, -0.796, 1.104, -1.138, -1.844, -2.431, 0.096, 5.063, 2.430, 0, 0 
1817940, 223050049, -0.013, -0.090, -0.898, 1.173, -1.098, -1.875, -2.809, 0.101, 5.067, 2.415, 0, 0 
1817940, 224422811, -0.015, -0.094, -0.975, 1.241, -1.675, -1.844, -1.232, 0.106, 5.071, 2.403, 0, 0 
1817940, 225797375, -0.016, -0.098, -0.908, 1.307, -0.837, -1.793, -0.475, 0.111, 5.074, 2.422, 0, 0 
1817940, 227095313, -0.017, -0.101, -1.081, 1.374, -0.886, -1.816, -0.853, 0.116, 5.078, 2.392, 0, 0 
1817940, 228309058, -0.018, -0.105, -1.063, 1.440, -0.947, -1.831, -1.169, 0.121, 5.081, 2.401, 0, 0 
1817940, 229457625, -0.018, -0.109, -0.968, 1.501, 0.000, -1.604, 0.093, 0.126, 5.085, 2.427, 0, 0 
1817940, 230645373, -0.020, -0.112, -1.063, 1.561, -0.968, -1.610, -0.633, 0.131, 5.088, 2.413, 0, 0 
1817940, 231894091, -0.020, -0.116, -0.862, 1.616, 0.000, -1.355, -0.727, 0.136, 5.092, 2.590, 0, 0 
1817940, 232973864, -0.021, -0.119, -0.967, 1.666, -1.065, -1.122, 0.219, 0.141, 5.095, 2.574, 0, 0 
1817940, 234148792, -0.021, -0.123, -0.755, 1.717, 0.000, -1.172, -1.484, 0.146, 5.099, 2.623, 0, 0 
1817940, 235414281, -0.021, -0.126, -0.748, 1.762, 0.000, -0.920, -1.610, 0.152, 5.103, 2.631, 0, 0 
