Thu Jan 24 11:58:25 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, xdes, vdes, cmd, LSB, LSF
267004, 813143216, 0.000, 0.000, 0.000, 0.400, 0.000, 0.020, 0.200, 200.000, 0.000, 2.431, 0, 0 
267004, 814448292, 0.000, 0.001, 0.000, 0.800, 0.000, 0.020, 0.200, 200.000, 0.000, 2.432, 0, 0 
267004, 815853990, 0.000, 0.002, 0.000, 1.200, 0.000, 0.058, 0.376, 200.000, 0.000, 2.432, 0, 0 
267004, 817108228, 0.000, 0.003, 0.000, 1.600, 0.000, 0.064, 0.241, 200.000, 0.000, 2.433, 0, 0 
267004, 818452312, 0.000, 0.005, 0.000, 2.000, 0.000, 0.071, -0.071, 200.000, 0.000, 2.434, 0, 0 
267004, 819679739, 0.000, 0.007, 0.000, 2.400, 0.000, 0.092, -0.098, 200.000, 0.000, 2.435, 0, 0 
267004, 820899357, 0.000, 0.010, 0.000, 2.800, 0.000, 0.102, 0.078, 200.000, 0.000, 2.436, 0, 0 
267004, 821953328, 0.000, 0.013, 0.000, 3.200, 0.000, 0.087, 0.024, 200.000, 0.000, 2.436, 0, 0 
267004, 823043770, 0.001, 0.016, 0.105, 3.600, 1.055, 0.104, 0.119, 200.000, 0.000, 2.437, 0, 0 
267004, 824249256, 0.001, 0.020, 0.000, 4.000, 0.000, 0.092, -0.031, 200.000, 0.000, 2.438, 0, 0 
267004, 825444625, 0.002, 0.024, 0.202, 4.400, 0.962, 0.073, -0.343, 200.000, 0.000, 2.439, 1, 0 
267004, 826909390, 0.002, 0.029, 0.105, 4.800, 0.000, 0.073, -0.112, 200.000, 0.000, 2.440, 1, 0 
267004, 828076040, 0.003, 0.034, 0.300, 5.200, 0.986, 0.028, -0.017, 200.000, 0.000, 2.440, 1, 0 
267004, 829090758, 0.003, 0.039, 0.202, 5.600, 0.000, -0.029, -0.098, 200.000, 0.000, 2.441, 1, 0 
267004, 830346269, 0.005, 0.045, 0.392, 6.000, 0.916, -0.026, 0.187, 200.000, 0.000, 2.441, 1, 0 
267004, 831711942, 0.006, 0.051, 0.384, 6.400, 0.842, -0.078, -0.302, 200.000, 0.000, 2.442, 1, 0 
267004, 832798680, 0.006, 0.058, 0.392, 6.799, 0.000, -0.035, -0.153, 200.000, 0.000, 2.443, 1, 0 
267004, 833878296, 0.007, 0.065, 0.583, 7.199, 1.065, -0.077, -0.193, 200.000, 0.000, 2.444, 1, 0 
267004, 834959443, 0.008, 0.072, 0.582, 7.599, 1.064, -0.074, 0.010, 200.000, 0.000, 2.444, 1, 0 
267004, 835977223, 0.009, 0.080, 0.590, 7.999, 1.130, -0.131, -0.248, 200.000, 0.000, 2.445, 1, 0 
267004, 836990584, 0.010, 0.088, 0.697, 8.399, 1.135, -0.121, -0.193, 200.000, 0.000, 2.446, 1, 0 
267004, 838179129, 0.010, 0.097, 0.600, 8.799, 0.000, -0.081, 0.119, 200.000, 0.000, 2.447, 1, 0 
267004, 839193406, 0.011, 0.106, 0.827, 9.198, 1.134, -0.111, -0.098, 200.000, 0.000, 2.447, 1, 0 
267004, 840206021, 0.013, 0.115, 0.729, 9.598, 1.136, -0.094, -0.071, 200.000, 0.000, 2.448, 1, 0 
267004, 841209332, 0.014, 0.125, 0.843, 9.998, 1.146, -0.111, -0.234, 200.000, 0.000, 2.449, 1, 0 
267004, 842244449, 0.015, 0.135, 0.862, 10.398, 1.111, -0.108, 0.051, 200.000, 0.000, 2.450, 1, 0 
267004, 843285024, 0.016, 0.146, 0.891, 10.797, 1.105, -0.092, 0.146, 200.000, 0.000, 2.450, 1, 0 
267004, 844326202, 0.017, 0.157, 1.002, 11.197, 1.105, -0.108, -0.220, 200.000, 0.000, 2.451, 1, 0 
267004, 845375436, 0.018, 0.168, 1.006, 11.597, 1.096, -0.083, -0.315, 200.000, 0.000, 2.452, 1, 0 
267004, 846415488, 0.021, 0.180, 1.121, 11.996, 2.211, -0.070, 0.051, 200.000, 0.000, 2.453, 1, 0 
267004, 847454313, 0.022, 0.192, 1.007, 12.396, 1.107, -0.100, -0.180, 200.000, 0.000, 2.454, 1, 0 
267004, 848460081, 0.023, 0.205, 1.119, 12.795, 1.143, -0.108, -0.505, 200.000, 0.000, 2.454, 1, 0 
267004, 849552624, 0.025, 0.218, 1.326, 13.195, 2.105, -0.097, -0.098, 200.000, 0.000, 2.455, 1, 0 
267004, 850658557, 0.026, 0.231, 1.220, 13.595, 1.040, -0.128, -0.003, 200.000, 0.000, 2.456, 1, 0 
267004, 851765849, 0.029, 0.245, 1.421, 13.994, 2.077, -0.149, -0.180, 200.000, 0.000, 2.456, 1, 0 
267004, 852875315, 0.030, 0.259, 1.306, 14.394, 1.037, -0.108, -0.003, 200.000, 0.000, 2.457, 1, 0 
267004, 853984861, 0.032, 0.274, 1.506, 14.793, 2.073, -0.121, 0.092, 200.000, 0.000, 2.458, 1, 0 
267004, 855074123, 0.035, 0.289, 1.503, 15.192, 2.112, -0.150, -0.044, 200.000, 0.000, 2.459, 1, 0 
267004, 856081294, 0.036, 0.304, 1.503, 15.592, 1.142, -0.098, 0.159, 200.000, 0.000, 2.460, 1, 0 
267004, 857085992, 0.038, 0.320, 1.719, 15.991, 2.289, -0.079, 0.078, 200.000, 0.000, 2.460, 1, 0 
267004, 858180094, 0.040, 0.336, 1.594, 16.390, 2.102, -0.081, -0.044, 200.000, 0.000, 2.461, 1, 0 
267004, 859185254, 0.043, 0.353, 1.731, 16.790, 2.288, -0.069, -0.180, 200.000, 0.000, 2.462, 1, 0 
267004, 860291114, 0.045, 0.370, 1.806, 17.189, 2.080, -0.021, -0.166, 200.000, 0.000, 2.462, 1, 0 
267004, 861399772, 0.047, 0.387, 1.823, 17.588, 2.075, 0.005, 0.173, 200.000, 0.000, 2.463, 1, 0 
267004, 862509374, 0.049, 0.405, 1.927, 17.987, 2.073, -0.022, 0.064, 200.000, 0.000, 2.464, 1, 0 
267004, 863618331, 0.053, 0.423, 2.031, 18.387, 3.111, -0.006, -0.125, 200.000, 0.000, 2.465, 1, 0 
267004, 864727346, 0.055, 0.442, 2.031, 18.786, 2.074, -0.016, -0.288, 200.000, 0.000, 2.465, 1, 0 
267004, 865828210, 0.057, 0.461, 2.136, 19.185, 2.089, 0.001, 0.092, 200.000, 0.000, 2.466, 1, 0 
267004, 866935035, 0.061, 0.480, 2.235, 19.584, 3.117, -0.043, -0.098, 200.000, 0.000, 2.467, 1, 0 
267004, 867979217, 0.063, 0.500, 2.238, 19.983, 2.203, -0.052, -0.125, 200.000, 0.000, 2.468, 1, 0 
267004, 869020608, 0.066, 0.520, 2.322, 20.382, 2.209, -0.093, -0.356, 200.000, 0.000, 2.468, 1, 0 
267004, 870060777, 0.069, 0.541, 2.443, 20.781, 3.317, -0.086, -0.207, 200.000, 0.000, 2.469, 1, 0 
267004, 871103379, 0.071, 0.562, 2.324, 21.180, 2.206, -0.117, -0.343, 200.000, 0.000, 2.470, 1, 0 
267004, 872144337, 0.075, 0.583, 2.558, 21.579, 3.314, -0.116, -0.288, 200.000, 0.000, 2.471, 1, 0 
267004, 873181652, 0.078, 0.605, 2.572, 21.977, 3.326, -0.159, -0.207, 200.000, 0.000, 2.471, 1, 0 
267004, 874187382, 0.082, 0.627, 2.707, 22.376, 3.430, -0.184, -0.098, 200.000, 0.000, 2.472, 1, 0 
267004, 875284194, 0.085, 0.649, 2.700, 22.775, 3.145, -0.176, 0.064, 200.000, 0.000, 2.473, 1, 0 
267004, 876393029, 0.089, 0.672, 2.832, 23.173, 3.111, -0.196, -0.329, 200.000, 0.000, 2.474, 1, 0 
267004, 877502090, 0.092, 0.696, 2.938, 23.572, 3.111, -0.159, 0.064, 200.000, 0.000, 2.474, 1, 0 
267004, 878611435, 0.095, 0.720, 2.937, 23.971, 3.110, -0.242, -0.532, 200.000, 0.000, 2.475, 1, 0 
267004, 879720165, 0.100, 0.744, 3.132, 24.369, 4.149, -0.197, -0.275, 200.000, 0.000, 2.476, 1, 0 
267004, 880724406, 0.103, 0.768, 3.151, 24.767, 3.435, -0.226, -0.383, 200.000, 0.000, 2.477, 1, 0 
267004, 881834396, 0.107, 0.793, 3.201, 25.166, 3.108, -0.215, -0.207, 200.000, 0.000, 2.477, 1, 0 
267004, 882943536, 0.112, 0.819, 3.428, 25.564, 4.147, -0.258, -0.600, 200.000, 0.000, 2.478, 1, 0 
267004, 884052904, 0.116, 0.844, 3.407, 25.962, 4.147, -0.222, -0.315, 200.000, 0.000, 2.479, 1, 0 
267004, 885056777, 0.120, 0.871, 3.418, 26.361, 3.437, -0.241, -0.112, 200.000, 0.000, 2.480, 1, 0 
267004, 886060857, 0.124, 0.897, 3.605, 26.759, 4.581, -0.258, -0.071, 200.000, 0.000, 2.480, 1, 0 
267004, 887164969, 0.128, 0.924, 3.488, 27.157, 3.125, -0.303, -0.343, 200.000, 0.000, 2.481, 1, 0 
267004, 888264573, 0.132, 0.951, 3.741, 27.555, 4.183, -0.283, -0.397, 200.000, 0.000, 2.482, 1, 0 
267004, 889269764, 0.137, 0.979, 3.782, 27.953, 4.576, -0.299, -0.153, 200.000, 0.000, 2.483, 1, 0 
267004, 890293067, 0.143, 1.007, 3.993, 28.351, 5.619, -0.291, -0.207, 200.000, 0.000, 2.483, 1, 0 
267004, 891297583, 0.146, 1.036, 3.817, 28.749, 3.434, -0.296, -0.383, 200.000, 0.000, 2.484, 1, 0 
267004, 892389022, 0.151, 1.065, 4.114, 29.147, 4.215, -0.269, -0.288, 200.000, 0.000, 2.485, 1, 0 
267004, 893473046, 0.155, 1.094, 4.149, 29.545, 4.243, -0.314, -0.560, 200.000, 0.000, 2.485, 1, 0 
267004, 894559699, 0.160, 1.124, 4.155, 29.942, 4.233, -0.261, -0.343, 200.000, 0.000, 2.486, 1, 0 
267004, 895641184, 0.166, 1.154, 4.273, 30.340, 5.317, -0.287, -0.356, 200.000, 0.000, 2.487, 1, 0 
267004, 896720183, 0.171, 1.185, 4.354, 30.738, 5.329, -0.280, -0.058, 200.000, 0.000, 2.488, 1, 0 
267004, 897726839, 0.176, 1.216, 4.352, 31.135, 4.570, -0.349, -0.465, 200.000, 0.000, 2.489, 1, 0 
267004, 898807394, 0.182, 1.247, 4.647, 31.533, 5.321, -0.349, -0.749, 200.000, 0.000, 2.489, 1, 0 
267004, 899876065, 0.187, 1.279, 4.692, 31.930, 5.381, -0.313, -0.315, 200.000, 0.000, 2.490, 1, 0 
267004, 900943618, 0.192, 1.311, 4.659, 32.327, 4.309, -0.364, -0.234, 200.000, 0.000, 2.491, 1, 0 
267004, 901950023, 0.198, 1.343, 4.776, 32.725, 5.713, -0.366, -0.139, 200.000, 0.000, 2.492, 1, 0 
267004, 902956787, 0.204, 1.376, 4.863, 33.122, 5.711, -0.383, -0.465, 200.000, 0.000, 2.492, 1, 0 
267004, 904014116, 0.209, 1.409, 4.985, 33.519, 5.438, -0.382, -0.600, 200.000, 0.000, 2.493, 1, 0 
267004, 905064229, 0.215, 1.443, 5.136, 33.916, 5.476, -0.347, -0.343, 200.000, 0.000, 2.494, 1, 0 
267004, 906071346, 0.221, 1.477, 5.280, 34.313, 5.709, -0.397, -0.587, 200.000, 0.000, 2.494, 1, 0 
267004, 907082169, 0.228, 1.512, 5.407, 34.710, 6.826, -0.409, -0.722, 200.000, 0.000, 2.495, 1, 0 
267004, 908142002, 0.232, 1.547, 5.197, 35.107, 4.340, -0.405, -0.153, 200.000, 0.000, 2.496, 1, 0 
267004, 909207752, 0.239, 1.582, 5.636, 35.504, 6.474, -0.439, -0.234, 200.000, 0.000, 2.496, 1, 0 
267004, 910280702, 0.246, 1.618, 5.533, 35.900, 6.431, -0.385, -0.288, 200.000, 0.000, 2.498, 1, 0 
267004, 911349396, 0.253, 1.654, 5.645, 36.297, 6.456, -0.414, -0.668, 200.000, 0.000, 2.498, 1, 0 
267004, 912357011, 0.259, 1.690, 5.783, 36.694, 5.707, -0.395, -0.424, 200.000, 0.000, 2.499, 1, 0 
267004, 913428004, 0.266, 1.727, 5.931, 37.090, 6.443, -0.439, -0.329, 200.000, 0.000, 2.500, 1, 0 
267004, 914495250, 0.274, 1.765, 6.040, 37.486, 7.543, -0.458, -0.560, 200.000, 0.000, 2.500, 1, 0 
267004, 915563836, 0.281, 1.802, 6.032, 37.883, 6.457, -0.431, -0.560, 200.000, 0.000, 2.501, 1, 0 
267004, 916572532, 0.287, 1.840, 6.277, 38.279, 6.841, -0.448, -0.519, 200.000, 0.000, 2.502, 1, 0 
